Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
20,Bill Closs,SF,30,FTW,57,1120,10.4,.379,,.404,,,,,,,,,,-1.0,0.9,0.0,-0.001,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
21,Jack Coleman,PF,27,ROC,66,2606,15.5,.451,,.228,,,,,,,,,,2.7,2.3,5.0,.093,,,,,
22,Chuck Cooper*,SF,25,BOS,66,1976,12.6,.429,,.369,,,,,,,,,,1.1,2.1,3.1,.076,,,,,
23,Bob Cousy*,PG,23,BOS,66,2681,21.4,.445,,.365,,,,,,,,,,4.9,2.8,7.7,.138,,,,,
24,Dillard Crocker,PF,27,TOT,38,783,12.3,.427,,.520,,,,,,,,,,0.6,0.6,1.2,.072,,,,,
24,Dillard Crocker,PF,27,INO,6,23,12.7,.589,,1.200,,,,,,,,,,0.1,0.0,0.1,.253,,,,,
24,Dillard Crocker,PF,27,MLH,32,760,12.3,.424,,.507,,,,,,,,,,0.5,0.6,1.1,.067,,,,,
25,Ed Dahler,F,26,PHW,14,112,10.3,.426,,.184,,,,,,,,,,0.0,0.0,0.1,.036,,,,,
26,Bob Davies*,PG,32,ROC,65,2394,17.4,.455,,.383,,,,,,,,,,4.7,1.6,6.3,.126,,,,,
27,Nate DeLong,C,26,MLH,17,132,21.1,.557,,.833,,,,,,,,,,0.7,0.1,0.8,.309,,,,,
28,Dick Dickey,PG,25,BOS,45,440,9.6,.382,,.507,,,,,,,,,,-0.2,0.4,0.3,.028,,,,,
29,Bob Donham,SG,25,BOS,66,1980,14.3,.508,,.709,,,,,,,,,,4.2,1.9,6.1,.149,,,,,
30,Dike Eddleman,SF,29,TOT,66,1904,11.1,.387,,.408,,,,,,,,,,-1.5,1.4,-0.1,-0.003,,,,,
30,Dike Eddleman,SF,29,MLH,50,1616,11.5,.385,,.419,,,,,,,,,,-1.4,1.2,-0.2,-0.007,,,,,
30,Dike Eddleman,SF,29,FTW,16,288,8.8,.400,,.345,,,,,,,,,,-0.1,0.2,0.1,.022,,,,,
31,Jake Fendley,SG,22,FTW,58,651,9.8,.432,,.559,,,,,,,,,,0.5,0.5,1.0,.076,,,,,
32,Larry Foust,C,23,FTW,66,2615,21.2,.450,,.398,,,,,,,,,,3.9,3.2,7.1,.130,,,,,
33,Jerry Fowler,C,24,MLH,6,41,3.8,.305,,.308,,,,,,,,,,-0.1,0.0,-0.1,-0.100,,,,,
34,Joe Fulks*,PF,30,PHW,61,1904,11.8,.381,,.281,,,,,,,,,,-2.5,0.7,-1.8,-0.045,,,,,
35,Bill Gabor,SG,29,SYR,57,1085,9.8,.394,,.340,,,,,,,,,,-0.5,1.0,0.5,.021,,,,,
36,Harry Gallatin*,PF,24,NYK,66,1931,22.0,.547,,.647,,,,,,,,,,7.0,1.9,8.9,.221,,,,,
37,Vern Gardner,SG,26,PHW,27,507,11.1,.389,,.119,,,,,,,,,,-0.3,0.2,-0.1,-0.006,,,,,
38,Joe Graboski,C,22,INO,66,2439,17.3,.451,,.479,,,,,,,,,,3.4,3.8,7.2,.142,,,,,
39,Alex Hannum*,F-C,28,TOT,66,1508,,.419,,.299,,,,,,,,,,,,,,,,,,
40,Bob Harris,PF,24,BOS,66,1899,14.1,.463,,.451,,,,,,,,,,2.2,2.1,4.3,.110,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Bob Harrison,SG,24,MNL,65,1712,8.2,.370,,.255,,,,,,,,,,-1.0,3.2,2.2,.061,,,,,
42,Lew Hitch,PF,22,MNL,61,849,14.0,.423,,.437,,,,,,,,,,0.4,2.3,2.7,.151,,,,,
43,Joe Holland,SF,26,INO,55,737,11.5,.383,,.260,,,,,,,,,,-0.5,1.1,0.6,.037,,,,,
44,Red Holzman*,PG,31,ROC,65,1065,6.6,.329,,.228,,,,,,,,,,-2.1,0.6,-1.5,-0.068,,,,,
45,Mel Hutchins,C,23,MLH,66,2618,16.7,.415,,.355,,,,,,,,,,0.7,3.0,3.8,.069,,,,,
46,Joe Hutton,SG,23,MNL,60,723,8.0,.410,,.443,,,,,,,,,,0.2,1.3,1.5,.102,,,,,
47,Arnie Johnson,SF,31,ROC,66,2158,16.4,.565,,.942,,,,,,,,,,7.1,1.6,8.7,.193,,,,,
48,Ralph Johnson,PG,30,FTW,66,2265,8.8,.400,,.236,,,,,,,,,,0.0,1.6,1.6,.034,,,,,
49,Neil Johnston*,C,22,PHW,64,993,18.8,.523,,.505,,,,,,,,,,2.9,0.5,3.4,.163,,,,,
50,Wah Wah Jones,PF,25,INO,58,1320,13.5,.368,,.260,,,,,,,,,,-1.4,2.1,0.8,.028,,,,,
51,Noble Jorgensen,C,26,SYR,66,1318,16.3,.488,,.407,,,,,,,,,,3.1,1.7,4.8,.175,,,,,
52,George Kaftan,SF,23,NYK,52,955,14.7,.440,,.436,,,,,,,,,,1.0,0.8,1.7,.088,,,,,
53,Jack Kerris,PF,27,FTW,66,2148,16.1,.473,,.677,,,,,,,,,,3.7,2.3,5.9,.132,,,,,
54,Jack Kiley,SG,23,FTW,47,477,3.7,.272,,.280,,,,,,,,,,-2.1,0.4,-1.8,-0.177,,,,,
55,George King,PG,23,SYR,66,1889,16.6,.473,,.456,,,,,,,,,,3.9,2.5,6.4,.162,,,,,
56,Walt Kirk,PG,27,MLH,11,396,9.7,.410,,.772,,,,,,,,,,0.1,0.3,0.4,.044,,,,,
57,Frank Kudelka,SF,26,BLB,65,1583,14.2,.416,,.420,,,,,,,,,,0.8,0.9,1.7,.052,,,,,
58,Bob Lavoy,PF,25,INO,63,1829,17.1,.461,,.369,,,,,,,,,,2.9,2.9,5.8,.152,,,,,
59,Don Lofgran,SF,23,INO,63,1254,13.9,.442,,.525,,,,,,,,,,1.3,1.6,2.9,.112,,,,,
60,Ray Lumpp,SG,28,NYK,62,1317,11.4,.433,,.250,,,,,,,,,,1.1,0.8,1.9,.068,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,Ed Macauley*,C,23,BOS,66,2631,22.6,.544,,.699,,,,,,,,,,11.3,2.6,13.8,.252,,,,,
62,John Mahnken,C,29,BOS,60,581,10.8,.370,,.189,,,,,,,,,,-0.6,0.6,0.1,.006,,,,,
63,Slater Martin*,PG,26,MNL,66,2480,10.8,.430,,.301,,,,,,,,,,1.8,4.5,6.3,.121,,,,,
64,John McConathy,F,21,MLH,11,106,1.7,.199,,.483,,,,,,,,,,-0.6,0.1,-0.5,-0.214,,,,,
65,Alfred McGuire*,PG,23,NYK,59,788,12.8,.471,,.731,,,,,,,,,,1.3,0.6,1.9,.116,,,,,
66,Dick McGuire*,PG,26,NYK,64,2018,18.9,.491,,.612,,,,,,,,,,4.7,1.9,6.6,.157,,,,,
67,Bones McKinney,SF,33,BOS,63,1083,9.4,.372,,.191,,,,,,,,,,-1.0,1.0,0.0,.001,,,,,
68,Joe McNamee,F-C,25,TOT,58,695,,.340,,.225,,,,,,,,,,,,,,,,,,
69,Dick Mehen,PF,29,MLH,65,2294,10.6,.392,,.203,,,,,,,,,,-1.0,1.6,0.6,.012,,,,,
70,Stan Miasek,PF,27,BLB,66,2174,16.5,.447,,.526,,,,,,,,,,2.6,1.4,4.1,.089,,,,,
71,Ed Mikan,C,26,PHW,66,1781,11.5,.409,,.259,,,,,,,,,,0.0,0.8,0.8,.021,,,,,
72,George Mikan*,C,27,MNL,64,2572,26.5,.459,,.393,,,,,,,,,,6.4,8.0,14.4,.268,,,,,
73,Vern Mikkelsen*,PF,23,MNL,66,2345,21.9,.490,,.430,,,,,,,,,,6.5,6.6,13.2,.270,,,,,
74,Dave Minor,SG,29,BLB,57,1558,12.5,.406,,.253,,,,,,,,,,0.2,0.9,1.1,.033,,,,,
75,Paul Noel,F,27,ROC,8,32,2.3,.291,,.333,,,,,,,,,,-0.1,0.0,-0.1,-0.092,,,,,
76,Ralph O'Brien,SG,23,INO,64,1577,12.7,.426,,.243,,,,,,,,,,1.1,1.5,2.6,.079,,,,,
77,Kevin O'Shea,PG,26,TOT,65,1725,10.4,.403,,.451,,,,,,,,,,0.1,1.1,1.2,.033,,,,,
77,Kevin O'Shea,G,26,MLH,43,1077,8.7,.368,,.375,,,,,,,,,,-0.9,0.8,-0.1,-0.004,,,,,
77,Kevin O'Shea,PG,26,BLB,22,648,13.3,.462,,.588,,,,,,,,,,1.0,0.3,1.3,.096,,,,,
78,Wally Osterkorn,SF,23,SYR,66,1721,13.4,.436,,.811,,,,,,,,,,1.4,2.6,4.0,.111,,,,,
79,Don Otten,C,30,TOT,64,1789,20.0,.468,,.657,,,,,,,,,,4.1,1.7,5.8,.156,,,,,
79,Don Otten,C,30,FTW,7,63,15.0,.444,,.800,,,,,,,,,,0.1,0.1,0.2,.126,,,,,
79,Don Otten,C,30,MLH,57,1726,20.1,.469,,.653,,,,,,,,,,4.0,1.6,5.6,.157,,,,,
80,Red Owens,SG,26,TOT,29,626,11.2,.381,,.452,,,,,,,,,,-0.5,0.4,-0.1,-0.008,,,,,
80,Red Owens,SG,26,BLB,19,341,13.0,.387,,.466,,,,,,,,,,-0.3,0.2,-0.1,-0.010,,,,,
80,Red Owens,SG,26,MLH,10,285,9.0,.370,,.429,,,,,,,,,,-0.2,0.2,0.0,-0.005,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Mel Payton,SF,25,PHW,45,471,10.9,.423,,.200,,,,,,,,,,0.2,0.2,0.4,.041,,,,,
82,Andy Phillip*,SG,29,PHW,66,2933,15.9,.440,,.404,,,,,,,,,,3.5,1.3,4.8,.078,,,,,
83,John Pilch,F,26,MNL,9,41,-2.6,.198,,.600,,,,,,,,,,-0.2,0.1,-0.1,-0.118,,,,,
84,Jim Pollard*,SF,29,MNL,65,2545,16.4,.396,,.225,,,,,,,,,,-0.9,6.6,5.7,.108,,,,,
85,Ray Ragelis,SF,23,ROC,51,337,6.1,.313,,.302,,,,,,,,,,-0.7,0.3,-0.4,-0.059,,,,,
86,Sam Ranzino,SG,24,ROC,39,234,9.5,.405,,.411,,,,,,,,,,0.0,0.2,0.2,.038,,,,,
87,George Ratkovicz,PF,29,SYR,66,1356,13.4,.425,,.512,,,,,,,,,,0.8,1.9,2.8,.098,,,,,
88,Don Rehfeldt,SF,25,TOT,39,788,15.6,.408,,.281,,,,,,,,,,0.0,0.8,0.8,.048,,,,,
88,Don Rehfeldt,SF,25,BLB,10,194,13.9,.391,,.390,,,,,,,,,,-0.1,0.1,0.1,.017,,,,,
88,Don Rehfeldt,SF,25,MLH,29,594,16.2,.412,,.252,,,,,,,,,,0.1,0.6,0.7,.058,,,,,
89,John Rennicke,G,22,MLH,6,54,-1.3,.250,,.500,,,,,,,,,,-0.3,0.0,-0.2,-0.218,,,,,
90,Arnie Risen*,C,27,ROC,66,2396,20.6,.463,,.465,,,,,,,,,,4.4,2.5,6.8,.137,,,,,
91,Red Rocha,C,28,SYR,66,2543,15.2,.478,,.441,,,,,,,,,,4.6,3.2,7.8,.148,,,,,
92,Pep Saul,G-F,27,TOT,64,1479,,.430,,.351,,,,,,,,,,,,,,,,,,
93,Don Savage,F-G,23,SYR,12,118,7.2,.325,,.651,,,,,,,,,,-0.3,0.2,-0.1,-0.053,,,,,
94,Fred Schaus,SF,26,FTW,62,2581,16.4,.463,,.478,,,,,,,,,,4.5,2.3,6.8,.127,,,,,
95,Dolph Schayes*,PF,23,SYR,63,2004,23.7,.468,,.573,,,,,,,,,,4.4,4.0,8.5,.203,,,,,
96,Herb Scherer,C,23,NYK,12,167,3.9,.330,,.215,,,,,,,,,,-0.4,0.1,-0.3,-0.092,,,,,
97,Howie Schultz,PF,29,MNL,66,1301,8.1,.365,,.378,,,,,,,,,,-0.9,2.9,2.0,.074,,,,,
98,Fred Scolari,PG,29,BLB,64,2242,16.1,.443,,.488,,,,,,,,,,3.4,1.1,4.5,.096,,,,,
99,George Senesky,PG,29,PHW,57,1925,13.3,.439,,.427,,,,,,,,,,1.9,0.7,2.6,.066,,,,,
100,Paul Seymour,SG,24,SYR,66,2209,10.9,.414,,.398,,,,,,,,,,0.8,2.4,3.2,.069,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
101,Chuck Share,C,24,FTW,63,882,15.9,.408,,.657,,,,,,,,,,0.1,1.2,1.3,.070,,,,,
102,Bill Sharman*,SG,25,BOS,63,1389,17.7,.465,,.339,,,,,,,,,,3.0,1.3,4.3,.148,,,,,
103,Connie Simmons,C,26,NYK,66,1558,17.7,.442,,.423,,,,,,,,,,1.8,1.5,3.3,.102,,,,,
104,Zeke Sinicola,G,23,FTW,3,15,-7.1,.205,,.500,,,,,,,,,,-0.1,0.0,-0.1,-0.236,,,,,
105,Whitey Skoog,SG,25,MNL,35,988,7.7,.374,,.128,,,,,,,,,,-0.7,1.7,1.0,.048,,,,,
106,Jim Slaughter,C,23,BLB,28,525,10.1,.377,,.412,,,,,,,,,,-0.4,0.3,-0.1,-0.010,,,,,
107,Belus Smawley,SG,33,BLB,11,139,3.1,.284,,.270,,,,,,,,,,-0.6,0.1,-0.6,-0.195,,,,,
108,Odie Spears,SF,26,ROC,66,1673,13.9,.444,,.267,,,,,,,,,,1.9,1.2,3.1,.090,,,,,
109,Bill Tosheff,PG,25,INO,65,2055,11.6,.406,,.339,,,,,,,,,,0.5,2.4,2.9,.068,,,,,
110,Gene Vance,G-F,28,MLH,7,118,5.9,.358,,.538,,,,,,,,,,-0.1,0.1,0.0,-0.008,,,,,
111,Ernie Vandeweghe,SF,23,NYK,57,1507,16.6,.497,,.350,,,,,,,,,,3.7,1.2,4.8,.154,,,,,
112,Brady Walker,PF,30,BLB,35,699,15.5,.440,,.157,,,,,,,,,,0.5,0.4,1.0,.066,,,,,
113,Paul Walther,SG,24,INO,55,1903,15.6,.490,,.561,,,,,,,,,,4.5,2.1,6.6,.167,,,,,
114,Bobby Wanzer*,SG,30,ROC,66,2498,19.9,.541,,.540,,,,,,,,,,9.7,1.6,11.4,.218,,,,,
115,Bob Wilson,PG,25,MLH,63,1308,7.8,.365,,.511,,,,,,,,,,-0.8,1.0,0.2,.008,,,,,
116,Max Zaslofsky,SG,26,NYK,66,2113,12.4,.414,,.397,,,,,,,,,,0.5,1.1,1.7,.038,,,,,
