Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
42,John Havlicek*,SF,23,BOS,80,2587,16.9,.463,,.275,,,,,,,,,,1.6,6.1,7.7,.142,,,,,
43,Tom Hawkins,SF,27,CIN,73,1770,10.7,.472,,.324,,,,,,,,,,0.8,1.4,2.3,.062,,,,,
44,Tom Heinsohn*,PF,29,BOS,76,2040,17.0,.458,,.280,,,,,,,,,,0.8,5.4,6.2,.147,,,,,
45,Art Heyman,SG,22,NYK,75,2236,14.7,.485,,.421,,,,,,,,,,2.6,0.2,2.7,.059,,,,,
46,Wayne Hightower,PF,24,SFW,79,2536,12.0,.448,,.322,,,,,,,,,,0.0,4.0,4.0,.077,,,,,
47,Gary Hill,SG,22,SFW,67,1015,7.8,.410,,.201,,,,,,,,,,-0.9,1.4,0.6,.027,,,,,
48,Paul Hogue,C,23,TOT,15,147,3.6,.393,,.233,,,,,,,,,,-0.1,0.0,-0.1,-0.018,,,,,
48,Paul Hogue,C,23,NYK,6,89,6.8,.522,,.313,,,,,,,,,,0.1,0.0,0.1,.044,,,,,
48,Paul Hogue,C,23,BAL,9,58,-1.4,.235,,.143,,,,,,,,,,-0.2,0.0,-0.1,-0.114,,,,,
49,Tom Hoover,C,23,NYK,59,988,9.7,.467,,.534,,,,,,,,,,0.3,0.1,0.4,.020,,,,,
50,Bailey Howell*,SF,27,DET,77,2700,21.1,.547,,.459,,,,,,,,,,8.5,1.4,9.8,.175,,,,,
51,Darrall Imhoff,C,25,DET,58,871,10.9,.460,,.454,,,,,,,,,,0.2,0.5,0.7,.038,,,,,
52,Gus Johnson*,PF,25,BAL,78,2847,16.3,.460,,.240,,,,,,,,,,1.0,2.5,3.5,.060,,,,,
53,K.C. Jones*,PG,31,BOS,80,2424,10.4,.411,,.233,,,,,,,,,,-1.2,7.0,5.8,.114,,,,,
54,Sam Jones*,SG,30,BOS,76,2381,17.6,.491,,.234,,,,,,,,,,3.7,5.2,8.9,.180,,,,,
55,Willie Jones,PG,27,DET,77,1539,10.9,.425,,.207,,,,,,,,,,-0.8,0.7,-0.2,-0.005,,,,,
56,Red Kerr,C,31,PHI,80,2938,17.1,.476,,.286,,,,,,,,,,2.3,2.6,4.9,.080,,,,,
57,Jim King,PG,22,LAL,60,762,11.4,.483,,.510,,,,,,,,,,0.6,0.5,1.1,.069,,,,,
58,Don Kojis,SF,25,BAL,78,1148,12.6,.445,,.302,,,,,,,,,,-0.1,0.8,0.7,.031,,,,,
59,Jim Krebs,C,28,LAL,68,975,9.8,.422,,.238,,,,,,,,,,-0.6,0.7,0.1,.004,,,,,
60,Rudy LaRusso,PF,26,LAL,79,2746,14.1,.511,,.512,,,,,,,,,,3.6,1.9,5.5,.096,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,George Lee,SF,27,SFW,54,522,8.9,.437,,.420,,,,,,,,,,-0.1,0.7,0.6,.057,,,,,
62,Jim Loscutoff,SF,33,BOS,53,451,5.8,.332,,.170,,,,,,,,,,-1.3,1.2,0.0,-0.005,,,,,
63,Kevin Loughery,SG,23,TOT,66,1459,10.4,.422,,.281,,,,,,,,,,-0.8,0.9,0.1,.003,,,,,
63,Kevin Loughery,SG,23,DET,1,2,-24.7,.250,,.000,,,,,,,,,,0.0,0.0,0.0,-1.066,,,,,
63,Kevin Loughery,SG,23,BAL,65,1457,10.5,.423,,.282,,,,,,,,,,-0.8,0.9,0.1,.004,,,,,
64,Clyde Lovellette*,C,34,BOS,45,437,16.8,.456,,.187,,,,,,,,,,0.1,1.2,1.3,.145,,,,,
65,Jerry Lucas*,PF,23,CIN,79,3273,18.9,.578,,.385,,,,,,,,,,8.8,3.9,12.7,.187,,,,,
66,Johnny McCarthy,PG,29,BOS,28,206,4.8,.344,,.271,,,,,,,,,,-0.3,0.5,0.2,.056,,,,,
67,Bill McGill,C,24,TOT,74,1784,18.7,.526,,.301,,,,,,,,,,4.5,0.2,4.6,.124,,,,,
67,Bill McGill,C,24,BAL,6,47,21.0,.537,,.458,,,,,,,,,,0.1,0.0,0.2,.175,,,,,
67,Bill McGill,C,24,NYK,68,1737,18.7,.526,,.297,,,,,,,,,,4.3,0.1,4.5,.123,,,,,
68,Tom Meschery,SF,25,SFW,80,2422,14.8,.499,,.310,,,,,,,,,,3.3,4.2,7.5,.148,,,,,
69,Eddie Miles,SG,23,DET,60,811,8.0,.396,,.235,,,,,,,,,,-1.2,0.3,-0.9,-0.053,,,,,
70,Jackie Moreland,PF,25,DET,78,1780,12.1,.484,,.329,,,,,,,,,,1.5,0.8,2.3,.062,,,,,
71,Willie Naulls,SF,29,BOS,78,1409,14.4,.458,,.204,,,,,,,,,,0.4,3.5,3.9,.132,,,,,
72,Don Nelson*,SF,23,LAL,80,1406,10.6,.509,,.622,,,,,,,,,,1.5,0.8,2.3,.080,,,,,
73,Paul Neumann,PG,26,PHI,74,1973,14.3,.505,,.363,,,,,,,,,,2.9,1.3,4.2,.103,,,,,
74,Bevo Nordmann,C,24,TOT,19,259,5.8,.424,,.288,,,,,,,,,,-0.1,0.2,0.0,.008,,,,,
74,Bevo Nordmann,C,24,NYK,7,106,9.5,.546,,.560,,,,,,,,,,0.2,0.0,0.2,.076,,,,,
74,Bevo Nordmann,C,24,STL,12,153,3.2,.336,,.122,,,,,,,,,,-0.3,0.2,-0.1,-0.039,,,,,
75,Don Ohl,SG,27,DET,71,2366,12.2,.447,,.270,,,,,,,,,,0.1,0.8,0.8,.017,,,,,
76,Bud Olsen,PF,23,CIN,49,513,10.9,.430,,.271,,,,,,,,,,-0.2,0.5,0.2,.022,,,,,
77,Mel Peterson,G-F,25,BAL,2,3,20.8,1.000,,.000,,,,,,,,,,0.0,0.0,0.0,.514,,,,,
78,Bob Pettit*,PF,31,STL,80,3296,23.6,.535,,.451,,,,,,,,,,10.1,4.8,14.9,.217,,,,,
79,Gary Phillips,SG,24,SFW,66,2010,8.7,.418,,.315,,,,,,,,,,-1.2,2.9,1.7,.040,,,,,
80,Frank Ramsey*,SG,32,BOS,75,1227,12.6,.459,,.386,,,,,,,,,,0.5,2.7,3.2,.125,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Hub Reed,C,27,LAL,46,386,6.5,.389,,.165,,,,,,,,,,-0.3,0.3,0.0,-0.006,,,,,
82,Oscar Robertson*,PG,25,CIN,79,3559,27.6,.576,,.539,,,,,,,,,,16.2,4.4,20.6,.278,,,,,
83,Guy Rodgers*,PG,28,SFW,79,2695,12.4,.417,,.303,,,,,,,,,,-1.2,5.2,4.0,.071,,,,,
84,Ken Rohloff,G,24,STL,2,7,-9.6,.000,,.000,,,,,,,,,,0.0,0.0,0.0,-0.131,,,,,
85,John Rudometkin,SF,23,NYK,52,696,16.5,.524,,.356,,,,,,,,,,1.5,0.0,1.6,.108,,,,,
86,Bill Russell*,C,29,BOS,78,3482,19.3,.461,,.398,,,,,,,,,,1.3,16.0,17.3,.238,,,,,
87,Tom Sanders*,PF,25,BOS,80,2370,12.7,.475,,.335,,,,,,,,,,1.5,6.1,7.6,.154,,,,,
88,Dolph Schayes*,PF,35,PHI,24,350,11.5,.399,,.399,,,,,,,,,,-0.4,0.3,-0.1,-0.010,,,,,
89,Ray Scott,PF,25,DET,80,2964,16.9,.466,,.349,,,,,,,,,,1.7,1.7,3.4,.055,,,,,
90,Kenny Sears,SF,30,SFW,51,519,12.1,.549,,.658,,,,,,,,,,1.0,0.8,1.8,.165,,,,,
91,Frank Selvy,SG,31,LAL,73,1286,9.0,.417,,.288,,,,,,,,,,-0.7,0.7,0.0,.000,,,,,
92,Lee Shaffer,SF,24,PHI,41,1013,11.1,.415,,.227,,,,,,,,,,-1.2,0.6,-0.6,-0.030,,,,,
93,Gene Shue,PG,32,BAL,47,963,6.0,.327,,.221,,,,,,,,,,-1.8,0.7,-1.1,-0.057,,,,,
94,Larry Siegfried,SG,24,BOS,31,261,11.8,.397,,.355,,,,,,,,,,-0.3,0.8,0.5,.084,,,,,
95,Adrian Smith,SG,27,CIN,66,1524,10.7,.469,,.342,,,,,,,,,,0.9,1.0,1.9,.059,,,,,
96,Larry Staverman,PF,27,TOT,60,674,12.5,.527,,.425,,,,,,,,,,1.1,0.5,1.6,.111,,,,,
96,Larry Staverman,PF,27,BAL,6,99,5.6,.508,,.286,,,,,,,,,,0.1,0.0,0.1,.046,,,,,
96,Larry Staverman,PF,27,DET,20,255,14.8,.575,,.476,,,,,,,,,,0.7,0.1,0.8,.153,,,,,
96,Larry Staverman,PF,27,CIN,34,320,12.8,.494,,.405,,,,,,,,,,0.4,0.3,0.7,.098,,,,,
97,Roger Strickland,F,23,BAL,1,4,-0.1,.333,,.000,,,,,,,,,,0.0,0.0,0.0,-0.224,,,,,
98,Tom Thacker,PG,24,CIN,48,457,7.3,.323,,.293,,,,,,,,,,-1.4,0.5,-0.9,-0.096,,,,,
99,Rod Thorn,SG,22,BAL,75,2594,12.9,.461,,.348,,,,,,,,,,1.2,1.7,2.9,.053,,,,,
100,Nate Thurmond*,PF,22,SFW,76,1966,12.1,.423,,.312,,,,,,,,,,-0.9,4.4,3.5,.085,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
101,Gene Tormohlen,C,26,STL,51,640,9.4,.389,,.184,,,,,,,,,,-0.9,0.9,0.0,-0.002,,,,,
102,Jack Twyman*,SF,29,CIN,68,1996,14.6,.495,,.230,,,,,,,,,,2.8,1.5,4.3,.105,,,,,
103,Chico Vaughn,SG,23,STL,68,1340,11.5,.483,,.275,,,,,,,,,,1.3,1.1,2.3,.084,,,,,
104,Chet Walker*,SF,23,PHI,76,2775,15.2,.497,,.415,,,,,,,,,,3.5,1.9,5.4,.094,,,,,
105,Gerry Ward,SG,22,STL,24,139,7.0,.355,,.321,,,,,,,,,,-0.3,0.2,-0.1,-0.049,,,,,
106,Ben Warley,PF,27,PHI,79,1740,13.5,.517,,.617,,,,,,,,,,2.4,1.4,3.8,.104,,,,,
107,Jerry West*,PG,25,LAL,72,2906,24.2,.562,,.459,,,,,,,,,,12.2,1.8,14.0,.232,,,,,
108,Hubie White,SG,24,PHI,23,196,6.1,.337,,.267,,,,,,,,,,-0.7,0.1,-0.6,-0.143,,,,,
109,Gene Wiley,C,26,LAL,78,1510,10.4,.551,,.275,,,,,,,,,,1.8,1.1,2.8,.090,,,,,
110,Lenny Wilkens*,PG,26,STL,78,2526,12.5,.484,,.452,,,,,,,,,,2.4,2.6,5.0,.094,,,,,
111,John Windsor,PF,23,SFW,11,68,12.5,.442,,.296,,,,,,,,,,0.0,0.1,0.1,.091,,,,,
