Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
35,Norm Grekin,F,23,PHW,1,1,-23.3,,,,,,,,,,,,,0.0,0.0,0.0,.010,,,,,
36,Alex Hannum*,PF,30,ROC,72,1707,9.5,.393,,.326,,,,,,,,,,-0.7,2.8,2.1,.058,,,,,
37,Rollen Hans,SG,22,BLB,67,1556,11.5,.406,,.350,,,,,,,,,,0.2,0.4,0.6,.018,,,,,
38,Bob Harris,SF,26,BOS,71,1898,11.0,.433,,.421,,,,,,,,,,0.8,1.1,1.9,.048,,,,,
39,Bob Harrison,SG,26,TOT,64,1443,7.5,.368,,.352,,,,,,,,,,-1.5,1.5,0.0,-0.001,,,,,
39,Bob Harrison,G,26,MNL,40,619,6.0,.365,,.392,,,,,,,,,,-0.6,0.8,0.2,.017,,,,,
39,Bob Harrison,SG,26,MLH,24,824,8.6,.371,,.325,,,,,,,,,,-0.9,0.6,-0.3,-0.015,,,,,
40,Lew Hitch,PF,24,MLH,72,2452,14.9,.414,,.345,,,,,,,,,,0.3,2.9,3.3,.064,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Paul Hoffman,PG,28,BLB,72,2505,13.5,.404,,.398,,,,,,,,,,0.2,0.9,1.1,.020,,,,,
42,Jim Holstein,SF,23,MNL,70,1155,7.9,.356,,.389,,,,,,,,,,-1.3,1.8,0.6,.024,,,,,
43,Red Holzman*,PG,33,MLH,51,649,10.2,.383,,.326,,,,,,,,,,-0.5,0.5,0.1,.004,,,,,
44,Bob Houbregs*,PF,21,TOT,70,1970,13.4,.448,,.473,,,,,,,,,,2.0,0.7,2.8,.067,,,,,
44,Bob Houbregs*,C-F,21,MLH,11,166,16.9,.416,,.548,,,,,,,,,,0.0,0.2,0.2,.067,,,,,
44,Bob Houbregs*,PF,21,BLB,59,1804,13.1,.452,,.464,,,,,,,,,,2.0,0.5,2.5,.067,,,,,
45,Mel Hutchins,PF,25,FTW,72,2934,14.6,.444,,.303,,,,,,,,,,2.5,3.4,5.8,.096,,,,,
46,Neil Johnston*,C,24,PHW,72,3296,25.6,.531,,.586,,,,,,,,,,15.4,3.0,18.3,.267,,,,,
47,Billy Kenville,PG,23,SYR,72,1405,14.5,.464,,.469,,,,,,,,,,2.1,2.4,4.5,.152,,,,,
48,George King,PG,25,SYR,72,2370,14.5,.442,,.551,,,,,,,,,,2.7,3.6,6.3,.129,,,,,
49,Dick Knostman,C,22,SYR,5,47,17.4,.438,,1.100,,,,,,,,,,0.0,0.1,0.2,.183,,,,,
50,Bob Lavoy,PF,27,TOT,68,1277,12.5,.441,,.362,,,,,,,,,,1.0,2.3,3.4,.126,,,,,
50,Bob Lavoy,PF,27,MLH,8,125,17.3,.476,,.444,,,,,,,,,,0.2,0.1,0.4,.151,,,,,
50,Bob Lavoy,PF,27,SYR,60,1152,12.0,.437,,.353,,,,,,,,,,0.8,2.2,3.0,.124,,,,,
51,Earl Lloyd*,SF,25,SYR,72,2206,12.4,.431,,.314,,,,,,,,,,1.2,4.0,5.2,.113,,,,,
52,Don Lofgran,SF,25,MLH,21,380,10.9,.382,,.438,,,,,,,,,,-0.3,0.3,0.1,.007,,,,,
53,Clyde Lovellette*,C,24,MNL,72,1255,20.7,.465,,.293,,,,,,,,,,2.5,2.7,5.2,.200,,,,,
54,Jim Luisi,PG,25,BLB,31,367,7.6,.394,,.432,,,,,,,,,,-0.1,0.1,0.0,.002,,,,,
55,Ed Macauley*,C,25,BOS,71,2792,23.4,.563,,.583,,,,,,,,,,13.1,1.5,14.6,.252,,,,,
56,Mo Mahoney,F,26,BLB,2,11,0.6,.000,,.000,,,,,,,,,,-0.1,0.0,-0.1,-0.241,,,,,
57,Slater Martin*,PG,28,MNL,69,2472,12.0,.449,,.372,,,,,,,,,,2.9,3.2,6.1,.118,,,,,
58,Al Masino,PG,25,TOT,27,181,17.1,.491,,.790,,,,,,,,,,0.6,0.3,0.9,.231,,,,,
58,Al Masino,PG,25,ROC,11,50,16.6,.540,,.750,,,,,,,,,,0.2,0.1,0.3,.303,,,,,
58,Al Masino,PG,25,SYR,16,131,17.3,.474,,.804,,,,,,,,,,0.3,0.2,0.6,.204,,,,,
59,Alfred McGuire*,PG,25,NYK,64,849,8.0,.369,,.751,,,,,,,,,,-0.5,0.6,0.1,.006,,,,,
60,Dick McGuire*,PG,28,NYK,68,2343,16.0,.482,,.700,,,,,,,,,,4.6,1.7,6.3,.129,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,Jack McMahon,PG,25,ROC,71,1891,14.9,.431,,.438,,,,,,,,,,1.8,2.9,4.7,.118,,,,,
62,Monk Meineke,PF,23,FTW,71,1466,13.1,.434,,.430,,,,,,,,,,1.0,1.7,2.6,.086,,,,,
63,Ed Mikan,C,28,BOS,9,71,8.2,.376,,.375,,,,,,,,,,-0.1,0.0,0.0,-0.023,,,,,
64,George Mikan*,C,29,MNL,72,2362,28.7,.466,,.471,,,,,,,,,,6.1,6.6,12.7,.258,,,,,
65,Vern Mikkelsen*,PF,25,MNL,72,2247,16.5,.442,,.387,,,,,,,,,,2.2,4.4,6.6,.141,,,,,
66,Eddie Miller,C,22,BLB,72,1657,21.3,.486,,.528,,,,,,,,,,4.2,0.6,4.9,.141,,,,,
67,Jack Molinas,SF,22,FTW,32,958,19.2,.494,,.640,,,,,,,,,,2.5,1.0,3.6,.179,,,,,
68,Ken Murray,SG,25,FTW,49,528,7.9,.336,,.308,,,,,,,,,,-1.2,0.5,-0.7,-0.065,,,,,
69,Jim Neal,C,23,SYR,67,899,9.9,.365,,.358,,,,,,,,,,-1.6,1.7,0.1,.007,,,,,
70,Jack Nichols,C-F,27,TOT,75,1607,,.369,,.288,,,,,,,,,,,,,,,,,,
71,Paul Nolen,C,24,BLB,1,2,-20.3,.000,,.000,,,,,,,,,,0.0,0.0,0.0,-0.724,,,,,
72,Mike Novak,PF,38,SYR,5,24,-14.6,.063,,.286,,,,,,,,,,-0.2,0.0,-0.2,-0.344,,,,,
73,Wally Osterkorn,PF,25,SYR,70,2164,12.6,.413,,.616,,,,,,,,,,0.3,4.0,4.3,.096,,,,,
74,Bob Peterson,F,22,TOT,8,60,10.8,.505,,1.100,,,,,,,,,,0.1,0.0,0.2,.138,,,,,
74,Bob Peterson,F,22,BLB,4,36,1.1,.458,,1.200,,,,,,,,,,0.0,0.0,0.0,.042,,,,,
74,Bob Peterson,F,22,MLH,4,24,25.4,.556,,1.000,,,,,,,,,,0.1,0.0,0.1,.282,,,,,
75,James Phelan,G,24,PHW,4,33,-4.8,.174,,1.000,,,,,,,,,,-0.2,0.0,-0.1,-0.187,,,,,
76,Andy Phillip*,PG,31,FTW,71,2705,16.0,.455,,.485,,,,,,,,,,4.2,2.9,7.1,.125,,,,,
77,Jim Pollard*,SF,31,MNL,71,2483,15.9,.423,,.261,,,,,,,,,,1.3,4.5,5.7,.111,,,,,
78,George Ratkovicz,PF,31,MLH,69,2170,15.3,.459,,.545,,,,,,,,,,2.8,2.4,5.2,.116,,,,,
79,Connie Rea,G-F,19,BLB,20,154,4.4,.230,,.372,,,,,,,,,,-0.6,0.1,-0.6,-0.184,,,,,
80,Frank Reddout,F,,ROC,7,18,42.5,.838,,.667,,,,,,,,,,0.3,0.0,0.3,.802,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Arnie Risen*,C,29,ROC,72,2385,18.2,.447,,.493,,,,,,,,,,3.0,4.8,7.8,.157,,,,,
82,Al Roges,SF,23,BLB,67,1937,10.6,.411,,.292,,,,,,,,,,0.3,0.5,0.7,.018,,,,,
83,Pep Saul,SG,29,MNL,71,1805,9.7,.417,,.364,,,,,,,,,,0.6,2.2,2.8,.075,,,,,
84,Fred Schaus,SF,28,TOT,67,1515,14.3,.474,,.470,,,,,,,,,,2.6,1.1,3.7,.118,,,,,
84,Fred Schaus,F,28,FTW,23,272,16.5,.518,,.794,,,,,,,,,,0.8,0.3,1.0,.185,,,,,
84,Fred Schaus,SF,28,NYK,44,1243,13.8,.465,,.412,,,,,,,,,,1.9,0.8,2.7,.103,,,,,
85,Dolph Schayes*,C,25,SYR,72,2655,24.3,.498,,.606,,,,,,,,,,8.4,6.3,14.8,.267,,,,,
86,Dick Schnittker,SF,25,MNL,71,1040,11.9,.452,,.430,,,,,,,,,,1.2,1.6,2.8,.129,,,,,
87,Fred Scolari,PG,31,FTW,64,1589,9.8,.405,,.367,,,,,,,,,,0.0,1.2,1.2,.035,,,,,
88,George Senesky,PG,31,PHW,58,771,7.3,.390,,.445,,,,,,,,,,0.0,0.5,0.5,.032,,,,,
89,Paul Seymour,SG,26,SYR,71,2727,16.2,.466,,.439,,,,,,,,,,5.0,4.3,9.3,.164,,,,,
90,Chuck Share,C,26,TOT,68,1576,20.1,.459,,.558,,,,,,,,,,2.5,2.2,4.7,.143,,,,,
90,Chuck Share,C,26,FTW,21,155,13.8,.373,,.857,,,,,,,,,,-0.1,0.2,0.1,.039,,,,,
90,Chuck Share,C,26,MLH,47,1421,20.7,.467,,.535,,,,,,,,,,2.7,1.9,4.6,.155,,,,,
91,Bill Sharman*,SG,27,BOS,72,2467,18.6,.531,,.428,,,,,,,,,,9.4,1.0,10.4,.202,,,,,
92,Connie Simmons,C,28,NYK,72,2006,14.8,.425,,.428,,,,,,,,,,1.0,1.5,2.5,.059,,,,,
93,Zeke Sinicola,G,25,FTW,9,33,-1.7,.295,,.375,,,,,,,,,,-0.2,0.0,-0.1,-0.216,,,,,
94,Whitey Skoog,SG,27,MNL,71,1877,11.3,.433,,.183,,,,,,,,,,1.3,2.8,4.1,.106,,,,,
95,Ed Smith,SF,24,NYK,12,127,8.5,.320,,.265,,,,,,,,,,-0.4,0.1,-0.3,-0.105,,,,,
96,Joe Smyth,SF,24,TOT,40,495,11.9,.393,,.471,,,,,,,,,,-0.1,0.2,0.1,.006,,,,,
96,Joe Smyth,SF,24,NYK,8,59,7.6,.396,,.600,,,,,,,,,,0.0,0.0,0.0,.008,,,,,
96,Joe Smyth,SF,24,BLB,32,436,12.5,.393,,.455,,,,,,,,,,-0.1,0.1,0.1,.006,,,,,
97,Odie Spears,SF,28,ROC,72,1633,14.2,.452,,.471,,,,,,,,,,2.1,2.6,4.7,.137,,,,,
98,Don Sunderlage,SG,24,MLH,68,2232,12.4,.424,,.451,,,,,,,,,,1.3,1.7,3.0,.065,,,,,
99,Dick Surhoff,PF,24,MLH,32,358,14.4,.426,,.481,,,,,,,,,,0.2,0.3,0.6,.075,,,,,
100,Norm Swanson,SF,23,ROC,63,611,4.0,.303,,.467,,,,,,,,,,-1.3,0.9,-0.4,-0.034,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
101,Bill Tosheff,PG,27,MLH,71,1825,9.1,.367,,.363,,,,,,,,,,-2.0,1.5,-0.6,-0.014,,,,,
102,Hal Uplinger,SG,24,BLB,23,268,10.7,.415,,.234,,,,,,,,,,0.1,0.1,0.1,.026,,,,,
103,Ernie Vandeweghe,SG,25,NYK,15,271,11.7,.424,,.301,,,,,,,,,,0.2,0.1,0.3,.055,,,,,
104,Paul Walther,SG,26,PHW,64,2067,10.8,.436,,.526,,,,,,,,,,1.5,1.5,3.1,.071,,,,,
105,Isaac Walthour,G,,MLH,4,30,-5.4,.167,,.000,,,,,,,,,,-0.1,0.0,-0.1,-0.165,,,,,
106,Bobby Wanzer*,SG,32,ROC,72,2538,17.8,.468,,.513,,,,,,,,,,5.1,4.0,9.1,.172,,,,,
107,Mark Workman,F-C,23,BLB,14,151,12.8,.435,,.167,,,,,,,,,,0.1,0.0,0.1,.047,,,,,
108,George Yardley*,SF,25,FTW,63,1489,19.5,.484,,.417,,,,,,,,,,3.4,1.8,5.3,.170,,,,,
109,Max Zaslofsky,SG,28,TOT,65,1881,15.3,.444,,.472,,,,,,,,,,2.5,1.2,3.7,.095,,,,,
109,Max Zaslofsky,SG,28,BLB,11,418,16.0,.450,,.531,,,,,,,,,,0.6,0.1,0.7,.085,,,,,
109,Max Zaslofsky,SG,28,MLH,9,299,15.6,.415,,.428,,,,,,,,,,0.1,0.2,0.3,.045,,,,,
109,Max Zaslofsky,SG,28,FTW,45,1164,15.0,.451,,.465,,,,,,,,,,1.8,0.9,2.7,.111,,,,,
110,Zeke Zawoluk,SF,23,PHW,71,1795,13.7,.462,,.426,,,,,,,,,,2.6,1.3,3.9,.105,,,,,
