Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
25,Larry Foust,C,30,MNL,72,1933,16.1,.473,,.475,,,,,,,,,,2.7,1.5,4.2,.105,,,,,
26,Dave Gambee,SF,21,STL,2,7,11.5,1.000,,.000,,,,,,,,,,0.0,0.0,0.0,.261,,,,,
27,Dick Garmaker,SG,26,MNL,72,2493,12.5,.470,,.416,,,,,,,,,,3.1,1.5,4.6,.088,,,,,
28,Jack George,PG,30,TOT,71,1881,11.0,.405,,.301,,,,,,,,,,-0.5,1.9,1.5,.038,,,,,
28,Jack George,PG,30,PHW,46,1387,11.0,.399,,.303,,,,,,,,,,-0.6,1.6,1.1,.038,,,,,
28,Jack George,PG,30,NYK,25,494,10.9,.425,,.295,,,,,,,,,,0.1,0.3,0.4,.037,,,,,
29,Tom Gola*,SG,26,PHW,64,2333,17.4,.484,,.462,,,,,,,,,,3.8,3.6,7.4,.153,,,,,
30,Joe Graboski,PF,29,PHW,72,2482,13.9,.415,,.323,,,,,,,,,,-0.5,3.3,2.8,.053,,,,,
31,Si Green,PG,25,TOT,46,1109,11.5,.408,,.386,,,,,,,,,,-0.3,0.7,0.4,.017,,,,,
31,Si Green,G-F,25,CIN,20,666,13.1,.417,,.272,,,,,,,,,,0.0,0.3,0.3,.020,,,,,
31,Si Green,PG,25,STL,26,443,9.1,.394,,.592,,,,,,,,,,-0.3,0.4,0.1,.011,,,,,
32,Hal Greer*,SG,22,SYR,68,1625,13.3,.498,,.259,,,,,,,,,,3.2,1.3,4.5,.132,,,,,
33,Richie Guerin*,SG,26,NYK,71,2558,19.0,.509,,.483,,,,,,,,,,6.7,1.7,8.4,.158,,,,,
34,Cliff Hagan*,SF,27,STL,72,2702,22.7,.516,,.378,,,,,,,,,,9.0,2.8,11.7,.209,,,,,
35,Steve Hamilton,SF,23,MNL,67,847,9.6,.427,,.371,,,,,,,,,,0.1,0.6,0.7,.037,,,,,
36,Vern Hatton,PG,23,TOT,64,1109,9.0,.404,,.251,,,,,,,,,,-0.5,0.7,0.3,.011,,,,,
36,Vern Hatton,G,23,CIN,22,657,5.2,.362,,.246,,,,,,,,,,-0.8,0.2,-0.6,-0.046,,,,,
36,Vern Hatton,PG,23,PHW,42,452,14.5,.445,,.256,,,,,,,,,,0.3,0.6,0.9,.095,,,,,
37,Tom Heinsohn*,PF,24,BOS,66,2089,17.9,.455,,.328,,,,,,,,,,2.5,4.1,6.5,.150,,,,,
38,Joe Holup,SF,24,DET,68,1502,10.4,.427,,.345,,,,,,,,,,0.2,1.6,1.8,.056,,,,,
39,Bob Hopkins,PF,24,SYR,67,1518,14.4,.468,,.383,,,,,,,,,,1.8,1.7,3.5,.109,,,,,
40,Hot Rod Hundley,PG,24,MNL,71,1664,12.8,.418,,.303,,,,,,,,,,0.1,1.2,1.3,.036,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Andy Johnson,SF,26,PHW,67,1158,10.5,.421,,.410,,,,,,,,,,0.0,1.3,1.3,.053,,,,,
42,Neil Johnston*,C,29,PHW,28,393,15.6,.437,,.537,,,,,,,,,,0.2,0.6,0.7,.091,,,,,
43,K.C. Jones*,PG,26,BOS,49,609,9.5,.385,,.354,,,,,,,,,,-0.4,1.1,0.8,.060,,,,,
44,Sam Jones*,SF,25,BOS,71,1466,18.0,.482,,.279,,,,,,,,,,2.6,2.7,5.3,.173,,,,,
45,Phil Jordon,PF,25,DET,72,2058,16.8,.468,,.313,,,,,,,,,,2.8,2.4,5.2,.121,,,,,
46,Tommy Kearns,G,22,SYR,1,7,8.8,1.000,,.000,,,,,,,,,,0.0,0.0,0.0,.230,,,,,
47,Red Kerr,C,26,SYR,72,2671,19.4,.494,,.322,,,,,,,,,,5.2,3.6,8.7,.157,,,,,
48,Jim Krebs,C,23,MNL,72,1578,12.4,.432,,.181,,,,,,,,,,0.3,1.2,1.5,.044,,,,,
49,Slick Leonard*,PG,26,MNL,58,1598,10.9,.427,,.290,,,,,,,,,,0.4,1.0,1.5,.044,,,,,
50,Earl Lloyd*,SF,30,DET,72,1796,9.7,.403,,.272,,,,,,,,,,-0.8,2.1,1.3,.034,,,,,
51,Jim Loscutoff,SF,28,BOS,66,1680,7.2,.378,,.122,,,,,,,,,,-1.9,2.7,0.9,.025,,,,,
52,Clyde Lovellette*,C,29,STL,70,1599,22.3,.507,,.282,,,,,,,,,,4.7,1.8,6.5,.194,,,,,
53,Ed Macauley*,C,30,STL,14,196,7.6,.360,,.467,,,,,,,,,,-0.3,0.2,-0.2,-0.041,,,,,
54,Tom Marshall,SF,28,CIN,18,272,7.7,.349,,.367,,,,,,,,,,-0.3,0.1,-0.3,-0.044,,,,,
55,Slater Martin*,PG,33,STL,71,2504,9.3,.420,,.360,,,,,,,,,,0.4,2.0,2.4,.046,,,,,
56,Brendan McCann,PG,23,NYK,1,7,-9.9,.000,,.000,,,,,,,,,,-0.1,0.0,-0.1,-0.447,,,,,
57,Johnny McCarthy,PG,24,CIN,47,1827,10.5,.413,,.265,,,,,,,,,,-0.1,0.6,0.5,.014,,,,,
58,Dick McGuire*,PG,33,DET,71,2063,16.5,.499,,.475,,,,,,,,,,3.8,3.1,6.9,.160,,,,,
59,Jack McMahon,SG,30,STL,72,2235,7.5,.389,,.225,,,,,,,,,,-1.0,1.6,0.6,.013,,,,,
60,Shellie McMillon,PF,22,DET,48,700,16.1,.462,,.360,,,,,,,,,,0.7,1.0,1.7,.119,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,Vern Mikkelsen*,PF,30,MNL,72,2139,15.9,.468,,.393,,,,,,,,,,2.9,1.6,4.5,.102,,,,,
62,Willie Naulls,SF,24,NYK,68,2061,16.5,.442,,.290,,,,,,,,,,1.2,1.4,2.6,.061,,,,,
63,Chuck Noble,SG,27,DET,65,939,10.6,.378,,.202,,,,,,,,,,-1.5,1.0,-0.5,-0.024,,,,,
64,Togo Palazzi,SF,26,SYR,71,1053,14.7,.437,,.258,,,,,,,,,,0.5,1.1,1.7,.076,,,,,
65,Jim Palmer,C,25,CIN,67,1624,13.9,.465,,.389,,,,,,,,,,1.8,0.6,2.4,.070,,,,,
66,Med Park,SG,25,TOT,62,1126,13.0,.474,,.416,,,,,,,,,,1.4,0.5,1.9,.081,,,,,
66,Med Park,SG,25,STL,29,228,13.2,.455,,.286,,,,,,,,,,0.2,0.2,0.4,.086,,,,,
66,Med Park,SG,25,CIN,33,898,13.0,.480,,.455,,,,,,,,,,1.2,0.3,1.5,.080,,,,,
67,Jack Parr,C,22,CIN,66,1037,7.9,.386,,.238,,,,,,,,,,-0.7,0.4,-0.3,-0.014,,,,,
68,Bob Pettit*,PF,26,STL,72,2873,28.2,.519,,.536,,,,,,,,,,11.3,3.5,14.8,.246,,,,,
69,Dave Piontek,PF,24,CIN,72,1674,13.4,.420,,.279,,,,,,,,,,-0.1,0.6,0.5,.014,,,,,
70,Frank Ramsey*,SG,27,BOS,72,2013,15.7,.459,,.430,,,,,,,,,,2.5,3.5,5.9,.142,,,,,
71,Hub Reed,C,22,STL,65,950,11.5,.467,,.224,,,,,,,,,,0.8,0.9,1.7,.088,,,,,
72,Guy Rodgers*,PG,23,PHW,45,1565,13.0,.413,,.209,,,,,,,,,,0.1,2.3,2.4,.073,,,,,
73,Phil Rollins,PG,25,TOT,44,691,13.1,.423,,.390,,,,,,,,,,0.2,0.5,0.7,.048,,,,,
73,Phil Rollins,G,25,PHW,23,251,12.5,.403,,.517,,,,,,,,,,0.0,0.3,0.3,.055,,,,,
73,Phil Rollins,PG,25,CIN,21,440,13.4,.437,,.313,,,,,,,,,,0.2,0.2,0.4,.044,,,,,
74,Lennie Rosenbluth,SF,26,PHW,29,205,8.9,.339,,.200,,,,,,,,,,-0.8,0.2,-0.6,-0.135,,,,,
75,Bill Russell*,C,24,BOS,70,2979,20.7,.493,,.429,,,,,,,,,,4.7,8.2,12.9,.208,,,,,
76,Woody Sauldsberry,C,24,PHW,72,2743,10.8,.381,,.128,,,,,,,,,,-3.8,3.3,-0.6,-0.010,,,,,
77,Dolph Schayes*,PF,30,SYR,72,2645,21.0,.488,,.467,,,,,,,,,,5.8,3.6,9.4,.171,,,,,
78,Kenny Sears,PF,25,NYK,71,2498,22.6,.590,,.587,,,,,,,,,,11.9,1.5,13.3,.256,,,,,
79,Frank Selvy,SG,26,NYK,68,1448,13.8,.463,,.433,,,,,,,,,,1.7,0.7,2.4,.079,,,,,
80,Paul Seymour,SG,31,SYR,21,266,11.0,.406,,.296,,,,,,,,,,0.0,0.3,0.3,.046,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Chuck Share,C,31,STL,72,1713,12.1,.469,,.483,,,,,,,,,,1.3,1.9,3.3,.091,,,,,
82,Bill Sharman*,SG,32,BOS,72,2382,16.8,.476,,.267,,,,,,,,,,4.5,3.1,7.6,.154,,,,,
83,Gene Shue,PG,27,DET,72,2745,14.6,.458,,.352,,,,,,,,,,3.1,2.6,5.6,.098,,,,,
84,Ron Sobie,PG,24,NYK,50,857,13.5,.436,,.333,,,,,,,,,,0.4,0.5,0.9,.050,,,,,
85,Guy Sparrow,PF,26,TOT,67,842,8.9,.360,,.340,,,,,,,,,,-1.6,0.7,-0.9,-0.051,,,,,
85,Guy Sparrow,F,26,NYK,44,607,8.8,.355,,.318,,,,,,,,,,-1.3,0.4,-0.9,-0.072,,,,,
85,Guy Sparrow,PF,26,PHW,23,235,9.2,.376,,.408,,,,,,,,,,-0.3,0.3,0.0,.003,,,,,
86,Larry Staverman,PF,22,CIN,57,681,15.2,.513,,.274,,,,,,,,,,1.3,0.3,1.6,.112,,,,,
87,Bennie Swain,PF,25,BOS,58,708,12.3,.453,,.451,,,,,,,,,,0.5,1.4,1.9,.128,,,,,
88,Lou Tsioropoulos,SF,28,BOS,35,488,5.6,.354,,.174,,,,,,,,,,-0.8,0.7,0.0,-0.005,,,,,
89,Jack Twyman*,SF,24,CIN,72,2713,21.3,.479,,.330,,,,,,,,,,6.3,1.0,7.3,.129,,,,,
90,Charlie Tyra,C,23,NYK,69,1586,12.0,.442,,.314,,,,,,,,,,0.6,0.9,1.5,.046,,,,,
91,Win Wilfong,PG,25,STL,63,741,8.3,.405,,.288,,,,,,,,,,-0.3,0.5,0.2,.015,,,,,
92,George Yardley*,SF,30,TOT,61,1839,20.5,.495,,.391,,,,,,,,,,5.0,1.8,6.8,.177,,,,,
92,George Yardley*,SF,30,DET,46,1419,20.5,.488,,.375,,,,,,,,,,3.6,1.4,5.0,.168,,,,,
92,George Yardley*,SF,30,SYR,15,420,20.5,.525,,.457,,,,,,,,,,1.4,0.4,1.8,.207,,,,,
