Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
19,Joe Caldwell,SF,25,STL,81,2256,13.2,.461,,.286,,,,10.4,,,,,,0.4,1.6,2.0,.043,,,,,
20,Wilt Chamberlain*,C,30,PHI,81,3682,26.5,.637,,.761,,,,21.7,,,,,,14.8,7.0,21.9,.285,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
21,Jerry Chambers,SF,23,LAL,69,1015,12.1,.481,,.188,,,,5.8,,,,,,0.7,0.7,1.4,.064,,,,,
22,Len Chappell,C-PF,26,TOT,73,708,11.5,.455,,.259,,,,6.3,,,,,,0.0,0.5,0.5,.034,,,,,
22,Len Chappell,PF,26,CHI,19,179,13.1,.478,,.236,,,,9.7,,,,,,0.1,0.2,0.3,.085,,,,,
22,Len Chappell,C,26,CIN,54,529,11.0,.445,,.268,,,,5.2,,,,,,-0.1,0.3,0.2,.017,,,,,
23,Archie Clark,SG,25,LAL,76,1763,12.3,.489,,.262,,,,14.9,,,,,,1.5,1.2,2.7,.075,,,,,
24,Barry Clemens,SF,23,CHI,60,986,10.4,.455,,.203,,,,5.4,,,,,,0.0,1.0,0.9,.045,,,,,
25,Larry Costello,PG,35,PHI,49,976,11.9,.541,,.454,,,,16.5,,,,,,1.7,0.9,2.5,.125,,,,,
26,Mel Counts,C,25,TOT,56,860,13.9,.459,,.224,,,,8.1,,,,,,0.1,0.9,1.0,.054,,,,,
26,Mel Counts,C,25,BAL,25,343,13.9,.431,,.240,,,,11.7,,,,,,-0.2,0.4,0.2,.021,,,,,
26,Mel Counts,C,25,LAL,31,517,13.8,.479,,.214,,,,5.7,,,,,,0.3,0.5,0.8,.075,,,,,
27,Freddie Crawford,SG,25,NYK,19,192,11.6,.422,,.328,,,,8.9,,,,,,-0.2,0.1,-0.2,-0.042,,,,,
28,Billy Cunningham*,SF,23,PHI,81,2168,19.3,.513,,.461,,,,12.7,,,,,,4.4,2.5,6.8,.151,,,,,
29,Dave DeBusschere*,SF,26,DET,78,2897,16.2,.473,,.401,,,,10.4,,,,,,1.6,4.3,5.9,.097,,,,,
30,Dave Deutsch,G,21,NYK,19,93,2.4,.234,,.556,,,,18.6,,,,,,-0.5,0.0,-0.5,-0.240,,,,,
31,Connie Dierking,C,30,CIN,77,1905,12.0,.443,,.247,,,,10.6,,,,,,-0.5,1.4,1.0,.024,,,,,
32,Johnny Egan,PG,28,BAL,71,1743,13.0,.499,,.351,,,,20.1,,,,,,1.9,1.2,3.1,.086,,,,,
33,Joe Ellis,SF,22,SFW,41,333,13.1,.437,,.152,,,,10.5,,,,,,-0.2,0.5,0.4,.056,,,,,
34,Leroy Ellis,C,26,BAL,81,2938,13.6,.466,,.245,,,,7.5,,,,,,0.7,2.5,3.2,.052,,,,,
35,Wayne Embry*,C,29,BOS,72,729,14.4,.445,,.401,,,,7.7,,,,,,-0.2,1.5,1.2,.082,,,,,
36,Keith Erickson,SF,22,CHI,76,1454,10.1,.413,,.248,,,,10.9,,,,,,-1.6,1.7,0.2,.005,,,,,
37,Bob Ferry,C,29,BAL,51,991,11.6,.460,,.349,,,,11.5,,,,,,0.1,0.8,0.9,.046,,,,,
38,Hank Finkel,C,24,LAL,27,141,7.7,.392,,.255,,,,4.2,,,,,,-0.2,0.2,0.0,-0.005,,,,,
39,Dave Gambee,SF,29,PHI,63,757,13.8,.509,,.362,,,,6.9,,,,,,1.1,0.8,1.9,.118,,,,,
40,Gail Goodrich*,SG,23,LAL,77,1780,15.2,.518,,.434,,,,15.3,,,,,,3.1,1.3,4.4,.119,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Johnny Green,PF,33,BAL,61,948,16.6,.475,,.474,,,,8.3,,,,,,0.6,0.9,1.5,.075,,,,,
42,Hal Greer*,SG,30,PHI,80,3086,15.0,.510,,.306,,,,12.7,,,,,,5.0,2.6,7.6,.118,,,,,
43,Richie Guerin*,SG,34,STL,80,2275,14.4,.502,,.460,,,,20.6,,,,,,3.1,1.6,4.7,.099,,,,,
44,Matt Guokas,SG,22,PHI,69,808,7.5,.434,,.399,,,,14.4,,,,,,-0.2,0.7,0.5,.030,,,,,
45,Happy Hairston,SF,24,CIN,79,2442,13.8,.519,,.397,,,,3.4,,,,,,3.7,1.4,5.1,.101,,,,,
46,Reggie Harding,C,24,DET,74,1367,12.0,.475,,.269,,,,8.9,,,,,,0.5,2.0,2.6,.090,,,,,
47,John Havlicek*,SF,26,BOS,81,2602,19.2,.500,,.286,,,,15.6,,,,,,4.2,4.1,8.3,.154,,,,,
48,Tom Hawkins,SF,30,LAL,76,1798,10.3,.488,,.302,,,,5.7,,,,,,1.1,1.4,2.4,.065,,,,,
49,Fred Hetzel,PF,24,SFW,77,2123,12.4,.453,,.254,,,,6.6,,,,,,-0.2,3.0,2.9,.065,,,,,
50,Wayne Hightower,PF,27,TOT,72,1310,10.7,.412,,.370,,,,6.3,,,,,,-1.5,1.3,-0.2,-0.007,,,,,
50,Wayne Hightower,PF,27,BAL,43,746,10.2,.407,,.403,,,,6.0,,,,,,-0.9,0.6,-0.3,-0.020,,,,,
50,Wayne Hightower,PF,27,DET,29,564,11.4,.418,,.332,,,,6.7,,,,,,-0.6,0.7,0.1,.011,,,,,
51,Bob Hogsett,PF,26,DET,7,22,12.7,.429,,.375,,,,6.8,,,,,,0.0,0.0,0.0,-0.016,,,,,
52,Tom Hoover,C,26,STL,17,129,5.8,.422,,.419,,,,7.7,,,,,,-0.1,0.1,0.0,.018,,,,,
53,Bailey Howell*,PF,30,BOS,81,2503,19.5,.559,,.379,,,,5.9,,,,,,8.0,3.8,11.8,.226,,,,,
54,Lou Hudson,SF,22,STL,80,2446,15.3,.500,,.246,,,,5.9,,,,,,3.4,1.5,4.9,.097,,,,,
55,Darrall Imhoff,C,28,LAL,81,2725,13.6,.498,,.265,,,,9.8,,,,,,2.0,3.0,5.0,.089,,,,,
56,Luke Jackson,PF,25,PHI,81,2377,12.3,.487,,.296,,,,5.7,,,,,,1.6,2.6,4.2,.084,,,,,
57,Gus Johnson*,SF,28,BAL,73,2626,17.6,.489,,.278,,,,10.5,,,,,,2.7,2.3,5.0,.092,,,,,
58,Neil Johnson,PF,23,NYK,51,522,9.4,.419,,.503,,,,8.9,,,,,,-0.4,0.2,-0.2,-0.014,,,,,
59,K.C. Jones*,PG,34,BOS,78,2446,7.7,.445,,.412,,,,18.2,,,,,,0.1,3.5,3.7,.072,,,,,
60,Sam Jones*,SG,33,BOS,72,2325,18.5,.508,,.264,,,,13.8,,,,,,4.4,3.1,7.5,.155,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,Wali Jones,PG,24,PHI,81,2249,12.9,.486,,.271,,,,16.5,,,,,,1.9,2.0,4.0,.084,,,,,
62,Toby Kimball,PF,24,BOS,38,222,16.9,.423,,.412,,,,7.4,,,,,,-0.2,0.6,0.4,.097,,,,,
63,Jim King,SG,25,SFW,67,1667,13.7,.477,,.323,,,,18.0,,,,,,1.0,2.5,3.5,.101,,,,,
64,Don Kojis,SF,28,CHI,78,1655,12.9,.455,,.287,,,,5.9,,,,,,-0.1,2.0,1.9,.056,,,,,
65,Howard Komives,PG,25,NYK,65,2282,13.0,.461,,.254,,,,23.2,,,,,,0.7,0.8,1.5,.031,,,,,
66,Tommy Kron,SG,23,STL,32,221,8.8,.351,,.218,,,,26.5,,,,,,-0.5,0.2,-0.3,-0.060,,,,,
67,Rudy LaRusso,PF,29,LAL,45,1292,12.8,.476,,.440,,,,7.5,,,,,,0.7,1.1,1.7,.064,,,,,
68,Clyde Lee,C,22,SFW,74,1247,13.9,.447,,.330,,,,7.6,,,,,,-0.2,2.3,2.1,.080,,,,,
69,George Lee,F-G,30,SFW,1,5,77.0,.847,,1.750,,,,0.0,,,,,,0.1,0.0,0.1,1.384,,,,,
70,Freddie Lewis,PG,23,CIN,32,334,10.5,.436,,.268,,,,15.8,,,,,,-0.2,0.2,0.0,.004,,,,,
71,Kevin Loughery,SG,26,BAL,76,2577,13.7,.464,,.315,,,,15.2,,,,,,0.9,1.7,2.5,.047,,,,,
72,Bob Love,PF,24,CIN,66,1074,10.7,.469,,.365,,,,5.9,,,,,,0.3,0.6,1.0,.043,,,,,
73,Jerry Lucas*,PF,26,CIN,81,3558,16.9,.508,,.286,,,,9.7,,,,,,4.1,3.2,7.3,.098,,,,,
74,Jack Marin,SF,22,BAL,74,1323,14.4,.498,,.296,,,,7.8,,,,,,1.6,0.9,2.5,.090,,,,,
75,Jon McGlocklin,SF,23,CIN,60,1194,11.4,.471,,.211,,,,10.3,,,,,,0.5,0.6,1.1,.043,,,,,
76,McCoy McLemore,SF,24,CHI,79,1382,13.5,.460,,.406,,,,6.2,,,,,,0.2,1.6,1.8,.062,,,,,
77,Bill Melchionni,PG,22,PHI,73,692,10.8,.415,,.170,,,,17.6,,,,,,-0.7,0.7,-0.1,-0.005,,,,,
78,Tom Meschery,PF,28,SFW,72,1846,11.6,.468,,.346,,,,6.3,,,,,,0.5,2.6,3.1,.081,,,,,
79,Eddie Miles,SG,26,DET,81,2419,14.9,.471,,.248,,,,11.4,,,,,,1.4,2.3,3.7,.073,,,,,
80,Wayne Molis,C,23,NYK,13,75,11.7,.397,,.255,,,,3.9,,,,,,-0.2,0.0,-0.2,-0.099,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Erwin Mueller,C,22,CHI,80,2136,13.3,.474,,.272,,,,8.6,,,,,,1.0,2.4,3.5,.078,,,,,
82,Jeff Mullins,SG,24,SFW,77,1835,15.8,.490,,.233,,,,16.6,,,,,,1.9,2.7,4.5,.119,,,,,
83,Dorie Murrey,PF,23,DET,35,311,10.0,.463,,.659,,,,4.9,,,,,,0.1,0.4,0.5,.072,,,,,
84,Don Nelson*,SF,26,BOS,79,1202,14.3,.502,,.373,,,,7.1,,,,,,1.5,1.8,3.3,.131,,,,,
85,Paul Neumann,PG,29,SFW,78,2421,13.0,.501,,.428,,,,17.4,,,,,,2.8,3.0,5.8,.115,,,,,
86,Don Ohl,SG,30,BAL,58,2024,15.3,.510,,.353,,,,11.6,,,,,,3.4,1.1,4.4,.104,,,,,
87,Bud Olsen,PF,26,SFW,40,348,13.4,.449,,.347,,,,12.1,,,,,,-0.1,0.5,0.5,.068,,,,,
88,Ron Reed,PF,24,DET,62,1248,12.1,.399,,.222,,,,9.0,,,,,,-2.0,1.8,-0.2,-0.006,,,,,
89,Willis Reed*,PF,24,NYK,78,2824,19.7,.538,,.375,,,,6.3,,,,,,6.5,1.3,7.9,.134,,,,,
90,Oscar Robertson*,PG,28,CIN,79,3468,25.5,.583,,.496,,,,35.1,,,,,,14.7,2.7,17.4,.241,,,,,
91,Flynn Robinson,PG,25,CIN,76,1140,14.0,.501,,.257,,,,13.9,,,,,,1.6,0.6,2.2,.093,,,,,
92,Guy Rodgers*,PG,31,CHI,81,3063,17.9,.460,,.345,,,,40.1,,,,,,1.3,4.9,6.2,.097,,,,,
93,Bill Russell*,C,32,BOS,81,3297,18.6,.500,,.537,,,,17.3,,,,,,3.0,9.2,12.2,.178,,,,,
94,Cazzie Russell,SF,22,NYK,77,1696,14.2,.487,,.289,,,,15.1,,,,,,1.6,0.6,2.2,.061,,,,,
95,Tom Sanders*,SF,28,BOS,81,1926,11.2,.484,,.289,,,,6.0,,,,,,1.3,2.7,4.0,.100,,,,,
96,Dave Schellhase,PG,22,CHI,31,212,8.9,.389,,.198,,,,14.9,,,,,,-0.4,0.2,-0.2,-0.045,,,,,
97,Ray Scott,C-PF,28,TOT,72,2446,14.6,.449,,.320,,,,9.0,,,,,,-0.4,2.8,2.4,.047,,,,,
97,Ray Scott,C,28,DET,45,1477,12.7,.428,,.302,,,,7.8,,,,,,-1.1,1.9,0.8,.024,,,,,
97,Ray Scott,PF,28,BAL,27,969,17.5,.480,,.346,,,,10.8,,,,,,0.7,0.9,1.6,.080,,,,,
98,Larry Siegfried,PG,27,BOS,73,1891,16.2,.522,,.417,,,,17.5,,,,,,3.7,2.7,6.4,.163,,,,,
99,Paul Silas,PF,23,STL,77,1570,12.9,.458,,.442,,,,6.1,,,,,,0.1,1.7,1.8,.054,,,,,
100,Jerry Sloan*,SG,24,CHI,80,2942,14.2,.496,,.352,,,,7.8,,,,,,3.1,3.4,6.5,.106,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
101,Adrian Smith,SG,30,CIN,81,2636,12.6,.512,,.331,,,,9.5,,,,,,4.0,1.0,5.1,.092,,,,,
102,Dick Snyder,SG,22,STL,55,676,12.3,.464,,.183,,,,12.6,,,,,,0.2,0.4,0.6,.045,,,,,
103,Dave Stallworth,SF,25,NYK,76,1889,15.8,.517,,.392,,,,10.4,,,,,,3.1,0.7,3.9,.098,,,,,
104,Joe Strawder,C,26,DET,79,2156,12.3,.484,,.397,,,,4.9,,,,,,1.2,3.1,4.3,.096,,,,,
105,Rod Thorn,PG,25,STL,67,1166,14.7,.493,,.328,,,,14.3,,,,,,1.3,0.8,2.1,.086,,,,,
106,Nate Thurmond*,C,25,SFW,65,2761,17.4,.480,,.417,,,,7.5,,,,,,1.7,5.6,7.2,.125,,,,,
107,Gene Tormohlen,C,29,STL,63,1036,11.9,.448,,.208,,,,9.5,,,,,,-0.2,1.0,0.8,.039,,,,,
108,John Tresvant,PF,27,DET,68,1553,14.0,.491,,.400,,,,7.7,,,,,,1.4,2.1,3.5,.109,,,,,
109,Dick Van Arsdale,SG,23,NYK,79,2892,13.3,.524,,.558,,,,10.8,,,,,,4.3,1.0,5.2,.087,,,,,
110,Tom Van Arsdale,SG,23,DET,79,2134,12.6,.465,,.391,,,,12.3,,,,,,0.7,2.4,3.1,.069,,,,,
111,Chico Vaughn,SG,26,DET,51,680,9.1,.425,,.327,,,,14.2,,,,,,-0.4,0.7,0.4,.026,,,,,
112,Chet Walker*,SF,26,PHI,81,2691,17.9,.557,,.505,,,,8.8,,,,,,7.4,2.7,10.1,.181,,,,,
113,Gerry Ward,SG,25,CHI,76,1042,8.9,.436,,.450,,,,15.6,,,,,,-0.3,1.2,1.0,.045,,,,,
114,Jim Ware,PF,22,CIN,33,201,6.1,.335,,.175,,,,3.8,,,,,,-0.7,0.1,-0.5,-0.127,,,,,
115,Ben Warley,SF,30,BAL,62,1037,11.7,.496,,.545,,,,6.0,,,,,,0.9,0.8,1.7,.078,,,,,
116,Bob Warlick,SG,25,SFW,12,65,10.4,.317,,.212,,,,20.7,,,,,,-0.4,0.1,-0.3,-0.207,,,,,
117,Jim Washington,PF,23,CHI,77,1475,11.4,.439,,.263,,,,5.1,,,,,,-0.6,1.9,1.3,.041,,,,,
118,Ron Watts,F,23,BOS,27,89,8.4,.351,,.523,,,,1.4,,,,,,-0.3,0.2,-0.1,-0.073,,,,,
119,Bob Weiss,PG,24,PHI,6,29,14.3,.492,,.500,,,,41.6,,,,,,0.0,0.0,0.1,.122,,,,,
120,Walt Wesley,C,22,CIN,64,909,8.6,.406,,.369,,,,2.6,,,,,,-1.1,0.6,-0.4,-0.022,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
121,Jerry West*,PG,28,LAL,66,2670,22.7,.559,,.494,,,,23.1,,,,,,9.4,2.3,11.7,.210,,,,,
122,Lenny Wilkens*,PG,29,STL,78,2974,15.6,.524,,.563,,,,19.6,,,,,,5.2,2.4,7.6,.123,,,,,
123,George Wilson,C,24,TOT,55,573,10.5,.419,,.368,,,,3.5,,,,,,-0.5,0.7,0.2,.014,,,,,
123,George Wilson,C,24,CIN,12,125,3.9,.302,,.390,,,,0.0,,,,,,-0.4,0.1,-0.3,-0.120,,,,,
123,George Wilson,C,24,CHI,43,448,12.3,.445,,.363,,,,4.5,,,,,,-0.1,0.6,0.5,.051,,,,,
