1,Arron Afflalo,2009-2010,DEN
2,Alexis Ajinca,2009-2010,CHA
3,LaMarcus Aldridge,2009-2010,POR
4,Joe Alexander,2009-2010,CHI
5,Malik Allen,2009-2010,DEN
6,Ray Allen,2009-2010,BOS
7,Tony Allen,2009-2010,BOS
8,Rafer Alston,2009-2010,NJN
8,Rafer Alston,2009-2010,MIA
9,Louis Amundson,2009-2010,PHO
10,Chris Andersen,2009-2010,DEN
11,David Andersen,2009-2010,HOU
12,Antonio Anderson,2009-2010,OKC
13,Ryan Anderson,2009-2010,ORL
14,Carmelo Anthony,2009-2010,DEN
15,Joel Anthony,2009-2010,MIA
16,Gilbert Arenas,2009-2010,WAS
17,Trevor Ariza,2009-2010,HOU
18,Hilton Armstrong,2009-2010,SAC
18,Hilton Armstrong,2009-2010,NOH
18,Hilton Armstrong,2009-2010,HOU
19,Carlos Arroyo,2009-2010,MIA
20,Darrell Arthur,2009-2010,MEM
21,Chucky Atkins,2009-2010,DET
22,D.J. Augustin,2009-2010,CHA
23,Jeff Ayres,2009-2010,POR
24,Kelenna Azubuike,2009-2010,GSW
25,Renaldo Balkman,2009-2010,DEN
26,Marcus Banks,2009-2010,TOR
27,Leandro Barbosa,2009-2010,PHO
28,Jose Barea,2009-2010,DAL
29,Andrea Bargnani,2009-2010,TOR
30,Matt Barnes,2009-2010,ORL
31,Earl Barron,2009-2010,NYK
32,Brandon Bass,2009-2010,ORL
33,Tony Battie,2009-2010,NJN
34,Shane Battier,2009-2010,HOU
35,Nicolas Batum,2009-2010,POR
36,Jerryd Bayless,2009-2010,POR
37,Michael Beasley,2009-2010,MIA
38,Rodrigue Beaubois,2009-2010,DAL
39,Marco Belinelli,2009-2010,TOR
40,Charlie Bell,2009-2010,MIL
41,Raja Bell,2009-2010,GSW
41,Raja Bell,2009-2010,CHA
42,Jonathan Bender,2009-2010,NYK
43,Mike Bibby,2009-2010,ATL
44,Andris Biedrins,2009-2010,GSW
45,Chauncey Billups,2009-2010,DEN
46,DeJuan Blair,2009-2010,SAS
47,Steve Blake,2009-2010,POR
47,Steve Blake,2009-2010,LAC
48,Andray Blatche,2009-2010,WAS
49,Keith Bogans,2009-2010,SAS
50,Andrew Bogut,2009-2010,MIL
51,Matt Bonner,2009-2010,SAS
52,Josh Boone,2009-2010,NJN
53,Carlos Boozer,2009-2010,UTA
54,Chris Bosh,2009-2010,TOR
55,Ryan Bowen,2009-2010,OKC
56,Earl Boykins,2009-2010,WAS
57,Elton Brand,2009-2010,PHI
58,Corey Brewer,2009-2010,MIN
59,Ronnie Brewer,2009-2010,UTA
59,Ronnie Brewer,2009-2010,MEM
60,Primoz Brezec,2009-2010,PHI
60,Primoz Brezec,2009-2010,MIL
61,Jon Brockman,2009-2010,SAC
62,Aaron Brooks,2009-2010,HOU
63,Bobby Brown,2009-2010,NOH
63,Bobby Brown,2009-2010,LAC
