1,Stacey Arceneaux,1961-1962,STL
2,Paul Arizin*,1961-1962,PHW
3,Al Attles,1961-1962,PHW
4,Elgin Baylor*,1961-1962,LAL
5,Walt Bellamy*,1961-1962,CHP
6,Al Bianchi,1961-1962,SYR
7,George Blaney,1961-1962,NYK
8,Bucky Bockhorn,1961-1962,CIN
9,George Bon Salle,1961-1962,CHP
10,Bob Boozer,1961-1962,CIN
11,Carl Braun,1961-1962,BOS
12,Joe Buckhalter,1961-1962,CIN
13,Cleveland Buckner,1961-1962,NYK
14,Dave Budd,1961-1962,NYK
15,Ed Burton,1961-1962,NYK
16,Donnie Butcher,1961-1962,NYK
17,Al Butler,1961-1962,NYK
17,Al Butler,1961-1962,BOS
18,Barney Cable,1961-1962,STL
18,Barney Cable,1961-1962,CHP
19,Howie Carl,1961-1962,CHP
20,Wilt Chamberlain*,1961-1962,PHW
21,Ed Conlin,1961-1962,PHW
22,Larry Costello,1961-1962,SYR
23,Bob Cousy*,1961-1962,BOS
24,Jimmy Darrow,1961-1962,STL
25,Ralph Davis,1961-1962,CHP
27,Walter Dukes,1961-1962,DET
28,Johnny Egan,1961-1962,DET
29,Rich Eichhorst,1961-1962,STL
30,Wayne Embry*,1961-1962,CIN
31,Ray Felix,1961-1962,LAL
32,Al Ferrari,1961-1962,STL
33,Bob Ferry,1961-1962,DET
34,Larry Foust,1961-1962,STL
35,Dave Gambee,1961-1962,SYR
36,Tom Gola*,1961-1962,PHW
38,Johnny Green,1961-1962,NYK
40,Hal Greer*,1961-1962,SYR
41,Gene Guarilia,1961-1962,BOS
42,Richie Guerin*,1961-1962,NYK
43,Cliff Hagan*,1961-1962,STL
44,Swede Halbrook,1961-1962,SYR
46,Tom Hawkins,1961-1962,LAL
47,Tom Heinsohn*,1961-1962,BOS
48,Cleo Hill,1961-1962,STL
49,Ron Horn,1961-1962,STL
50,Bailey Howell*,1961-1962,DET
51,Hot Rod Hundley,1961-1962,LAL
52,Darrall Imhoff,1961-1962,NYK
53,Andy Johnson,1961-1962,CHP
54,Howie Jolliff,1961-1962,LAL
55,K.C. Jones*,1961-1962,BOS
56,Sam Jones*,1961-1962,BOS
57,Willie Jones,1961-1962,DET
58,Phil Jordon,1961-1962,NYK
59,Red Kerr,1961-1962,SYR
60,Doug Kistler,1961-1962,NYK
61,Jim Krebs,1961-1962,LAL
62,Fred LaCour,1961-1962,STL
63,York Larese,1961-1962,PHW
63,York Larese,1961-1962,CHP
64,Rudy LaRusso,1961-1962,LAL
65,George Lee,1961-1962,DET
66,Slick Leonard*,1961-1962,CHP
67,Jim Loscutoff,1961-1962,BOS
68,Clyde Lovellette*,1961-1962,STL
69,Ted Luckenbill,1961-1962,PHW
70,Whitey Martin,1961-1962,NYK
71,Johnny McCarthy,1961-1962,STL
72,Shellie McMillon,1961-1962,STL
72,Shellie McMillon,1961-1962,DET
73,Bob McNeill,1961-1962,PHW
73,Bob McNeill,1961-1962,LAL
74,Tom Meschery,1961-1962,PHW
75,Jackie Moreland,1961-1962,DET
76,Willie Naulls,1961-1962,NYK
77,Paul Neumann,1961-1962,SYR
78,Chuck Noble,1961-1962,DET
79,Bevo Nordmann,1961-1962,CIN
80,Don Ohl,1961-1962,DET
81,Chuck Osborne,1961-1962,SYR
82,Bob Pettit*,1961-1962,STL
83,Gary Phillips,1961-1962,BOS
84,Dave Piontek,1961-1962,CHP
85,Frank Radovich,1961-1962,PHW
86,Frank Ramsey*,1961-1962,BOS
87,Hub Reed,1961-1962,CIN
88,Joe Roberts,1961-1962,SYR
89,Oscar Robertson*,1961-1962,CIN
90,Guy Rodgers*,1961-1962,PHW
91,Joe Ruklick,1961-1962,PHW
92,Bill Russell*,1961-1962,BOS
93,Tom Sanders*,1961-1962,BOS
95,Dolph Schayes*,1961-1962,SYR
96,Ray Scott,1961-1962,DET
97,Frank Selvy,1961-1962,LAL
98,Lee Shaffer,1961-1962,SYR
99,Gene Shue,1961-1962,DET
100,Bob Sims,1961-1962,STL
100,Bob Sims,1961-1962,LAL
101,Adrian Smith,1961-1962,CIN
102,Bill Smith,1961-1962,NYK
103,Bobby Smith,1961-1962,LAL
104,Sam Stith,1961-1962,NYK
105,Jack Turner,1961-1962,CHP
106,Jack Twyman*,1961-1962,CIN
107,Charlie Tyra,1961-1962,CHP
108,Horace Walker,1961-1962,CHP
109,Jerry West*,1961-1962,LAL
110,Bob Wiesenhahn,1961-1962,CIN
111,Lenny Wilkens*,1961-1962,STL
112,Wayne Yates,1961-1962,LAL
113,Dave Zeller,1961-1962,CIN
