1,Paul Arizin*,1951-1952,PHW
2,Cliff Barker,1951-1952,INO
3,Don Barksdale*,1951-1952,BLB
4,Leo Barnhorst,1951-1952,INO
5,Elmer Behnke,1951-1952,MLH
6,Charlie Black,1951-1952,MLH
7,Nelson Bobb,1951-1952,PHW
8,Vince Boryla,1951-1952,NYK
9,Don Boven,1951-1952,MLH
10,Bob Brannum,1951-1952,BOS
11,Frankie Brian,1951-1952,FTW
12,Stan Brown,1951-1952,PHW
13,Walt Budko,1951-1952,PHW
14,Art Burris,1951-1952,MLH
14,Art Burris,1951-1952,FTW
15,Gerry Calabrese,1951-1952,SYR
16,Bill Calhoun,1951-1952,BLB
17,Al Cervi*,1951-1952,SYR
18,Cal Christensen,1951-1952,MLH
19,Nathaniel Clifton*,1951-1952,NYK
20,Bill Closs,1951-1952,FTW
21,Jack Coleman,1951-1952,ROC
22,Chuck Cooper*,1951-1952,BOS
23,Bob Cousy*,1951-1952,BOS
24,Dillard Crocker,1951-1952,MLH
24,Dillard Crocker,1951-1952,INO
25,Ed Dahler,1951-1952,PHW
26,Bob Davies*,1951-1952,ROC
27,Nate DeLong,1951-1952,MLH
28,Dick Dickey,1951-1952,BOS
29,Bob Donham,1951-1952,BOS
30,Dike Eddleman,1951-1952,MLH
30,Dike Eddleman,1951-1952,FTW
31,Jake Fendley,1951-1952,FTW
32,Larry Foust,1951-1952,FTW
33,Jerry Fowler,1951-1952,MLH
34,Joe Fulks*,1951-1952,PHW
35,Bill Gabor,1951-1952,SYR
36,Harry Gallatin*,1951-1952,NYK
37,Vern Gardner,1951-1952,PHW
38,Joe Graboski,1951-1952,INO
40,Bob Harris,1951-1952,BOS
41,Bob Harrison,1951-1952,MNL
42,Lew Hitch,1951-1952,MNL
43,Joe Holland,1951-1952,INO
44,Red Holzman*,1951-1952,ROC
45,Mel Hutchins,1951-1952,MLH
46,Joe Hutton,1951-1952,MNL
47,Arnie Johnson,1951-1952,ROC
48,Ralph Johnson,1951-1952,FTW
49,Neil Johnston*,1951-1952,PHW
50,Wah Wah Jones,1951-1952,INO
51,Noble Jorgensen,1951-1952,SYR
52,George Kaftan,1951-1952,NYK
53,Jack Kerris,1951-1952,FTW
54,Jack Kiley,1951-1952,FTW
55,George King,1951-1952,SYR
56,Walt Kirk,1951-1952,MLH
57,Frank Kudelka,1951-1952,BLB
58,Bob Lavoy,1951-1952,INO
59,Don Lofgran,1951-1952,INO
60,Ray Lumpp,1951-1952,NYK
61,Ed Macauley*,1951-1952,BOS
62,John Mahnken,1951-1952,BOS
63,Slater Martin*,1951-1952,MNL
64,John McConathy,1951-1952,MLH
65,Alfred McGuire*,1951-1952,NYK
66,Dick McGuire*,1951-1952,NYK
67,Bones McKinney,1951-1952,BOS
69,Dick Mehen,1951-1952,MLH
70,Stan Miasek,1951-1952,BLB
71,Ed Mikan,1951-1952,PHW
72,George Mikan*,1951-1952,MNL
73,Vern Mikkelsen*,1951-1952,MNL
74,Dave Minor,1951-1952,BLB
75,Paul Noel,1951-1952,ROC
76,Ralph O'Brien,1951-1952,INO
77,Kevin O'Shea,1951-1952,MLH
77,Kevin O'Shea,1951-1952,BLB
78,Wally Osterkorn,1951-1952,SYR
79,Don Otten,1951-1952,MLH
79,Don Otten,1951-1952,FTW
80,Red Owens,1951-1952,MLH
80,Red Owens,1951-1952,BLB
81,Mel Payton,1951-1952,PHW
82,Andy Phillip*,1951-1952,PHW
83,John Pilch,1951-1952,MNL
84,Jim Pollard*,1951-1952,MNL
85,Ray Ragelis,1951-1952,ROC
86,Sam Ranzino,1951-1952,ROC
87,George Ratkovicz,1951-1952,SYR
88,Don Rehfeldt,1951-1952,MLH
88,Don Rehfeldt,1951-1952,BLB
89,John Rennicke,1951-1952,MLH
90,Arnie Risen*,1951-1952,ROC
91,Red Rocha,1951-1952,SYR
93,Don Savage,1951-1952,SYR
94,Fred Schaus,1951-1952,FTW
95,Dolph Schayes*,1951-1952,SYR
96,Herb Scherer,1951-1952,NYK
97,Howie Schultz,1951-1952,MNL
98,Fred Scolari,1951-1952,BLB
99,George Senesky,1951-1952,PHW
100,Paul Seymour,1951-1952,SYR
101,Chuck Share,1951-1952,FTW
102,Bill Sharman*,1951-1952,BOS
103,Connie Simmons,1951-1952,NYK
104,Zeke Sinicola,1951-1952,FTW
105,Whitey Skoog,1951-1952,MNL
106,Jim Slaughter,1951-1952,BLB
107,Belus Smawley,1951-1952,BLB
108,Odie Spears,1951-1952,ROC
109,Bill Tosheff,1951-1952,INO
110,Gene Vance,1951-1952,MLH
111,Ernie Vandeweghe,1951-1952,NYK
112,Brady Walker,1951-1952,BLB
113,Paul Walther,1951-1952,INO
114,Bobby Wanzer*,1951-1952,ROC
115,Bob Wilson,1951-1952,MLH
116,Max Zaslofsky,1951-1952,NYK
