1,Alaa Abdelnaby,1994-1995,SAC
1,Alaa Abdelnaby,1994-1995,PHI
2,Mahmoud Abdul-Rauf,1994-1995,DEN
3,Michael Adams,1994-1995,CHH
4,Rafael Addison,1994-1995,DET
5,Danny Ainge,1994-1995,PHO
6,Victor Alexander,1994-1995,GSW
7,Derrick Alston,1994-1995,PHI
8,Greg Anderson,1994-1995,ATL
9,Kenny Anderson,1994-1995,NJN
10,Nick Anderson,1994-1995,ORL
11,Willie Anderson,1994-1995,SAS
12,Greg Anthony,1994-1995,NYK
13,B.J. Armstrong,1994-1995,CHI
14,Darrell Armstrong,1994-1995,ORL
15,Vincent Askew,1994-1995,SEA
16,Keith Askins,1994-1995,MIA
17,Stacey Augmon,1994-1995,ATL
18,Anthony Avent,1994-1995,ORL
19,Vin Baker,1994-1995,MIL
20,Charles Barkley*,1994-1995,PHO
21,Dana Barros,1994-1995,PHI
22,Jon Barry,1994-1995,MIL
23,John Battle,1994-1995,CLE
24,Sergei Bazarevich,1994-1995,ATL
25,Benoit Benjamin,1994-1995,NJN
26,Elmer Bennett,1994-1995,CLE
27,Tony Bennett,1994-1995,CHH
28,David Benoit,1994-1995,UTA
29,James Blackwell,1994-1995,CHH
29,James Blackwell,1994-1995,BOS
30,Mookie Blaylock,1994-1995,ATL
31,Corie Blount,1994-1995,CHI
32,Muggsy Bogues,1994-1995,CHH
33,Manute Bol,1994-1995,GSW
34,Walter Bond,1994-1995,UTA
34,Walter Bond,1994-1995,DET
35,Anthony Bonner,1994-1995,NYK
36,Anthony Bowie,1994-1995,ORL
37,Sam Bowie,1994-1995,LAL
38,Shawn Bradley,1994-1995,PHI
39,Terrell Brandon,1994-1995,CLE
40,Tim Breaux,1994-1995,HOU
41,Scott Brooks,1994-1995,HOU
41,Scott Brooks,1994-1995,DAL
42,Chucky Brown,1994-1995,HOU
43,Dee Brown,1994-1995,BOS
44,Mike Brown,1994-1995,MIN
45,P.J. Brown,1994-1995,NJN
46,Randy Brown,1994-1995,SAC
47,Mark Bryant,1994-1995,POR
48,Jud Buechler,1994-1995,CHI
49,Scott Burrell,1994-1995,CHH
50,Willie Burton,1994-1995,PHI
51,Mitchell Butler,1994-1995,WSB
52,Michael Cage,1994-1995,CLE
53,Adrian Caldwell,1994-1995,HOU
54,Elden Campbell,1994-1995,LAL
55,Tony Campbell,1994-1995,CLE
56,Antoine Carr,1994-1995,UTA
