1,Jim Baechtold,1952-1953,BLB
2,Don Barksdale*,1952-1953,BLB
3,Leo Barnhorst,1952-1953,INO
4,Nelson Bobb,1952-1953,PHW
5,Vince Boryla,1952-1953,NYK
6,Don Boven,1952-1953,MLH
6,Don Boven,1952-1953,FTW
6,Don Boven,1952-1953,BLB
7,Bob Brannum,1952-1953,BOS
8,Jim Brasco,1952-1953,SYR
8,Jim Brasco,1952-1953,MLH
9,Carl Braun,1952-1953,NYK
10,Frankie Brian,1952-1953,FTW
11,Dick Bunt,1952-1953,NYK
11,Dick Bunt,1952-1953,BLB
12,Bill Calhoun,1952-1953,SYR
12,Bill Calhoun,1952-1953,MLH
13,Al Cervi*,1952-1953,SYR
14,Cal Christensen,1952-1953,ROC
15,Nathaniel Clifton*,1952-1953,NYK
16,Jack Coleman,1952-1953,ROC
17,Gene Conley,1952-1953,BOS
18,Chuck Cooper*,1952-1953,BOS
19,Ray Corley,1952-1953,FTW
20,Bob Cousy*,1952-1953,BOS
21,Dillard Crocker,1952-1953,MLH
22,Pete Darcey,1952-1953,MLH
23,Bob Davies*,1952-1953,ROC
24,Blaine Denning,1952-1953,BLB
25,Bob Donham,1952-1953,BOS
26,Dike Eddleman,1952-1953,FTW
27,George Feigenbaum,1952-1953,MLH
28,Jake Fendley,1952-1953,FTW
29,Danny Finn,1952-1953,PHW
30,Jerry Fleishman,1952-1953,PHW
31,Larry Foust,1952-1953,FTW
32,Joe Fulks*,1952-1953,PHW
33,Bill Gabor,1952-1953,SYR
34,Harry Gallatin*,1952-1953,NYK
35,Joe Graboski,1952-1953,INO
36,Dick Groat,1952-1953,FTW
37,Alex Hannum*,1952-1953,ROC
38,Don Hanrahan,1952-1953,INO
39,Bob Harris,1952-1953,BOS
40,Bob Harrison,1952-1953,MNL
41,Don Henriksen,1952-1953,BLB
42,Kleggie Hermsen,1952-1953,INO
42,Kleggie Hermsen,1952-1953,BOS
43,Lew Hitch,1952-1953,MNL
44,Paul Hoffman,1952-1953,BLB
45,Jim Holstein,1952-1953,MNL
46,Red Holzman*,1952-1953,ROC
47,Mel Hutchins,1952-1953,MLH
48,Arnie Johnson,1952-1953,ROC
49,Ralph Johnson,1952-1953,FTW
50,Neil Johnston*,1952-1953,PHW
51,Noble Jorgensen,1952-1953,SYR
52,George Kaftan,1952-1953,BLB
53,Jack Kerris,1952-1953,FTW
53,Jack Kerris,1952-1953,BLB
54,Jack Kiley,1952-1953,FTW
55,George King,1952-1953,SYR
56,Frank Kudelka,1952-1953,PHW
56,Frank Kudelka,1952-1953,BLB
57,Bob Lavoy,1952-1953,INO
58,Andrew Levane,1952-1953,MLH
59,Earl Lloyd*,1952-1953,SYR
60,Bob Lochmueller,1952-1953,SYR
61,Don Lofgran,1952-1953,PHW
62,Ray Lumpp,1952-1953,NYK
62,Ray Lumpp,1952-1953,BLB
63,Ed Macauley*,1952-1953,BOS
64,John Mahnken,1952-1953,BOS
65,Mo Mahoney,1952-1953,BOS
66,Slater Martin*,1952-1953,MNL
67,Al Masino,1952-1953,MLH
68,Jack McCloskey,1952-1953,PHW
69,Bucky McConnell,1952-1953,MLH
70,Alfred McGuire*,1952-1953,NYK
71,Dick McGuire*,1952-1953,NYK
72,George McLeod,1952-1953,BLB
73,Jack McMahon,1952-1953,ROC
74,Monk Meineke,1952-1953,FTW
75,Stan Miasek,1952-1953,MLH
75,Stan Miasek,1952-1953,BLB
76,Ed Mikan,1952-1953,PHW
76,Ed Mikan,1952-1953,INO
77,George Mikan*,1952-1953,MNL
78,Vern Mikkelsen*,1952-1953,MNL
79,Eddie Miller,1952-1953,MLH
79,Eddie Miller,1952-1953,BLB
80,Dave Minor,1952-1953,MLH
80,Dave Minor,1952-1953,BLB
81,Bill Mlkvy,1952-1953,PHW
82,Jim Mooney,1952-1953,PHW
83,Bob Naber,1952-1953,INO
84,Jack Nichols,1952-1953,MLH
85,John O'Boyle,1952-1953,MLH
86,Ralph O'Brien,1952-1953,INO
86,Ralph O'Brien,1952-1953,FTW
86,Ralph O'Brien,1952-1953,BLB
87,Mike O'Neill,1952-1953,MLH
88,Kevin O'Shea,1952-1953,BLB
89,Wally Osterkorn,1952-1953,SYR
90,Don Otten,1952-1953,MLH
91,Claude Overton,1952-1953,PHW
92,Johnny Payak,1952-1953,MLH
93,Mel Payton,1952-1953,INO
95,Jim Pollard*,1952-1953,MNL
96,Ralph Polson,1952-1953,PHW
96,Ralph Polson,1952-1953,NYK
97,Bob Priddy,1952-1953,BLB
98,Moe Radovich,1952-1953,PHW
99,Sherwin Raiken,1952-1953,NYK
100,George Ratkovicz,1952-1953,MLH
100,George Ratkovicz,1952-1953,BLB
101,Gene Rhodes,1952-1953,INO
102,Arnie Risen*,1952-1953,ROC
103,Red Rocha,1952-1953,SYR
104,Kenny Rollins,1952-1953,BOS
105,Pep Saul,1952-1953,MNL
106,Fred Schaus,1952-1953,FTW
107,Dolph Schayes*,1952-1953,SYR
108,Howie Schultz,1952-1953,MNL
109,Fred Scolari,1952-1953,FTW
109,Fred Scolari,1952-1953,BLB
110,George Senesky,1952-1953,PHW
111,Paul Seymour,1952-1953,SYR
112,Chuck Share,1952-1953,FTW
113,Bill Sharman*,1952-1953,BOS
114,Connie Simmons,1952-1953,NYK
115,Whitey Skoog,1952-1953,MNL
116,Odie Spears,1952-1953,ROC
117,Dick Surhoff,1952-1953,NYK
118,Bill Tosheff,1952-1953,INO
119,Ernie Vandeweghe,1952-1953,NYK
120,Paul Walther,1952-1953,INO
121,Bobby Wanzer*,1952-1953,ROC
122,Mark Workman,1952-1953,PHW
122,Mark Workman,1952-1953,MLH
123,Max Zaslofsky,1952-1953,NYK
124,Zeke Zawoluk,1952-1953,INO
