1,John Abramovic,1946-1947,PIT
2,Chet Aubuchon,1946-1947,DTF
3,Norm Baker,1946-1947,CHS
4,Herschel Baltimore,1946-1947,STB
5,John Barr,1946-1947,STB
6,Frankie Baumholtz,1946-1947,CLR
7,Moe Becker,1946-1947,BOS
7,Moe Becker,1946-1947,DTF
7,Moe Becker,1946-1947,PIT
8,Hank Beenders,1946-1947,PRO
9,Hank Biasatti,1946-1947,TRH
10,Al Brightman,1946-1947,BOS
11,Aud Brindley,1946-1947,NYK
12,Harold Brown,1946-1947,DTF
13,Leon Brown,1946-1947,CLR
14,Tommy Byrnes,1946-1947,NYK
15,Michael Bytzura,1946-1947,PIT
16,Tom Callahan,1946-1947,PRO
17,Ernie Calverley,1946-1947,PRO
18,Chet Carlisle,1946-1947,CHS
19,Don Carlson,1946-1947,CHS
20,Bob Cluggish,1946-1947,NYK
21,Chuck Connors,1946-1947,BOS
22,Ken Corley,1946-1947,CLR
23,Hal Crisler,1946-1947,BOS
24,Armand Cure,1946-1947,PRO
25,Howie Dallmar,1946-1947,PHW
26,Aubrey Davis,1946-1947,STB
27,Bill Davis,1946-1947,CHS
28,Red Dehnert,1946-1947,PRO
29,Bob Dille,1946-1947,DTF
30,Bob Doll,1946-1947,STB
31,Bob Duffy,1946-1947,BOS
31,Bob Duffy,1946-1947,CHS
32,Don Eliason,1946-1947,BOS
33,Ned Endress,1946-1947,CLR
34,Joe Fabel,1946-1947,PIT
35,Bob Faught,1946-1947,CLR
36,Bob Feerick,1946-1947,WSC
37,Warren Fenley,1946-1947,BOS
38,Bob Fitzgerald,1946-1947,NYK
38,Bob Fitzgerald,1946-1947,TRH
39,Dick Fitzgerald,1946-1947,TRH
40,Jerry Fleishman,1946-1947,PHW
41,Nat Frankel,1946-1947,PIT
42,Frido Frey,1946-1947,NYK
43,Frank Fucarino,1946-1947,TRH
44,Joe Fulks*,1946-1947,PHW
45,Bob Gantt,1946-1947,WSC
46,Jack Garfinkel,1946-1947,BOS
47,Gorham Getchell,1946-1947,PIT
48,Gene Gillette,1946-1947,WSC
49,Chuck Gilmur,1946-1947,CHS
50,Ben Goldfaden,1946-1947,WSC
51,Pop Goodwin,1946-1947,PRO
52,Leo Gottlieb,1946-1947,NYK
53,Wyndol Gray,1946-1947,BOS
54,Woody Grimshaw,1946-1947,PRO
55,Coulby Gunther,1946-1947,PIT
56,Matt Guokas,1946-1947,PHW
57,Chick Halbert,1946-1947,CHS
58,Cecil Hankins,1946-1947,STB
59,Kleggie Hermsen,1946-1947,CLR
59,Kleggie Hermsen,1946-1947,TRH
60,Sonny Hertzberg,1946-1947,NYK
61,Art Hillhouse,1946-1947,PHW
62,Mel Hirsch,1946-1947,BOS
63,Charlie Hoefer,1946-1947,BOS
63,Charlie Hoefer,1946-1947,TRH
64,Roy Hurley,1946-1947,TRH
65,Fred Jacobs,1946-1947,STB
66,John Janisch,1946-1947,DTF
67,Tony Jaros,1946-1947,CHS
68,Harold Johnson,1946-1947,DTF
69,Noble Jorgensen,1946-1947,PIT
70,Roger Jorgensen,1946-1947,PIT
71,Ralph Kaplowitz,1946-1947,NYK
71,Ralph Kaplowitz,1946-1947,PHW
72,Tony Kappen,1946-1947,BOS
72,Tony Kappen,1946-1947,PIT
73,Ed Kasid,1946-1947,TRH
74,Wilbert Kautz,1946-1947,CHS
75,Ken Keller,1946-1947,PRO
75,Ken Keller,1946-1947,WSC
76,Jerry Kelly,1946-1947,BOS
77,Tom King,1946-1947,DTF
78,Lee Knorek,1946-1947,NYK
79,Harold Kottman,1946-1947,BOS
80,Pete Lalich,1946-1947,CLR
81,Hank Lefkowitz,1946-1947,CLR
82,Grady Lewis,1946-1947,DTF
83,John Logan,1946-1947,STB
84,Al Lujack,1946-1947,WSC
85,John Mahnken,1946-1947,WSC
86,Frank Mangiapane,1946-1947,NYK
87,Press Maravich,1946-1947,PIT
88,Dino Martin,1946-1947,PRO
89,Don Martin,1946-1947,STB
90,Ariel Maughan,1946-1947,DTF
91,Mike McCarron,1946-1947,TRH
92,Howie McCarty,1946-1947,DTF
93,Bones McKinney,1946-1947,WSC
94,George Mearns,1946-1947,PRO
95,Ed Melvin,1946-1947,PIT
96,Stan Miasek,1946-1947,DTF
97,Red Mihalik,1946-1947,PIT
98,Nat Militzok,1946-1947,NYK
98,Nat Militzok,1946-1947,TRH
99,Harry Miller,1946-1947,TRH
100,Walt Miller,1946-1947,PIT
101,John Mills,1946-1947,PIT
102,Leo Mogus,1946-1947,CLR
102,Leo Mogus,1946-1947,TRH
103,Elmore Morgenthaler,1946-1947,PRO
104,Bob Mullens,1946-1947,NYK
104,Bob Mullens,1946-1947,TRH
105,George Munroe,1946-1947,STB
106,Dick Murphy,1946-1947,BOS
106,Dick Murphy,1946-1947,NYK
107,John Murphy,1946-1947,NYK
107,John Murphy,1946-1947,PHW
108,Angelo Musi,1946-1947,PHW
109,Al Negratti,1946-1947,WSC
110,Johnny Norlander,1946-1947,WSC
111,George Nostrand,1946-1947,CLR
111,George Nostrand,1946-1947,TRH
112,Stan Noszka,1946-1947,PIT
113,Buddy O'Grady,1946-1947,WSC
114,Garland O'Shields,1946-1947,CHS
115,Bud Palmer,1946-1947,NYK
116,Doyle Parrack,1946-1947,CHS
117,Marty Passaglia,1946-1947,WSC
118,George Pastushok,1946-1947,PRO
119,George Pearcy,1946-1947,DTF
120,Henry Pearcy,1946-1947,DTF
121,Don Putman,1946-1947,STB
122,Bob Rensberger,1946-1947,CHS
123,Mel Riebe,1946-1947,CLR
124,Petey Rosenberg,1946-1947,PHW
125,Hank Rosenstein,1946-1947,NYK
125,Hank Rosenstein,1946-1947,PRO
126,Irv Rothenberg,1946-1947,CLR
127,Mickey Rottner,1946-1947,CHS
128,Giff Roux,1946-1947,STB
129,Jerry Rullo,1946-1947,PHW
130,Ed Sadowski,1946-1947,CLR
130,Ed Sadowski,1946-1947,TRH
131,Kenny Sailors,1946-1947,CLR
132,Ben Scharnus,1946-1947,CLR
133,Ossie Schectman,1946-1947,NYK
134,Milt Schoon,1946-1947,DTF
135,Dick Schulz,1946-1947,CLR
135,Dick Schulz,1946-1947,TRH
136,Fred Scolari,1946-1947,WSC
137,Jim Seminoff,1946-1947,CHS
138,George Senesky,1946-1947,PHW
139,Nick Shaback,1946-1947,CLR
140,Earl Shannon,1946-1947,PRO
141,Bob Shea,1946-1947,PRO
142,Fred Sheffield,1946-1947,PHW
143,Ralph Siewert,1946-1947,STB
143,Ralph Siewert,1946-1947,TRH
144,Connie Simmons,1946-1947,BOS
145,Johnny Simmons,1946-1947,BOS
146,Belus Smawley,1946-1947,STB
147,Deb Smith,1946-1947,STB
148,Gino Sovran,1946-1947,TRH
149,Art Spector,1946-1947,BOS
150,Lou Spicer,1946-1947,PRO
151,Art Stolkey,1946-1947,DTF
152,Stan Stutz,1946-1947,NYK
153,Buck Sydnor,1946-1947,CHS
154,Irv Torgoff,1946-1947,WSC
155,Butch Van Breda Kolff,1946-1947,NYK
156,Virgil Vaughn,1946-1947,BOS
157,Red Wallace,1946-1947,BOS
157,Red Wallace,1946-1947,TRH
158,Jake Weber,1946-1947,NYK
158,Jake Weber,1946-1947,PRO
159,Ray Wertis,1946-1947,CLR
159,Ray Wertis,1946-1947,TRH
160,Max Zaslofsky,1946-1947,CHS
161,Harry Zeller,1946-1947,PIT
