1,Curly Armstrong,1949-1950,FTW
2,Cliff Barker,1949-1950,INO
3,Leo Barnhorst,1949-1950,CHS
4,Ed Bartels,1949-1950,DNN
4,Ed Bartels,1949-1950,NYK
5,Ralph Beard,1949-1950,INO
6,Gene Berce,1949-1950,TRI
7,Charlie Black,1949-1950,AND
7,Charlie Black,1949-1950,FTW
8,Nelson Bobb,1949-1950,PHW
9,Jake Bornheimer,1949-1950,PHW
10,Vince Boryla,1949-1950,NYK
11,Don Boven,1949-1950,WAT
12,Harry Boykoff,1949-1950,WAT
13,Joe Bradley,1949-1950,CHS
14,Bob Brannum,1949-1950,SHE
15,Carl Braun,1949-1950,NYK
16,Frankie Brian,1949-1950,AND
17,Price Brookfield,1949-1950,ROC
18,Bob Brown,1949-1950,DNN
19,Jim Browne,1949-1950,DNN
20,Walt Budko,1949-1950,BLB
21,Jack Burmaster,1949-1950,SHE
22,Tommy Byrnes,1949-1950,BLB
23,Bill Calhoun,1949-1950,ROC
24,Don Carlson,1949-1950,MNL
25,Bob Carpenter,1949-1950,FTW
26,Jake Carter,1949-1950,AND
26,Jake Carter,1949-1950,DNN
27,Al Cervi*,1949-1950,SYR
28,John Chaney,1949-1950,SHE
28,John Chaney,1949-1950,TRI
29,Leroy Chollet,1949-1950,SYR
30,Bill Closs,1949-1950,AND
31,Paul Cloyd,1949-1950,BLB
31,Paul Cloyd,1949-1950,WAT
32,Jack Coleman,1949-1950,ROC
33,Bobby Cook,1949-1950,SHE
34,Ray Corley,1949-1950,SYR
35,Jack Cotton,1949-1950,DNN
36,Dillard Crocker,1949-1950,DNN
37,Chink Crossin,1949-1950,PHW
38,Fran Curran,1949-1950,ROC
39,Jimmy Darden,1949-1950,DNN
40,Bob Davies*,1949-1950,ROC
41,Hook Dillon,1949-1950,WSC
42,Earl Dodd,1949-1950,DNN
43,Joe Dolhon,1949-1950,BLB
44,Bob Doll,1949-1950,BOS
45,Harry Donovan,1949-1950,NYK
46,Andy Duncan,1949-1950,ROC
47,Dike Eddleman,1949-1950,TRI
48,Gene Englund,1949-1950,BOS
48,Gene Englund,1949-1950,TRI
49,Bob Evans,1949-1950,INO
50,Johnny Ezersky,1949-1950,BLB
50,Johnny Ezersky,1949-1950,BOS
51,Bob Feerick,1949-1950,WSC
52,George Feigenbaum,1949-1950,BLB
53,Arnie Ferrin,1949-1950,MNL
54,Jerry Fleishman,1949-1950,PHW
55,Joe Fulks*,1949-1950,PHW
56,Bill Gabor,1949-1950,SYR
57,Elmer Gainer,1949-1950,WAT
58,Harry Gallatin*,1949-1950,NYK
59,Vern Gardner,1949-1950,PHW
60,Frank Gates,1949-1950,AND
61,Dee Gibson,1949-1950,TRI
62,Hoot Gibson,1949-1950,BOS
62,Hoot Gibson,1949-1950,WAT
63,Chuck Gilmur,1949-1950,WSC
64,Normie Glick,1949-1950,MNL
65,Paul Gordon,1949-1950,BLB
66,Joe Graboski,1949-1950,CHS
67,Bud Grant,1949-1950,MNL
68,Don Grate,1949-1950,SHE
69,Alex Groza,1949-1950,INO
70,Al Guokas,1949-1950,DNN
70,Al Guokas,1949-1950,PHW
71,Robert Hahn,1949-1950,CHS
72,Chick Halbert,1949-1950,WSC
73,Bruce Hale,1949-1950,INO
74,Dale Hamilton,1949-1950,WAT
75,Alex Hannum*,1949-1950,SYR
76,John Hargis,1949-1950,AND
77,Bob Harris,1949-1950,FTW
78,Bob Harrison,1949-1950,MNL
79,Billy Hassett,1949-1950,MNL
79,Billy Hassett,1949-1950,TRI
80,Marshall Hawkins,1949-1950,INO
81,Bill Henry,1949-1950,FTW
81,Bill Henry,1949-1950,TRI
82,Bill Herman,1949-1950,DNN
83,Kleggie Hermsen,1949-1950,CHS
84,Sonny Hertzberg,1949-1950,BOS
85,Paul Hoffman,1949-1950,BLB
86,Joe Holland,1949-1950,INO
87,Red Holzman*,1949-1950,ROC
88,Gene James,1949-1950,NYK
89,Howie Janotta,1949-1950,BLB
90,Tony Jaros,1949-1950,MNL
91,Buddy Jeannette*,1949-1950,BLB
92,Arnie Johnson,1949-1950,ROC
93,Ralph Johnson,1949-1950,AND
93,Ralph Johnson,1949-1950,FTW
94,Wah Wah Jones,1949-1950,INO
95,Noble Jorgensen,1949-1950,SHE
96,George Kaftan,1949-1950,BOS
97,Leo Katkaveck,1949-1950,WSC
98,Jack Kerris,1949-1950,FTW
98,Jack Kerris,1949-1950,TRI
99,Bob Kinney,1949-1950,BOS
100,Walt Kirk,1949-1950,AND
100,Walt Kirk,1949-1950,TRI
101,Leo Klier,1949-1950,FTW
102,Duane Klueh,1949-1950,DNN
102,Duane Klueh,1949-1950,FTW
103,Lee Knorek,1949-1950,BLB
104,Milo Komenich,1949-1950,AND
105,Leo Kubiak,1949-1950,WAT
106,Frank Kudelka,1949-1950,CHS
107,Walt Lautenbach,1949-1950,SHE
108,Tony Lavelli,1949-1950,BOS
109,Ed Leede,1949-1950,BOS
110,Andrew Levane,1949-1950,SYR
111,Freddie Lewis,1949-1950,BLB
111,Freddie Lewis,1949-1950,PHW
112,Ron Livingstone,1949-1950,BLB
112,Ron Livingstone,1949-1950,PHW
113,John Logan,1949-1950,STB
114,Ray Lumpp,1949-1950,NYK
115,Ed Macauley*,1949-1950,STB
116,Johnny Macknowski,1949-1950,SYR
117,John Mahnken,1949-1950,BOS
117,John Mahnken,1949-1950,FTW
117,John Mahnken,1949-1950,TRI
118,John Mandic,1949-1950,BLB
118,John Mandic,1949-1950,WSC
119,Slater Martin*,1949-1950,MNL
120,Ariel Maughan,1949-1950,STB
121,Matt Mazza,1949-1950,SHE
122,Mike McCarron,1949-1950,BLB
122,Mike McCarron,1949-1950,STB
123,Dick McGuire*,1949-1950,NYK
124,Bones McKinney,1949-1950,WSC
125,Mal McMullen,1949-1950,INO
126,Dick Mehen,1949-1950,WAT
127,Ken Menke,1949-1950,WAT
128,Stan Miasek,1949-1950,CHS
129,Ed Mikan,1949-1950,CHS
129,Ed Mikan,1949-1950,ROC
130,George Mikan*,1949-1950,MNL
131,Vern Mikkelsen*,1949-1950,MNL
132,Al Miksis,1949-1950,WAT
133,Murray Mitchell,1949-1950,AND
134,Leo Mogus,1949-1950,PHW
135,Max Morris,1949-1950,SHE
136,Joe Mullaney,1949-1950,BOS
137,Jerry Nagel,1949-1950,FTW
138,Jack Nichols,1949-1950,TRI
138,Jack Nichols,1949-1950,WSC
139,Richie Niemiera,1949-1950,AND
139,Richie Niemiera,1949-1950,FTW
140,Paul Noel,1949-1950,NYK
141,Jim Nolan,1949-1950,PHW
142,Johnny Norlander,1949-1950,WSC
143,George Nostrand,1949-1950,BOS
143,George Nostrand,1949-1950,CHS
143,George Nostrand,1949-1950,TRI
144,Mike Novak,1949-1950,PHW
144,Mike Novak,1949-1950,ROC
145,Dermie O'Connell,1949-1950,BOS
145,Dermie O'Connell,1949-1950,STB
146,Andy O'Donnell,1949-1950,BLB
147,Dick O'Keefe,1949-1950,WSC
148,John Oldham,1949-1950,FTW
149,Gene Ollrich,1949-1950,WAT
150,Johnny Orr,1949-1950,STB
150,Johnny Orr,1949-1950,WAT
151,Don Otten,1949-1950,TRI
151,Don Otten,1949-1950,WSC
152,Mac Otten,1949-1950,STB
152,Mac Otten,1949-1950,TRI
153,Red Owens,1949-1950,AND
153,Red Owens,1949-1950,TRI
154,Easy Parham,1949-1950,STB
155,Jack Parkinson,1949-1950,INO
156,Charlie Parsley,1949-1950,PHW
157,Stan Patrick,1949-1950,SHE
157,Stan Patrick,1949-1950,WAT
158,Johnny Payak,1949-1950,PHW
158,Johnny Payak,1949-1950,WAT
159,Warren Perkins,1949-1950,TRI
160,Ed Peterson,1949-1950,SYR
161,Jack Phelan,1949-1950,SHE
161,Jack Phelan,1949-1950,WAT
162,Andy Phillip*,1949-1950,CHS
163,Jim Pollard*,1949-1950,MNL
164,John Pritchard,1949-1950,WAT
165,Les Pugh,1949-1950,BLB
166,Don Putman,1949-1950,STB
167,George Ratkovicz,1949-1950,SYR
168,Don Ray,1949-1950,TRI
169,Chick Reiser,1949-1950,WSC
170,Arnie Risen*,1949-1950,ROC
171,Tex Ritter,1949-1950,NYK
172,Bill Roberts,1949-1950,STB
173,Red Rocha,1949-1950,STB
174,Kenny Rollins,1949-1950,CHS
175,Bob Royer,1949-1950,DNN
176,Jerry Rullo,1949-1950,PHW
177,Ed Sadowski,1949-1950,BLB
177,Ed Sadowski,1949-1950,PHW
178,Kenny Sailors,1949-1950,DNN
179,Pep Saul,1949-1950,ROC
180,Herm Schaefer,1949-1950,MNL
181,Marv Schatzman,1949-1950,BLB
182,Fred Schaus,1949-1950,FTW
183,Dolph Schayes*,1949-1950,SYR
184,Milt Schoon,1949-1950,SHE
185,Howie Schultz,1949-1950,AND
185,Howie Schultz,1949-1950,FTW
186,Dick Schulz,1949-1950,SHE
186,Dick Schulz,1949-1950,TRI
186,Dick Schulz,1949-1950,WSC
