1,Kareem Abdul-Jabbar*,1978-1979,LAL
2,Tom Abernethy,1978-1979,GSW
3,Alvan Adams,1978-1979,PHO
4,Lucius Allen,1978-1979,KCK
5,Kim Anderson,1978-1979,POR
6,Tiny Archibald*,1978-1979,BOS
7,Tate Armstrong,1978-1979,CHI
8,Dennis Awtrey,1978-1979,SEA
8,Dennis Awtrey,1978-1979,BOS
9,Gus Bailey,1978-1979,NOJ
10,Greg Ballard,1978-1979,WSB
11,Mike Bantom,1978-1979,IND
12,Tom Barker,1978-1979,NYK
12,Tom Barker,1978-1979,HOU
12,Tom Barker,1978-1979,BOS
13,Marvin Barnes,1978-1979,BOS
14,Rick Barry*,1978-1979,HOU
15,Tim Bassett,1978-1979,NJN
16,Butch Beard,1978-1979,NYK
17,Ron Behagen,1978-1979,NYK
17,Ron Behagen,1978-1979,KCK
17,Ron Behagen,1978-1979,DET
18,Kent Benson,1978-1979,MIL
19,Del Beshore,1978-1979,MIL
20,Henry Bibby,1978-1979,PHI
21,Bob Bigelow,1978-1979,SDC
22,Otis Birdsong,1978-1979,KCK
23,Ron Boone,1978-1979,LAL
24,Tom Boswell,1978-1979,DEN
25,Dennis Boyd,1978-1979,DET
26,Winford Boynes,1978-1979,NJN
27,Alonzo Bradley,1978-1979,HOU
28,Mike Bratz,1978-1979,PHO
29,Jim Brewer,1978-1979,DET
29,Jim Brewer,1978-1979,CLE
30,Ron Brewer,1978-1979,POR
31,Junior Bridgeman,1978-1979,MIL
32,Allan Bristow,1978-1979,SAS
33,Fred Brown,1978-1979,SEA
34,John Brown,1978-1979,CHI
35,Joe Bryant,1978-1979,PHI
36,Quinn Buckner,1978-1979,MIL
37,Greg Bunch,1978-1979,NYK
38,Tom Burleson,1978-1979,KCK
39,Don Buse,1978-1979,PHO
40,Marty Byrnes,1978-1979,PHO
40,Marty Byrnes,1978-1979,NOJ
41,Corky Calhoun,1978-1979,IND
42,Austin Carr,1978-1979,CLE
43,Kenny Carr,1978-1979,LAL
44,M.L. Carr,1978-1979,DET
45,Ron Carter,1978-1979,LAL
46,Harvey Catchings,1978-1979,PHI
46,Harvey Catchings,1978-1979,NJN
47,Don Chaney,1978-1979,BOS
48,Maurice Cheeks,1978-1979,PHI
49,Phil Chenier,1978-1979,WSB
50,Jim Chones,1978-1979,CLE
51,Jim Cleamons,1978-1979,NYK
52,E.C. Coleman,1978-1979,HOU
53,Doug Collins,1978-1979,PHI
54,Michael Cooper,1978-1979,LAL
55,Wayne Cooper,1978-1979,GSW
56,Dave Corzine,1978-1979,WSB
57,Dave Cowens*,1978-1979,BOS
58,Wesley Cox,1978-1979,GSW
59,Charlie Criss,1978-1979,ATL
60,Geoff Crompton,1978-1979,DEN
61,Louie Dampier,1978-1979,SAS
62,Bob Dandridge,1978-1979,WSB
63,Adrian Dantley*,1978-1979,LAL
64,Brad Davis,1978-1979,LAL
64,Brad Davis,1978-1979,IND
65,Harry Davis,1978-1979,CLE
66,Johnny Davis,1978-1979,IND
67,Walter Davis,1978-1979,PHO
68,Darryl Dawkins,1978-1979,PHI
69,Coby Dietrick,1978-1979,SAS
70,Jacky Dorsey,1978-1979,HOU
71,Leon Douglas,1978-1979,DET
72,John Drew,1978-1979,ATL
73,Charles Dudley,1978-1979,CHI
74,Mike Dunleavy,1978-1979,HOU
75,T.R. Dunn,1978-1979,POR
76,James Edwards,1978-1979,IND
77,Bob Elliott,1978-1979,NJN
78,Bo Ellis,1978-1979,DEN
79,Len Elmore,1978-1979,IND
80,Alex English*,1978-1979,IND
81,Ray Epps,1978-1979,GSW
82,Julius Erving*,1978-1979,PHI
83,Chris Ford,1978-1979,DET
83,Chris Ford,1978-1979,BOS
84,Don Ford,1978-1979,LAL
85,Phil Ford,1978-1979,KCK
86,Bayard Forrest,1978-1979,PHO
87,Walt Frazier*,1978-1979,CLE
88,World B. Free,1978-1979,SDC
89,Terry Furlow,1978-1979,CLE
89,Terry Furlow,1978-1979,ATL
90,Mike Gale,1978-1979,SAS
91,Gus Gerard,1978-1979,KCK
91,Gus Gerard,1978-1979,DET
92,George Gervin*,1978-1979,SAS
93,John Gianelli,1978-1979,MIL
94,Artis Gilmore*,1978-1979,CHI
95,Jack Givens,1978-1979,ATL
96,Mike Glenn,1978-1979,NYK
97,Glen Gondrezick,1978-1979,NYK
98,Gail Goodrich*,1978-1979,NOJ
99,Mike Green,1978-1979,SAS
100,Rickey Green,1978-1979,DET
101,Steve Green,1978-1979,IND
102,Tommie Green,1978-1979,NOJ
103,Kevin Grevey,1978-1979,WSB
104,Paul Griffin,1978-1979,NOJ
105,Bob Gross,1978-1979,POR
106,Ernie Grunfeld,1978-1979,MIL
107,Lars Hansen,1978-1979,SEA
108,James Hardy,1978-1979,NOJ
109,Joe Hassett,1978-1979,SEA
110,Steve Hawes,1978-1979,ATL
111,Robert Hawkins,1978-1979,DET
112,Elvin Hayes*,1978-1979,WSB
113,Spencer Haywood*,1978-1979,NYK
113,Spencer Haywood*,1978-1979,NOJ
114,Gar Heard,1978-1979,PHO
115,Tom Henderson,1978-1979,WSB
116,Keith Herron,1978-1979,ATL
117,Phil Hicks,1978-1979,DEN
118,Kenny Higgs,1978-1979,CLE
119,Armond Hill,1978-1979,ATL
120,Darnell Hillman,1978-1979,KCK
121,Wilbur Holland,1978-1979,CHI
122,Lionel Hollins,1978-1979,POR
123,Essie Hollis,1978-1979,DET
124,Otis Howard,1978-1979,MIL
124,Otis Howard,1978-1979,DET
125,Lou Hudson,1978-1979,LAL
126,Kim Hughes,1978-1979,DEN
127,Dan Issel*,1978-1979,DEN
128,Phil Jackson*,1978-1979,NJN
129,Aaron James,1978-1979,NOJ
130,Charles Johnson,1978-1979,WSB
131,Clemon Johnson,1978-1979,POR
132,Dennis Johnson*,1978-1979,SEA
133,Eddie Johnson,1978-1979,ATL
134,George Johnson,1978-1979,NJN
135,George Johnson,1978-1979,MIL
136,John Johnson,1978-1979,SEA
137,Marques Johnson,1978-1979,MIL
138,Mickey Johnson,1978-1979,CHI
139,Ollie Johnson,1978-1979,CHI
140,Bobby Jones,1978-1979,PHI
141,Caldwell Jones,1978-1979,PHI
142,Dwight Jones,1978-1979,HOU
143,Eddie Jordan,1978-1979,NJN
144,Jeff Judkins,1978-1979,BOS
145,Rich Kelley,1978-1979,NOJ
146,Larry Kenon,1978-1979,SAS
147,Bernard King*,1978-1979,NJN
148,Billy Knight,1978-1979,IND
148,Billy Knight,1978-1979,BOS
149,Toby Knight,1978-1979,NYK
150,Joel Kramer,1978-1979,PHO
151,John Kuester,1978-1979,DEN
152,Kevin Kunnert,1978-1979,SDC
153,Mitch Kupchak,1978-1979,WSB
154,Sam Lacey,1978-1979,KCK
155,Tom LaGarde,1978-1979,SEA
156,John Lambert,1978-1979,CLE
157,Mark Landsberger,1978-1979,CHI
158,Bob Lanier*,1978-1979,DET
159,Butch Lee,1978-1979,CLE
159,Butch Lee,1978-1979,ATL
160,Ron Lee,1978-1979,PHO
160,Ron Lee,1978-1979,NOJ
161,Scott Lloyd,1978-1979,SDC
161,Scott Lloyd,1978-1979,CHI
162,John Long,1978-1979,DET
163,John Lucas,1978-1979,GSW
164,Maurice Lucas,1978-1979,POR
165,Moses Malone*,1978-1979,HOU
166,Pete Maravich*,1978-1979,NOJ
167,Cedric Maxwell,1978-1979,BOS
168,Scott May,1978-1979,CHI
169,Bob McAdoo*,1978-1979,NYK
169,Bob McAdoo*,1978-1979,BOS
170,Ted McClain,1978-1979,PHO
171,Jim McElroy,1978-1979,NOJ
172,George McGinnis,1978-1979,DEN
173,Billy McKinney,1978-1979,KCK
174,Tom McMillen,1978-1979,ATL
175,Jim McMillian,1978-1979,POR
176,Larry McNeill,1978-1979,DET
177,John Mengelt,1978-1979,CHI
178,Joe Meriweather,1978-1979,NYK
178,Joe Meriweather,1978-1979,NOJ
179,Mike Mitchell,1978-1979,CLE
180,Steve Mix,1978-1979,PHI
181,Eric Money,1978-1979,PHI
181,Eric Money,1978-1979,NJN
182,Earl Monroe*,1978-1979,NYK
183,Glenn Mosley,1978-1979,SAS
184,Calvin Murphy*,1978-1979,HOU
185,Bob Nash,1978-1979,KCK
186,Swen Nater,1978-1979,SDC
187,Lloyd Neal,1978-1979,POR
188,Mike Newlin,1978-1979,HOU
189,Norm Nixon,1978-1979,LAL
190,Connie Norman,1978-1979,SDC
191,Mark Olberding,1978-1979,SAS
192,John Olive,1978-1979,SDC
193,Tom Owens,1978-1979,POR
194,Robert Parish*,1978-1979,GSW
195,Sonny Parker,1978-1979,GSW
196,Billy Paultz,1978-1979,SAS
197,Roger Phegley,1978-1979,WSB
198,Stan Pietkiewicz,1978-1979,SDC
199,Ben Poquette,1978-1979,DET
200,Kevin Porter,1978-1979,DET
201,Jim Price,1978-1979,LAL
202,Wayne Radford,1978-1979,IND
203,Clifford Ray,1978-1979,GSW
204,Marlon Redmond,1978-1979,PHI
204,Marlon Redmond,1978-1979,KCK
205,Robert Reid,1978-1979,HOU
206,Kevin Restani,1978-1979,MIL
207,Micheal Ray Richardson,1978-1979,NYK
208,Anthony Roberts,1978-1979,DEN
209,Tony Robertson,1978-1979,GSW
210,Rick Robey,1978-1979,IND
210,Rick Robey,1978-1979,BOS
211,Jackie Robinson,1978-1979,SEA
212,Truck Robinson,1978-1979,PHO
212,Truck Robinson,1978-1979,NOJ
213,Bill Robinzine,1978-1979,KCK
214,Dave Robisch,1978-1979,LAL
215,Tree Rollins,1978-1979,ATL
216,Dan Roundfield,1978-1979,ATL
217,Curtis Rowe,1978-1979,BOS
