1,Kareem Abdul-Jabbar*,1987-1988,LAL
2,Mark Acres,1987-1988,BOS
3,Alvan Adams,1987-1988,PHO
4,Michael Adams,1987-1988,DEN
5,Mark Aguirre,1987-1988,DAL
6,Danny Ainge,1987-1988,BOS
7,Mark Alarie,1987-1988,WSB
8,Steve Alford,1987-1988,DAL
9,Greg Anderson,1987-1988,SAS
10,Richard Anderson,1987-1988,POR
10,Richard Anderson,1987-1988,HOU
11,Ron Anderson,1987-1988,IND
12,Joe Arlauckas,1987-1988,SAC
13,Vincent Askew,1987-1988,PHI
14,John Bagley,1987-1988,NJN
15,James Bailey,1987-1988,PHO
16,Thurl Bailey,1987-1988,UTA
17,Charles Barkley*,1987-1988,PHI
18,John Battle,1987-1988,ATL
19,William Bedford,1987-1988,DET
20,Benoit Benjamin,1987-1988,LAC
21,Kent Benson,1987-1988,CLE
22,Walter Berry,1987-1988,SAS
23,Larry Bird*,1987-1988,BOS
24,Otis Birdsong,1987-1988,NJN
25,Uwe Blab,1987-1988,DAL
26,Rolando Blackman,1987-1988,DAL
27,Nate Blackwell,1987-1988,SAS
28,Muggsy Bogues,1987-1988,WSB
29,Manute Bol,1987-1988,WSB
30,Dudley Bradley,1987-1988,NJN
30,Dudley Bradley,1987-1988,MIL
31,Adrian Branch,1987-1988,NJN
32,Randy Breuer,1987-1988,MIL
33,Frank Brickowski,1987-1988,SAS
34,Michael Brooks,1987-1988,DEN
35,Mike Brown,1987-1988,CHI
36,Steve Burtt,1987-1988,LAC
37,Michael Cage,1987-1988,LAC
38,Tony Campbell,1987-1988,LAL
39,Rick Carlisle,1987-1988,NYK
40,Antoine Carr,1987-1988,ATL
41,Joe Barry Carroll,1987-1988,HOU
41,Joe Barry Carroll,1987-1988,GSW
42,Bill Cartwright,1987-1988,NYK
43,Terry Catledge,1987-1988,WSB
44,Tom Chambers,1987-1988,SEA
45,Maurice Cheeks,1987-1988,PHI
46,Ben Coleman,1987-1988,PHI
46,Ben Coleman,1987-1988,NJN
47,Norris Coleman,1987-1988,LAC
48,Steve Colter,1987-1988,WSB
48,Steve Colter,1987-1988,PHI
49,Dallas Comegys,1987-1988,NJN
50,Lester Conner,1987-1988,HOU
51,Jeff Cook,1987-1988,PHO
52,Michael Cooper,1987-1988,LAL
53,Wayne Cooper,1987-1988,DEN
54,Tyrone Corbin,1987-1988,PHO
54,Tyrone Corbin,1987-1988,CLE
55,Dave Corzine,1987-1988,CHI
56,Winston Crite,1987-1988,PHO
57,Pat Cummings,1987-1988,NYK
58,Terry Cummings,1987-1988,MIL
59,Earl Cureton,1987-1988,LAC
60,Dell Curry,1987-1988,CLE
61,Quintin Dailey,1987-1988,LAC
62,Adrian Dantley*,1987-1988,DET
63,Brad Daugherty,1987-1988,CLE
64,Brad Davis,1987-1988,DAL
65,Charles Davis,1987-1988,SAS
65,Charles Davis,1987-1988,MIL
66,Walter Davis,1987-1988,PHO
67,Darryl Dawkins,1987-1988,UTA
67,Darryl Dawkins,1987-1988,DET
68,Johnny Dawkins,1987-1988,SAS
69,Darren Daye,1987-1988,BOS
70,James Donaldson,1987-1988,DAL
71,Billy Donovan,1987-1988,NYK
72,Greg Dreiling,1987-1988,IND
73,Larry Drew,1987-1988,LAC
74,Clyde Drexler*,1987-1988,POR
75,Kevin Duckworth,1987-1988,POR
76,Chris Dudley,1987-1988,CLE
77,Joe Dumars*,1987-1988,DET
78,T.R. Dunn,1987-1988,DEN
79,Mark Eaton,1987-1988,UTA
80,Franklin Edwards,1987-1988,SAC
81,James Edwards,1987-1988,PHO
81,James Edwards,1987-1988,DET
82,Craig Ehlo,1987-1988,CLE
83,Dale Ellis,1987-1988,SEA
84,Chris Engler,1987-1988,NJN
85,Alex English*,1987-1988,DEN
86,Mike Evans,1987-1988,DEN
87,Patrick Ewing*,1987-1988,NYK
88,Jim Farmer,1987-1988,DAL
89,Dave Feitl,1987-1988,GSW
90,Kenny Fields,1987-1988,LAC
91,Vern Fleming,1987-1988,IND
92,Sleepy Floyd,1987-1988,HOU
92,Sleepy Floyd,1987-1988,GSW
93,Tellis Frank,1987-1988,GSW
94,World B. Free,1987-1988,HOU
95,Kevin Gamble,1987-1988,POR
96,Winston Garland,1987-1988,GSW
97,Armen Gilliam,1987-1988,PHO
98,Artis Gilmore*,1987-1988,CHI
98,Artis Gilmore*,1987-1988,BOS
99,Mike Gminski,1987-1988,PHI
99,Mike Gminski,1987-1988,NJN
100,Lancaster Gordon,1987-1988,LAC
101,Horace Grant,1987-1988,CHI
102,Stuart Gray,1987-1988,IND
103,A.C. Green,1987-1988,LAL
104,Rickey Green,1987-1988,UTA
105,Sidney Green,1987-1988,NYK
106,Dave Greenwood,1987-1988,SAS
107,Claude Gregory,1987-1988,LAC
108,Darrell Griffith,1987-1988,UTA
109,Petur Gudmundsson,1987-1988,SAS
110,Bob Hansen,1987-1988,UTA
111,Bill Hanzlik,1987-1988,DEN
112,Derek Harper,1987-1988,DAL
113,Ron Harper,1987-1988,CLE
114,Steve Harris,1987-1988,HOU
114,Steve Harris,1987-1988,GSW
115,Scott Hastings,1987-1988,ATL
116,Dave Henderson,1987-1988,PHI
117,Gerald Henderson,1987-1988,PHI
117,Gerald Henderson,1987-1988,NYK
118,Kevin Henderson,1987-1988,GSW
118,Kevin Henderson,1987-1988,CLE
119,Conner Henry,1987-1988,SAC
119,Conner Henry,1987-1988,MIL
119,Conner Henry,1987-1988,BOS
120,Rod Higgins,1987-1988,GSW
121,Roy Hinson,1987-1988,PHI
121,Roy Hinson,1987-1988,NJN
122,Craig Hodges,1987-1988,PHO
122,Craig Hodges,1987-1988,MIL
123,Mike Holton,1987-1988,POR
124,Dave Hoppen,1987-1988,MIL
124,Dave Hoppen,1987-1988,GSW
125,Dennis Hopson,1987-1988,NJN
126,Jeff Hornacek,1987-1988,PHO
127,Phil Hubbard,1987-1988,CLE
128,Eddie Hughes,1987-1988,UTA
129,Jay Humphries,1987-1988,PHO
129,Jay Humphries,1987-1988,MIL
130,Marc Iavaroni,1987-1988,UTA
