1,Alaa Abdelnaby,1992-1993,MIL
1,Alaa Abdelnaby,1992-1993,BOS
2,Mahmoud Abdul-Rauf,1992-1993,DEN
3,Mark Acres,1992-1993,WSB
3,Mark Acres,1992-1993,HOU
4,Michael Adams,1992-1993,WSB
5,Rafael Addison,1992-1993,NJN
6,Mark Aguirre,1992-1993,DET
7,Danny Ainge,1992-1993,PHO
8,Victor Alexander,1992-1993,GSW
9,Eric Anderson,1992-1993,NYK
10,Kenny Anderson,1992-1993,NJN
11,Nick Anderson,1992-1993,ORL
12,Ron Anderson,1992-1993,PHI
13,Willie Anderson,1992-1993,SAS
14,Greg Anthony,1992-1993,NYK
15,B.J. Armstrong,1992-1993,CHI
16,Vincent Askew,1992-1993,SEA
16,Vincent Askew,1992-1993,SAC
17,Keith Askins,1992-1993,MIA
18,Stacey Augmon,1992-1993,ATL
19,Isaac Austin,1992-1993,UTA
20,Anthony Avent,1992-1993,MIL
21,John Bagley,1992-1993,BOS
22,Thurl Bailey,1992-1993,MIN
23,Steve Bardo,1992-1993,DAL
24,Charles Barkley*,1992-1993,PHO
25,Dana Barros,1992-1993,SEA
26,Jon Barry,1992-1993,MIL
27,John Battle,1992-1993,CLE
28,Kenny Battle,1992-1993,BOS
29,William Bedford,1992-1993,SAS
30,Benoit Benjamin,1992-1993,SEA
30,Benoit Benjamin,1992-1993,LAL
31,Tony Bennett,1992-1993,CHH
32,David Benoit,1992-1993,UTA
33,Rolando Blackman,1992-1993,NYK
34,Alex Blackwell,1992-1993,LAL
35,Lance Blanks,1992-1993,MIN
36,Ricky Blanton,1992-1993,CHI
37,Mookie Blaylock,1992-1993,ATL
38,Muggsy Bogues,1992-1993,CHH
39,Manute Bol,1992-1993,PHI
40,Walter Bond,1992-1993,DAL
41,Anthony Bonner,1992-1993,SAC
42,Anthony Bowie,1992-1993,ORL
43,Sam Bowie,1992-1993,NJN
44,Terrell Brandon,1992-1993,CLE
45,Randy Breuer,1992-1993,ATL
46,Frank Brickowski,1992-1993,MIL
47,Kevin Brooks,1992-1993,DEN
48,Scott Brooks,1992-1993,HOU
49,Chucky Brown,1992-1993,NJN
50,Dee Brown,1992-1993,BOS
51,Mike Brown,1992-1993,UTA
52,Randy Brown,1992-1993,SAC
53,Mark Bryant,1992-1993,POR
54,Jud Buechler,1992-1993,GSW
55,Matt Bullard,1992-1993,HOU
56,Willie Burton,1992-1993,MIA
57,Steve Burtt,1992-1993,WSB
58,Michael Cage,1992-1993,SEA
59,Dexter Cambridge,1992-1993,DAL
60,Elden Campbell,1992-1993,LAL
61,Tony Campbell,1992-1993,NYK
62,Antoine Carr,1992-1993,SAS
63,Bill Cartwright,1992-1993,CHI
64,Terry Catledge,1992-1993,ORL
65,Duane Causwell,1992-1993,SAC
66,Cedric Ceballos,1992-1993,PHO
67,Tom Chambers,1992-1993,PHO
68,Rex Chapman,1992-1993,WSB
69,Maurice Cheeks,1992-1993,NJN
70,Pete Chilcutt,1992-1993,SAC
71,Doug Christie,1992-1993,LAL
72,Derrick Coleman,1992-1993,NJN
73,Bimbo Coles,1992-1993,MIA
74,Marty Conlon,1992-1993,SAC
75,Lester Conner,1992-1993,LAC
76,Duane Cooper,1992-1993,LAL
77,Tyrone Corbin,1992-1993,UTA
78,Chris Corchiani,1992-1993,WSB
78,Chris Corchiani,1992-1993,ORL
79,Joe Courtney,1992-1993,GSW
79,Joe Courtney,1992-1993,CHI
80,John Crotty,1992-1993,UTA
81,Terry Cummings,1992-1993,SAS
82,Radisav Curcic,1992-1993,DAL
83,Dell Curry,1992-1993,CHH
84,Lloyd Daniels,1992-1993,SAS
85,Brad Daugherty,1992-1993,CLE
86,Dale Davis,1992-1993,IND
87,Hubert Davis,1992-1993,NYK
88,Terry Davis,1992-1993,DAL
89,Johnny Dawkins,1992-1993,PHI
90,Todd Day,1992-1993,MIL
91,Vinny Del Negro,1992-1993,SAS
92,Bison Dele,1992-1993,ORL
93,Vlade Divac,1992-1993,LAL
94,James Donaldson,1992-1993,UTA
95,Sherman Douglas,1992-1993,BOS
96,Greg Dreiling,1992-1993,IND
97,Clyde Drexler*,1992-1993,POR
98,Kevin Duckworth,1992-1993,POR
99,Chris Dudley,1992-1993,NJN
100,Joe Dumars*,1992-1993,DET
101,Richard Dumas,1992-1993,PHO
102,Pat Durham,1992-1993,GSW
103,Mark Eaton,1992-1993,UTA
104,Blue Edwards,1992-1993,MIL
105,James Edwards,1992-1993,LAL
106,Kevin Edwards,1992-1993,MIA
107,Craig Ehlo,1992-1993,CLE
108,Mario Elie,1992-1993,POR
109,Sean Elliott,1992-1993,SAS
110,Dale Ellis,1992-1993,SAS
111,LaPhonso Ellis,1992-1993,DEN
112,Pervis Ellison,1992-1993,WSB
113,Jo Jo English,1992-1993,CHI
114,Patrick Ewing*,1992-1993,NYK
115,Duane Ferrell,1992-1993,ATL
116,Danny Ferry,1992-1993,CLE
117,Vern Fleming,1992-1993,IND
118,Sleepy Floyd,1992-1993,HOU
119,Greg Foster,1992-1993,WSB
119,Greg Foster,1992-1993,ATL
120,Rick Fox,1992-1993,BOS
121,Kevin Gamble,1992-1993,BOS
122,Winston Garland,1992-1993,HOU
123,Chris Gatling,1992-1993,GSW
124,Kenny Gattison,1992-1993,CHH
125,Matt Geiger,1992-1993,MIA
126,Tate George,1992-1993,NJN
127,Kendall Gill,1992-1993,CHH
128,Armen Gilliam,1992-1993,PHI
129,Gerald Glass,1992-1993,MIN
129,Gerald Glass,1992-1993,DET
130,Mike Gminski,1992-1993,CHH
131,Paul Graham,1992-1993,ATL
132,Gary Grant,1992-1993,LAC
133,Greg Grant,1992-1993,PHI
134,Harvey Grant,1992-1993,WSB
135,Horace Grant,1992-1993,CHI
136,Jeff Grayer,1992-1993,GSW
137,A.C. Green,1992-1993,LAL
138,Litterial Green,1992-1993,ORL
139,Sean Green,1992-1993,IND
140,Sidney Green,1992-1993,SAS
140,Sidney Green,1992-1993,CHH
141,Tom Gugliotta,1992-1993,WSB
142,Jay Guidinger,1992-1993,CLE
143,Tom Hammonds,1992-1993,DEN
143,Tom Hammonds,1992-1993,CHH
144,Tim Hardaway,1992-1993,GSW
145,Derek Harper,1992-1993,DAL
146,Ron Harper,1992-1993,LAC
147,Scott Hastings,1992-1993,DEN
148,Hersey Hawkins,1992-1993,PHI
149,Steve Henson,1992-1993,ATL
150,Carl Herrera,1992-1993,HOU
151,Rod Higgins,1992-1993,SAC
152,Sean Higgins,1992-1993,GSW
153,Tyrone Hill,1992-1993,GSW
154,Donald Hodge,1992-1993,DAL
155,Dave Hoppen,1992-1993,NJN
156,Jeff Hornacek,1992-1993,PHI
157,Robert Horry,1992-1993,HOU
158,Byron Houston,1992-1993,GSW
159,Brian Howard,1992-1993,DAL
160,Stephen Howard,1992-1993,UTA
161,Jay Humphries,1992-1993,UTA
162,Byron Irvin,1992-1993,WSB
163,Mike Iuzzolino,1992-1993,DAL
164,Jaren Jackson,1992-1993,LAC
165,Jim Jackson,1992-1993,DAL
166,Mark Jackson,1992-1993,LAC
167,Henry James,1992-1993,UTA
167,Henry James,1992-1993,SAC
168,Keith Jennings,1992-1993,GSW
169,Avery Johnson,1992-1993,SAS
170,Buck Johnson,1992-1993,WSB
171,Dave Johnson,1992-1993,POR
172,Eddie Johnson,1992-1993,SEA
173,Frank Johnson,1992-1993,PHO
174,Kevin Johnson,1992-1993,PHO
175,Larry Johnson,1992-1993,CHH
176,Charles Jones,1992-1993,WSB
177,Michael Jordan*,1992-1993,CHI
178,Thomas Jordan,1992-1993,PHI
179,Adam Keefe,1992-1993,ATL
180,Shawn Kemp,1992-1993,SEA
181,Tim Kempton,1992-1993,PHO
182,Steve Kerr,1992-1993,ORL
182,Steve Kerr,1992-1993,CLE
183,Jerome Kersey,1992-1993,POR
184,Alec Kessler,1992-1993,MIA
185,Bo Kimble,1992-1993,NYK
186,Stan Kimbrough,1992-1993,SAC
187,Bernard King*,1992-1993,NJN
188,Rich King,1992-1993,SEA
189,Stacey King,1992-1993,CHI
190,Greg Kite,1992-1993,ORL
191,Joe Kleine,1992-1993,BOS
192,Negele Knight,1992-1993,PHO
193,Bart Kofoed,1992-1993,BOS
194,Jon Koncak,1992-1993,ATL
195,Larry Krystkowiak,1992-1993,UTA
196,Christian Laettner,1992-1993,MIN
197,Bill Laimbeer,1992-1993,DET
198,Jerome Lane,1992-1993,CLE
199,Andrew Lang,1992-1993,PHI
200,Doug Lee,1992-1993,NJN
201,Tim Legler,1992-1993,UTA
201,Tim Legler,1992-1993,DAL
202,Jim Les,1992-1993,SAC
203,Reggie Lewis,1992-1993,BOS
204,Marcus Liberty,1992-1993,DEN
205,Todd Lichti,1992-1993,DEN
206,Alton Lister,1992-1993,GSW
207,Brad Lohaus,1992-1993,MIL
208,Grant Long,1992-1993,MIA
209,Luc Longley,1992-1993,MIN
210,Kevin Lynch,1992-1993,CHH
211,Sam Mack,1992-1993,SAS
212,Don MacLean,1992-1993,WSB
213,Mark Macon,1992-1993,DEN
214,Rick Mahorn,1992-1993,NJN
215,Dan Majerle,1992-1993,PHO
216,Jeff Malone,1992-1993,UTA
217,Karl Malone*,1992-1993,UTA
218,Moses Malone*,1992-1993,MIL
219,Danny Manning,1992-1993,LAC
220,Sarunas Marciulionis*,1992-1993,GSW
221,Anthony Mason,1992-1993,NYK
222,Marlon Maxey,1992-1993,MIN
223,Vernon Maxwell,1992-1993,HOU
224,Lee Mayberry,1992-1993,MIL
225,Travis Mays,1992-1993,ATL
226,Bob McCann,1992-1993,MIN
227,George McCloud,1992-1993,IND
228,Rodney McCray,1992-1993,CHI
229,Xavier McDaniel,1992-1993,BOS
230,Kevin McHale*,1992-1993,BOS
231,Derrick McKey,1992-1993,SEA
232,Nate McMillan,1992-1993,SEA
233,Oliver Miller,1992-1993,PHO
234,Reggie Miller*,1992-1993,IND
235,Terry Mills,1992-1993,DET
236,Harold Miner,1992-1993,MIA
237,Sam Mitchell,1992-1993,IND
238,Tracy Moore,1992-1993,DAL
239,Chris Morris,1992-1993,NJN
240,Isaiah Morris,1992-1993,DET
241,Alonzo Mourning*,1992-1993,CHH
242,Chris Mullin*,1992-1993,GSW
243,Eric Murdock,1992-1993,MIL
244,Tracy Murray,1992-1993,POR
245,Jerrod Mustaf,1992-1993,PHO
246,Dikembe Mutombo*,1992-1993,DEN
247,Larry Nance,1992-1993,CLE
248,Ed Nealy,1992-1993,GSW
248,Ed Nealy,1992-1993,CHI
249,Melvin Newbern,1992-1993,DET
250,Johnny Newman,1992-1993,CHH
251,Ken Norman,1992-1993,LAC
252,Shaquille O'Neal,1992-1993,ORL
253,Dan O'Sullivan,1992-1993,NJN
253,Dan O'Sullivan,1992-1993,MIL
254,Charles Oakley,1992-1993,NYK
255,Alan Ogg,1992-1993,WSB
255,Alan Ogg,1992-1993,MIL
256,Hakeem Olajuwon*,1992-1993,HOU
257,Matt Othick,1992-1993,SAS
258,Doug Overton,1992-1993,WSB
259,Billy Owens,1992-1993,GSW
260,Robert Pack,1992-1993,DEN
261,Gerald Paddio,1992-1993,SEA
262,Walter Palmer,1992-1993,DAL
263,Robert Parish*,1992-1993,BOS
264,John Paxson,1992-1993,CHI
265,Kenny Payne,1992-1993,PHI
266,Gary Payton*,1992-1993,SEA
267,Anthony Peeler,1992-1993,LAL
268,Will Perdue,1992-1993,CHI
269,Sam Perkins,1992-1993,SEA
269,Sam Perkins,1992-1993,LAL
270,Tim Perry,1992-1993,PHI
271,Chuck Person,1992-1993,MIN
272,Drazen Petrovic*,1992-1993,NJN
273,Bobby Phills,1992-1993,CLE
274,Ricky Pierce,1992-1993,SEA
275,Ed Pinckney,1992-1993,BOS
276,Scottie Pippen*,1992-1993,CHI
277,Gary Plummer,1992-1993,DEN
278,Olden Polynice,1992-1993,DET
279,Terry Porter,1992-1993,POR
280,Paul Pressey,1992-1993,GSW
281,Brent Price,1992-1993,WSB
282,Mark Price,1992-1993,CLE
283,Anthony Pullard,1992-1993,MIL
284,Kurt Rambis,1992-1993,SAC
284,Kurt Rambis,1992-1993,PHO
285,Mark Randall,1992-1993,MIN
285,Mark Randall,1992-1993,DET
286,Blair Rasmussen,1992-1993,ATL
287,J.R. Reid,1992-1993,SAS
287,J.R. Reid,1992-1993,CHH
288,Glen Rice,1992-1993,MIA
289,Pooh Richardson,1992-1993,IND
290,Mitch Richmond*,1992-1993,SAC
291,Doc Rivers,1992-1993,NYK
292,Fred Roberts,1992-1993,MIL
293,Stanley Roberts,1992-1993,LAC
294,Alvin Robertson,1992-1993,MIL
294,Alvin Robertson,1992-1993,DET
295,Clifford Robinson,1992-1993,POR
296,David Robinson*,1992-1993,SAS
297,Larry Robinson,1992-1993,WSB
298,Rumeal Robinson,1992-1993,NJN
299,Dennis Rodman*,1992-1993,DET
300,Tree Rollins,1992-1993,HOU
301,Sean Rooks,1992-1993,DAL
302,Donald Royal,1992-1993,ORL
303,Delaney Rudd,1992-1993,POR
304,Jeff Ruland,1992-1993,DET
305,John Salley,1992-1993,MIA
306,Jeff Sanders,1992-1993,ATL
307,Mike Sanders,1992-1993,CLE
308,Danny Schayes,1992-1993,MIL
309,Steve Scheffler,1992-1993,SEA
310,Dwayne Schintzius,1992-1993,NJN
311,Detlef Schrempf,1992-1993,IND
312,Byron Scott,1992-1993,LAL
313,Dennis Scott,1992-1993,ORL
314,Malik Sealy,1992-1993,IND
315,Rony Seikaly,1992-1993,MIA
316,Brad Sellers,1992-1993,MIN
317,Charles Shackleford,1992-1993,PHI
318,Brian Shaw,1992-1993,MIA
319,Lionel Simmons,1992-1993,SAC
320,Scott Skiles,1992-1993,ORL
321,Charles Smith,1992-1993,NYK
322,Chris Smith,1992-1993,MIN
323,Doug Smith,1992-1993,DAL
324,Kenny Smith,1992-1993,HOU
325,LaBradford Smith,1992-1993,WSB
326,Larry Smith,1992-1993,SAS
327,Reggie Smith,1992-1993,POR
328,Steve Smith,1992-1993,MIA
329,Tony Smith,1992-1993,LAL
330,Rik Smits,1992-1993,IND
331,Andre Spencer,1992-1993,GSW
331,Andre Spencer,1992-1993,ATL
332,Elmore Spencer,1992-1993,LAC
333,Felton Spencer,1992-1993,MIN
334,Latrell Sprewell,1992-1993,GSW
335,John Starks,1992-1993,NYK
336,Barry Stevens,1992-1993,GSW
337,Larry Stewart,1992-1993,WSB
338,Bryant Stith,1992-1993,DEN
339,Alex Stivrins,1992-1993,PHO
339,Alex Stivrins,1992-1993,MIL
339,Alex Stivrins,1992-1993,LAC
339,Alex Stivrins,1992-1993,ATL
340,John Stockton*,1992-1993,UTA
341,Rod Strickland,1992-1993,POR
342,Derek Strong,1992-1993,MIL
343,Lamont Strothers,1992-1993,DAL
344,Terry Teagle,1992-1993,HOU
345,Isiah Thomas*,1992-1993,DET
346,LaSalle Thompson,1992-1993,IND
347,Otis Thorpe,1992-1993,HOU
348,Sedale Threatt,1992-1993,LAL
349,Wayman Tisdale,1992-1993,SAC
350,Tom Tolbert,1992-1993,ORL
351,Trent Tucker,1992-1993,CHI
352,Jeff Turner,1992-1993,ORL
353,Kiki Vandeweghe,1992-1993,LAC
354,Loy Vaught,1992-1993,LAC
355,Gundars Vetra,1992-1993,MIN
356,Darrell Walker,1992-1993,DET
356,Darrell Walker,1992-1993,CHI
357,Duane Washington,1992-1993,LAC
358,Clarence Weatherspoon,1992-1993,PHI
359,Marcus Webb,1992-1993,BOS
360,Spud Webb,1992-1993,SAC
361,Robert Werdann,1992-1993,DEN
362,Doug West,1992-1993,MIN
363,Mark West,1992-1993,PHO
364,Randy White,1992-1993,DAL
