1,Zaid Abdul-Aziz,1972-1973,HOU
2,Kareem Abdul-Jabbar*,1972-1973,MIL
3,Mahdi Abdul-Rahman,1972-1973,GSW
3,Mahdi Abdul-Rahman,1972-1973,BUF
4,Don Adams,1972-1973,DET
4,Don Adams,1972-1973,ATL
5,Rick Adelman,1972-1973,POR
6,Lucius Allen,1972-1973,MIL
7,Tiny Archibald*,1972-1973,KCO
8,Dennis Awtrey,1972-1973,PHI
8,Dennis Awtrey,1972-1973,CHI
9,Dick Barnett,1972-1973,NYK
10,Jim Barnett,1972-1973,GSW
11,Rick Barry*,1972-1973,GSW
12,Butch Beard,1972-1973,SEA
13,Walt Bellamy*,1972-1973,ATL
14,Henry Bibby,1972-1973,NYK
15,Dave Bing*,1972-1973,DET
16,John Block,1972-1973,PHI
16,John Block,1972-1973,KCO
17,Tom Boerwinkle,1972-1973,CHI
18,Freddie Boyd,1972-1973,PHI
19,Steve Bracey,1972-1973,ATL
20,Bill Bradley*,1972-1973,NYK
21,Bill Bridges,1972-1973,PHI
21,Bill Bridges,1972-1973,LAL
22,John Brisker,1972-1973,SEA
23,Fred Brown,1972-1973,SEA
24,Roger Brown,1972-1973,LAL
25,Corky Calhoun,1972-1973,PHO
26,Austin Carr,1972-1973,CLE
27,Fred Carter,1972-1973,PHI
28,Wilt Chamberlain*,1972-1973,LAL
29,Don Chaney,1972-1973,BOS
30,Phil Chenier,1972-1973,BAL
31,Bob Christian,1972-1973,ATL
32,Archie Clark,1972-1973,BAL
33,Jim Cleamons,1972-1973,CLE
34,Barry Clemens,1972-1973,CLE
35,Mel Counts,1972-1973,PHI
35,Mel Counts,1972-1973,LAL
36,Dave Cowens*,1972-1973,BOS
37,Pete Cross,1972-1973,SEA
37,Pete Cross,1972-1973,KCO
38,Dick Cunningham,1972-1973,MIL
39,Bob Dandridge,1972-1973,MIL
40,Bob Davis,1972-1973,POR
41,Charlie Davis,1972-1973,POR
41,Charlie Davis,1972-1973,CLE
42,Dwight Davis,1972-1973,CLE
43,Jim Davis,1972-1973,DET
44,Mickey Davis,1972-1973,MIL
45,Mike Davis,1972-1973,BAL
46,Dave DeBusschere*,1972-1973,NYK
47,Terry Dischinger,1972-1973,POR
48,Terry Driscoll,1972-1973,MIL
48,Terry Driscoll,1972-1973,BAL
49,Charles Dudley,1972-1973,SEA
50,Ken Durrett,1972-1973,KCO
51,Joe Ellis,1972-1973,GSW
52,Leroy Ellis,1972-1973,PHI
52,Leroy Ellis,1972-1973,LAL
53,Scott English,1972-1973,PHO
54,Keith Erickson,1972-1973,LAL
55,Hank Finkel,1972-1973,BOS
56,Chris Ford,1972-1973,DET
57,Fred Foster,1972-1973,DET
58,Harold Fox,1972-1973,BUF
59,Jim Fox,1972-1973,SEA
