1,Tariq Abdul-Wahad,1998-1999,SAC
2,Shareef Abdur-Rahim,1998-1999,VAN
3,Cory Alexander,1998-1999,DEN
4,Ray Allen,1998-1999,MIL
5,Peter Aluma,1998-1999,SAC
6,Derek Anderson,1998-1999,CLE
7,Kenny Anderson,1998-1999,BOS
8,Nick Anderson,1998-1999,ORL
9,Shandon Anderson,1998-1999,UTA
10,Chris Anstey,1998-1999,DAL
11,Greg Anthony,1998-1999,POR
12,B.J. Armstrong,1998-1999,ORL
12,B.J. Armstrong,1998-1999,CHH
13,Darrell Armstrong,1998-1999,ORL
14,Keith Askins,1998-1999,MIA
15,Stacey Augmon,1998-1999,POR
16,Isaac Austin,1998-1999,ORL
17,Anthony Avent,1998-1999,UTA
18,Thurl Bailey,1998-1999,UTA
19,Toby Bailey,1998-1999,PHO
20,LaMark Baker,1998-1999,TOR
21,Vin Baker,1998-1999,SEA
22,Charles Barkley*,1998-1999,HOU
23,Dana Barros,1998-1999,BOS
24,Brent Barry,1998-1999,CHI
25,Drew Barry,1998-1999,SEA
26,Jon Barry,1998-1999,SAC
27,Tony Battie,1998-1999,BOS
28,Corey Beck,1998-1999,DET
28,Corey Beck,1998-1999,CHH
29,Benoit Benjamin,1998-1999,PHI
30,Corey Benjamin,1998-1999,CHI
31,Mario Bennett,1998-1999,CHI
32,Travis Best,1998-1999,IND
33,Mike Bibby,1998-1999,VAN
34,Chauncey Billups,1998-1999,DEN
35,Mookie Blaylock,1998-1999,ATL
36,Corie Blount,1998-1999,LAL
36,Corie Blount,1998-1999,CLE
37,Muggsy Bogues,1998-1999,GSW
38,Etdrick Bohannon,1998-1999,WAS
39,Keith Booth,1998-1999,CHI
40,Bruce Bowen,1998-1999,BOS
41,Earl Boykins,1998-1999,NJN
41,Earl Boykins,1998-1999,CLE
42,Shawn Bradley,1998-1999,DAL
43,Terrell Brandon,1998-1999,MIN
43,Terrell Brandon,1998-1999,MIL
44,Chucky Brown,1998-1999,CHH
45,Dee Brown,1998-1999,TOR
46,Gerald Brown,1998-1999,PHO
47,P.J. Brown,1998-1999,MIA
48,Randy Brown,1998-1999,CHI
49,Rick Brunson,1998-1999,NYK
50,Kobe Bryant,1998-1999,LAL
51,Mark Bryant,1998-1999,CHI
52,Jud Buechler,1998-1999,DET
53,Matt Bullard,1998-1999,HOU
54,Scott Burrell,1998-1999,NJN
55,Willie Burton,1998-1999,CHH
56,Mitchell Butler,1998-1999,CLE
57,Jason Caffey,1998-1999,GSW
58,Marcus Camby,1998-1999,NYK
59,Elden Campbell,1998-1999,LAL
59,Elden Campbell,1998-1999,CHH
60,Antoine Carr,1998-1999,HOU
61,Chris Carr,1998-1999,NJN
61,Chris Carr,1998-1999,MIN
62,Cory Carr,1998-1999,CHI
63,Vince Carter,1998-1999,TOR
64,Sam Cassell,1998-1999,NJN
64,Sam Cassell,1998-1999,MIL
65,Kelvin Cato,1998-1999,POR
66,Duane Causwell,1998-1999,MIA
67,Cedric Ceballos,1998-1999,DAL
68,Rex Chapman,1998-1999,PHO
69,Calbert Cheaney,1998-1999,WAS
70,Pete Chilcutt,1998-1999,VAN
71,Chris Childs,1998-1999,NYK
72,Doug Christie,1998-1999,TOR
73,Keon Clark,1998-1999,DEN
74,Keith Closs,1998-1999,LAC
75,John Coker,1998-1999,WAS
76,Derrick Coleman,1998-1999,CHH
77,Bimbo Coles,1998-1999,GSW
78,Marty Conlon,1998-1999,MIA
79,Tyrone Corbin,1998-1999,ATL
80,James Cotton,1998-1999,SEA
81,Chris Crawford,1998-1999,ATL
82,Austin Croshere,1998-1999,IND
83,John Crotty,1998-1999,SEA
83,John Crotty,1998-1999,POR
84,Terry Cummings,1998-1999,GSW
85,William Cunningham,1998-1999,TOR
85,William Cunningham,1998-1999,NJN
86,Bill Curley,1998-1999,MIN
87,Dell Curry,1998-1999,MIL
88,Michael Curry,1998-1999,MIL
89,Erick Dampier,1998-1999,GSW
90,Antonio Daniels,1998-1999,SAS
91,Kornel David,1998-1999,CHI
92,Antonio Davis,1998-1999,IND
