1,Alex Acker,2008-2009,DET
1,Alex Acker,2008-2009,LAC
2,Hassan Adams,2008-2009,TOR
3,Arron Afflalo,2008-2009,DET
4,Maurice Ager,2008-2009,NJN
5,Blake Ahearn,2008-2009,SAS
6,Alexis Ajinca,2008-2009,CHA
7,LaMarcus Aldridge,2008-2009,POR
8,Joe Alexander,2008-2009,MIL
9,Malik Allen,2008-2009,MIL
10,Ray Allen,2008-2009,BOS
11,Tony Allen,2008-2009,BOS
12,Morris Almond,2008-2009,UTA
13,Rafer Alston,2008-2009,HOU
13,Rafer Alston,2008-2009,ORL
14,Louis Amundson,2008-2009,PHO
15,Chris Andersen,2008-2009,DEN
16,Ryan Anderson,2008-2009,NJN
17,Carmelo Anthony,2008-2009,DEN
18,Joel Anthony,2008-2009,MIA
19,Gilbert Arenas,2008-2009,WAS
20,Trevor Ariza,2008-2009,LAL
21,Hilton Armstrong,2008-2009,NOH
22,Darrell Arthur,2008-2009,MEM
23,Chucky Atkins,2008-2009,DEN
23,Chucky Atkins,2008-2009,OKC
24,D.J. Augustin,2008-2009,CHA
25,Kelenna Azubuike,2008-2009,GSW
26,Renaldo Balkman,2008-2009,DEN
27,Marcus Banks,2008-2009,MIA
27,Marcus Banks,2008-2009,TOR
28,Leandro Barbosa,2008-2009,PHO
29,Jose Barea,2008-2009,DAL
30,Andrea Bargnani,2008-2009,TOR
31,Matt Barnes,2008-2009,PHO
32,Brent Barry,2008-2009,HOU
33,Brandon Bass,2008-2009,DAL
34,Maceo Baston,2008-2009,IND
35,Tony Battie,2008-2009,ORL
36,Shane Battier,2008-2009,HOU
37,Nicolas Batum,2008-2009,POR
38,Jerryd Bayless,2008-2009,POR
39,Michael Beasley,2008-2009,MIA
40,Marco Belinelli,2008-2009,GSW
41,Charlie Bell,2008-2009,MIL
42,Raja Bell,2008-2009,CHA
42,Raja Bell,2008-2009,PHO
43,Mike Bibby,2008-2009,ATL
44,Andris Biedrins,2008-2009,GSW
45,Chauncey Billups,2008-2009,DEN
45,Chauncey Billups,2008-2009,DET
46,Steve Blake,2008-2009,POR
47,Andray Blatche,2008-2009,WAS
48,Mark Blount,2008-2009,MIA
49,Keith Bogans,2008-2009,MIL
49,Keith Bogans,2008-2009,ORL
50,Andrew Bogut,2008-2009,MIL
51,Matt Bonner,2008-2009,SAS
