1,Quincy Acy,2012-2013,TOR
2,Jeff Adrien,2012-2013,CHA
3,Arron Afflalo,2012-2013,ORL
4,Josh Akognon,2012-2013,DAL
5,Cole Aldrich,2012-2013,HOU
5,Cole Aldrich,2012-2013,SAC
6,LaMarcus Aldridge,2012-2013,POR
7,Lavoy Allen,2012-2013,PHI
8,Ray Allen,2012-2013,MIA
9,Tony Allen,2012-2013,MEM
10,Al-Farouq Aminu,2012-2013,NOH
11,Louis Amundson,2012-2013,CHI
11,Louis Amundson,2012-2013,MIN
11,Louis Amundson,2012-2013,NOH
12,Chris Andersen,2012-2013,MIA
13,Alan Anderson,2012-2013,TOR
14,James Anderson,2012-2013,HOU
14,James Anderson,2012-2013,SAS
15,Ryan Anderson,2012-2013,NOH
16,Carmelo Anthony,2012-2013,NYK
17,Joel Anthony,2012-2013,MIA
18,Trevor Ariza,2012-2013,WAS
19,Darrell Arthur,2012-2013,MEM
20,Omer Asik,2012-2013,HOU
21,D.J. Augustin,2012-2013,IND
22,Gustavo Ayon,2012-2013,MIL
22,Gustavo Ayon,2012-2013,ORL
23,Jeff Ayres,2012-2013,IND
24,Luke Babbitt,2012-2013,POR
25,Leandro Barbosa,2012-2013,BOS
26,Jose Barea,2012-2013,MIN
27,Andrea Bargnani,2012-2013,TOR
28,Harrison Barnes,2012-2013,GSW
29,Matt Barnes,2012-2013,LAC
30,Earl Barron,2012-2013,NYK
30,Earl Barron,2012-2013,WAS
31,Will Barton,2012-2013,POR
32,Brandon Bass,2012-2013,BOS
33,Shane Battier,2012-2013,MIA
34,Nicolas Batum,2012-2013,POR
35,Jerryd Bayless,2012-2013,MEM
36,Aron Baynes,2012-2013,SAS
37,Kent Bazemore,2012-2013,GSW
38,Bradley Beal,2012-2013,WAS
39,Michael Beasley,2012-2013,PHO
40,Rodrigue Beaubois,2012-2013,DAL
41,Marco Belinelli,2012-2013,CHI
42,Patrick Beverley,2012-2013,HOU
43,Andris Biedrins,2012-2013,GSW
44,Chauncey Billups,2012-2013,LAC
45,Bismack Biyombo,2012-2013,CHA
46,DeJuan Blair,2012-2013,SAS
47,Steve Blake,2012-2013,LAL
48,Andray Blatche,2012-2013,BRK
49,Eric Bledsoe,2012-2013,LAC
50,Keith Bogans,2012-2013,BRK
51,Andrew Bogut,2012-2013,GSW
52,Matt Bonner,2012-2013,SAS
53,Trevor Booker,2012-2013,WAS
54,Carlos Boozer,2012-2013,CHI
55,Chris Bosh,2012-2013,MIA
56,Avery Bradley,2012-2013,BOS
57,Elton Brand,2012-2013,DAL
58,Corey Brewer,2012-2013,DEN
59,Ronnie Brewer,2012-2013,NYK
59,Ronnie Brewer,2012-2013,OKC
60,Aaron Brooks,2012-2013,HOU
60,Aaron Brooks,2012-2013,SAC
61,MarShon Brooks,2012-2013,BRK
62,Kwame Brown,2012-2013,PHI
63,Shannon Brown,2012-2013,PHO
64,Kobe Bryant,2012-2013,LAL
65,Chase Budinger,2012-2013,MIN
66,Alec Burks,2012-2013,UTA
67,Caron Butler,2012-2013,LAC
68,Jimmy Butler,2012-2013,CHI
69,Will Bynum,2012-2013,DET
70,Jose Calderon,2012-2013,DET
70,Jose Calderon,2012-2013,TOR
71,Marcus Camby,2012-2013,NYK
72,DeMarre Carroll,2012-2013,UTA
73,Matt Carroll,2012-2013,CHA
74,Vince Carter,2012-2013,DAL
75,Omri Casspi,2012-2013,CLE
76,Mario Chalmers,2012-2013,MIA
77,Tyson Chandler,2012-2013,NYK
78,Wilson Chandler,2012-2013,DEN
79,Josh Childress,2012-2013,BRK
80,Earl Clark,2012-2013,LAL
81,Victor Claver,2012-2013,POR
82,Norris Cole,2012-2013,MIA
83,Jason Collins,2012-2013,BOS
83,Jason Collins,2012-2013,WAS
84,Darren Collison,2012-2013,DAL
85,Nick Collison,2012-2013,OKC
