1,Jeff Adrien,2011-2012,HOU
2,Arron Afflalo,2011-2012,DEN
3,Blake Ahearn,2011-2012,UTA
4,Solomon Alabi,2011-2012,TOR
5,Cole Aldrich,2011-2012,OKC
6,LaMarcus Aldridge,2011-2012,POR
7,Lavoy Allen,2011-2012,PHI
8,Ray Allen,2011-2012,BOS
9,Tony Allen,2011-2012,MEM
10,Morris Almond,2011-2012,WAS
11,Al-Farouq Aminu,2011-2012,NOH
12,Louis Amundson,2011-2012,IND
13,Chris Andersen,2011-2012,DEN
14,Alan Anderson,2011-2012,TOR
15,James Anderson,2011-2012,SAS
16,Ryan Anderson,2011-2012,ORL
17,Carmelo Anthony,2011-2012,NYK
18,Joel Anthony,2011-2012,MIA
19,Gilbert Arenas,2011-2012,MEM
20,Trevor Ariza,2011-2012,NOH
21,Omer Asik,2011-2012,CHI
22,D.J. Augustin,2011-2012,CHA
23,Gustavo Ayon,2011-2012,NOH
24,Jeff Ayres,2011-2012,IND
25,Kelenna Azubuike,2011-2012,DAL
26,Luke Babbitt,2011-2012,POR
27,Renaldo Balkman,2011-2012,NYK
28,Leandro Barbosa,2011-2012,IND
28,Leandro Barbosa,2011-2012,TOR
29,Jose Barea,2011-2012,MIN
30,Andrea Bargnani,2011-2012,TOR
31,Matt Barnes,2011-2012,LAL
32,Earl Barron,2011-2012,GSW
33,Brandon Bass,2011-2012,BOS
34,Tony Battie,2011-2012,PHI
35,Shane Battier,2011-2012,MIA
36,Nicolas Batum,2011-2012,POR
37,Jerryd Bayless,2011-2012,TOR
38,Michael Beasley,2011-2012,MIN
39,Rodrigue Beaubois,2011-2012,DAL
40,Marco Belinelli,2011-2012,NOH
41,Raja Bell,2011-2012,UTA
42,Keith Benson,2011-2012,GSW
43,Mike Bibby,2011-2012,NYK
44,Andris Biedrins,2011-2012,GSW
45,Chauncey Billups,2011-2012,LAC
46,Bismack Biyombo,2011-2012,CHA
47,DeJuan Blair,2011-2012,SAS
48,Steve Blake,2011-2012,LAL
49,Andray Blatche,2011-2012,WAS
50,Eric Bledsoe,2011-2012,LAC
51,Keith Bogans,2011-2012,NJN
52,Andrew Bogut,2011-2012,MIL
53,Matt Bonner,2011-2012,SAS
54,Trevor Booker,2011-2012,WAS
55,Carlos Boozer,2011-2012,CHI
56,Chris Bosh,2011-2012,MIA
57,Earl Boykins,2011-2012,HOU
58,Craig Brackins,2011-2012,PHI
59,Avery Bradley,2011-2012,BOS
60,Elton Brand,2011-2012,PHI
61,Corey Brewer,2011-2012,DEN
62,Ronnie Brewer,2011-2012,CHI
63,Jon Brockman,2011-2012,MIL
64,MarShon Brooks,2011-2012,NJN
65,Derrick Brown,2011-2012,CHA
66,Kwame Brown,2011-2012,GSW
67,Shannon Brown,2011-2012,PHO
68,Kobe Bryant,2011-2012,LAL
69,Chase Budinger,2011-2012,HOU
70,Alec Burks,2011-2012,UTA
71,Caron Butler,2011-2012,LAC
72,Jimmy Butler,2011-2012,CHI
73,Rasual Butler,2011-2012,TOR
74,Derrick Byars,2011-2012,SAS
75,Andrew Bynum,2011-2012,LAL
76,Will Bynum,2011-2012,DET
77,Jose Calderon,2011-2012,TOR
78,Marcus Camby,2011-2012,HOU
78,Marcus Camby,2011-2012,POR
79,Brian Cardinal,2011-2012,DAL
80,DeMarre Carroll,2011-2012,DEN
80,DeMarre Carroll,2011-2012,UTA
81,Matt Carroll,2011-2012,CHA
82,Anthony Carter,2011-2012,TOR
83,Vince Carter,2011-2012,DAL
84,Omri Casspi,2011-2012,CLE
