1,Zaid Abdul-Aziz,1971-1972,SEA
2,Kareem Abdul-Jabbar*,1971-1972,MIL
3,Mahdi Abdul-Rahman,1971-1972,BUF
4,Don Adams,1971-1972,HOU
4,Don Adams,1971-1972,ATL
5,Rick Adelman,1971-1972,POR
6,Lucius Allen,1971-1972,MIL
7,Odis Allison,1971-1972,GSW
8,Tiny Archibald*,1971-1972,CIN
9,Dennis Awtrey,1971-1972,PHI
10,Dick Barnett,1971-1972,NYK
11,Jim Barnett,1971-1972,GSW
12,Vic Bartolome,1971-1972,GSW
13,Elgin Baylor*,1971-1972,LAL
14,Butch Beard,1971-1972,CLE
15,Walt Bellamy*,1971-1972,ATL
16,Dave Bing*,1971-1972,DET
17,John Block,1971-1972,MIL
18,Tom Boerwinkle,1971-1972,CHI
19,Bill Bradley*,1971-1972,NYK
20,Bill Bridges,1971-1972,PHI
20,Bill Bridges,1971-1972,ATL
21,Fred Brown,1971-1972,SEA
22,Em Bryant,1971-1972,BUF
23,Austin Carr,1971-1972,CLE
24,Fred Carter,1971-1972,PHI
24,Fred Carter,1971-1972,BAL
25,Sid Catlett,1971-1972,CIN
26,Wilt Chamberlain*,1971-1972,LAL
27,Jerry Chambers,1971-1972,BUF
28,Don Chaney,1971-1972,BOS
29,Phil Chenier,1971-1972,BAL
30,Bob Christian,1971-1972,ATL
31,Archie Clark,1971-1972,PHI
31,Archie Clark,1971-1972,BAL
32,Jim Cleamons,1971-1972,LAL
33,Barry Clemens,1971-1972,SEA
34,Jimmy Collins,1971-1972,CHI
35,Mel Counts,1971-1972,PHO
36,Dave Cowens*,1971-1972,BOS
37,Pete Cross,1971-1972,SEA
38,Billy Cunningham*,1971-1972,PHI
39,Dick Cunningham,1971-1972,HOU
40,Bob Dandridge,1971-1972,MIL
41,Charlie Davis,1971-1972,CLE
42,Jim Davis,1971-1972,HOU
42,Jim Davis,1971-1972,DET
42,Jim Davis,1971-1972,ATL
43,Mike Davis,1971-1972,BUF
44,Dave DeBusschere*,1971-1972,NYK
45,Jackie Dinkins,1971-1972,CHI
46,Bill Dinwiddie,1971-1972,MIL
47,Terry Dischinger,1971-1972,DET
48,Terry Driscoll,1971-1972,BAL
49,Ken Durrett,1971-1972,CIN
50,Johnny Egan,1971-1972,HOU
51,Joe Ellis,1971-1972,GSW
52,Leroy Ellis,1971-1972,LAL
53,Keith Erickson,1971-1972,LAL
54,Greg Fillmore,1971-1972,NYK
55,Hank Finkel,1971-1972,BOS
56,Jake Ford,1971-1972,SEA
57,Fred Foster,1971-1972,PHI
58,Jim Fox,1971-1972,CIN
58,Jim Fox,1971-1972,CHI
59,Walt Frazier*,1971-1972,NYK
60,Dick Garrett,1971-1972,BUF
61,Dick Gibbs,1971-1972,HOU
62,Herm Gilliam,1971-1972,ATL
63,Clarence Glover,1971-1972,BOS
64,Gail Goodrich*,1971-1972,LAL
65,Johnny Green,1971-1972,CIN
66,Lamar Green,1971-1972,PHO
67,Hal Greer*,1971-1972,PHI
68,Gary Gregor,1971-1972,POR
69,Matt Guokas,1971-1972,CIN
70,Happy Hairston,1971-1972,LAL
71,Shaler Halimon,1971-1972,ATL
72,Jeff Halliburton,1971-1972,ATL
73,Art Harris,1971-1972,PHO
74,Clem Haskins,1971-1972,PHO
75,John Havlicek*,1971-1972,BOS
76,Connie Hawkins*,1971-1972,PHO
77,Elvin Hayes*,1971-1972,HOU
78,Spencer Haywood*,1971-1972,SEA
79,Gar Heard,1971-1972,SEA
80,Al Henry,1971-1972,PHI
81,Bill Hewitt,1971-1972,DET
82,Fred Hilton,1971-1972,BUF
83,Bill Hosket,1971-1972,BUF
84,Greg Howard,1971-1972,CLE
85,Lou Hudson,1971-1972,ATL
86,John Hummer,1971-1972,BUF
87,Darrall Imhoff,1971-1972,POR
87,Darrall Imhoff,1971-1972,CIN
88,Luke Jackson,1971-1972,PHI
89,Phil Jackson*,1971-1972,NYK
90,Gus Johnson*,1971-1972,BAL
91,John Johnson,1971-1972,CLE
92,Jake Jones,1971-1972,PHI
92,Jake Jones,1971-1972,CIN
93,Nick Jones,1971-1972,GSW
94,Wali Jones,1971-1972,MIL
95,Bob Kauffman,1971-1972,BUF
96,Toby Kimball,1971-1972,MIL
97,Jim King,1971-1972,CHI
98,Ron Knight,1971-1972,POR
99,Don Kojis,1971-1972,SEA
100,Howard Komives,1971-1972,DET
101,Steve Kuberski,1971-1972,BOS
102,Sam Lacey,1971-1972,CIN
103,Bob Lanier*,1971-1972,DET
104,Stu Lantz,1971-1972,HOU
105,Mo Layton,1971-1972,PHO
106,Clyde Lee,1971-1972,GSW
