1,Mahdi Abdul-Rahman,1967-1968,SEA
2,Bud Acton,1967-1968,SDR
3,Henry Akin,1967-1968,SEA
4,Cliff Anderson,1967-1968,LAL
5,Al Attles,1967-1968,SFW
6,Jim Barnes,1967-1968,LAL
6,Jim Barnes,1967-1968,CHI
7,Dick Barnett,1967-1968,NYK
8,Jim Barnett,1967-1968,SDR
9,John Barnhill,1967-1968,SDR
10,Elgin Baylor*,1967-1968,LAL
11,Zelmo Beaty,1967-1968,STL
12,Walt Bellamy*,1967-1968,NYK
13,Dave Bing*,1967-1968,DET
14,John Block,1967-1968,SDR
15,Bob Boozer,1967-1968,CHI
16,Nate Bowman,1967-1968,NYK
17,Bill Bradley*,1967-1968,NYK
18,Bill Bridges,1967-1968,STL
19,Tyrone Britt,1967-1968,SDR
20,Em Bryant,1967-1968,NYK
21,Jim Burns,1967-1968,CHI
22,Jim Caldwell,1967-1968,NYK
23,Joe Caldwell,1967-1968,STL
24,George Carter,1967-1968,DET
25,Wilt Chamberlain*,1967-1968,PHI
26,Len Chappell,1967-1968,DET
26,Len Chappell,1967-1968,CIN
27,Archie Clark,1967-1968,LAL
28,Barry Clemens,1967-1968,CHI
29,Larry Costello,1967-1968,PHI
30,Mel Counts,1967-1968,LAL
31,Freddie Crawford,1967-1968,NYK
31,Freddie Crawford,1967-1968,LAL
32,Billy Cunningham*,1967-1968,PHI
33,Jim Davis,1967-1968,STL
34,Dave DeBusschere*,1967-1968,DET
35,Connie Dierking,1967-1968,CIN
36,Bill Dinwiddie,1967-1968,CIN
37,Terry Dischinger,1967-1968,DET
38,Sonny Dove,1967-1968,DET
39,Johnny Egan,1967-1968,BAL
40,Joe Ellis,1967-1968,SFW
41,Leroy Ellis,1967-1968,BAL
42,Wayne Embry*,1967-1968,BOS
43,Keith Erickson,1967-1968,CHI
44,Bob Ferry,1967-1968,BAL
45,Ron Filipek,1967-1968,PHI
46,Hank Finkel,1967-1968,SDR
47,Jim Fox,1967-1968,DET
47,Jim Fox,1967-1968,CIN
48,Walt Frazier*,1967-1968,NYK
49,Dave Gambee,1967-1968,SDR
50,Gail Goodrich*,1967-1968,LAL
51,Mal Graham,1967-1968,BOS
52,Gary Gray,1967-1968,CIN
53,Johnny Green,1967-1968,SDR
53,Johnny Green,1967-1968,PHI
54,Hal Greer*,1967-1968,PHI
55,Matt Guokas,1967-1968,PHI
56,Happy Hairston,1967-1968,DET
56,Happy Hairston,1967-1968,CIN
57,Dennis Hamilton,1967-1968,LAL
58,Reggie Harding,1967-1968,CHI
59,Clem Haskins,1967-1968,CHI
60,John Havlicek*,1967-1968,BOS
61,Tom Hawkins,1967-1968,LAL
62,Fred Hetzel,1967-1968,SFW
63,Bailey Howell*,1967-1968,BOS
64,Lou Hudson,1967-1968,STL
65,Darrall Imhoff,1967-1968,LAL
66,Al Jackson,1967-1968,CIN
67,Luke Jackson,1967-1968,PHI
68,Phil Jackson*,1967-1968,NYK
69,Gus Johnson*,1967-1968,BAL
70,Neil Johnson,1967-1968,NYK
71,Johnny Jones,1967-1968,BOS
72,Nick Jones,1967-1968,SDR
73,Sam Jones*,1967-1968,BOS
74,Wali Jones,1967-1968,PHI
75,Toby Kimball,1967-1968,SDR
76,Jim King,1967-1968,SFW
77,Don Kojis,1967-1968,SDR
78,Howard Komives,1967-1968,NYK
79,Tommy Kron,1967-1968,SEA
80,Rudy LaRusso,1967-1968,SFW
81,Dave Lattin,1967-1968,SFW
82,Clyde Lee,1967-1968,SFW
83,George Lee,1967-1968,SFW
84,George Lehmann,1967-1968,STL
85,Bobby Lewis,1967-1968,SFW
86,Paul Long,1967-1968,DET
87,Plummer Lott,1967-1968,SEA
88,Kevin Loughery,1967-1968,BAL
89,Bob Love,1967-1968,CIN
90,Jerry Lucas*,1967-1968,CIN
91,Ed Manning,1967-1968,BAL
92,Jack Marin,1967-1968,BAL
93,Jon McGlocklin,1967-1968,SDR
94,Stan McKenzie,1967-1968,BAL
95,McCoy McLemore,1967-1968,CHI
96,Bill Melchionni,1967-1968,PHI
97,Tom Meschery,1967-1968,SEA
98,Eddie Miles,1967-1968,DET
99,Jay Miller,1967-1968,STL
100,Earl Monroe*,1967-1968,BAL
101,Erwin Mueller,1967-1968,LAL
101,Erwin Mueller,1967-1968,CHI
102,Jeff Mullins,1967-1968,SFW
103,Dorie Murrey,1967-1968,SEA
104,Don Nelson*,1967-1968,BOS
105,Don Ohl,1967-1968,STL
105,Don Ohl,1967-1968,BAL
106,Bud Olsen,1967-1968,SEA
107,George Patterson,1967-1968,DET
108,Willis Reed*,1967-1968,NYK
109,Jim Reid,1967-1968,PHI
110,Pat Riley*,1967-1968,SDR
111,Oscar Robertson*,1967-1968,CIN
112,Flynn Robinson,1967-1968,CIN
112,Flynn Robinson,1967-1968,CHI
113,Guy Rodgers*,1967-1968,CIN
113,Guy Rodgers*,1967-1968,CHI
114,Bob Rule,1967-1968,SEA
115,Bill Russell*,1967-1968,BOS
116,Cazzie Russell,1967-1968,NYK
117,Tom Sanders*,1967-1968,BOS
118,Dave Schellhase,1967-1968,CHI
119,Ray Scott,1967-1968,BAL
120,Larry Siegfried,1967-1968,BOS
121,Paul Silas,1967-1968,STL
122,Jerry Sloan*,1967-1968,CHI
123,Adrian Smith,1967-1968,CIN
124,Dick Snyder,1967-1968,STL
125,Craig Spitzer,1967-1968,CHI
126,Joe Strawder,1967-1968,DET
127,Tom Thacker,1967-1968,BOS
128,Rod Thorn,1967-1968,SEA
129,Nate Thurmond*,1967-1968,SFW
130,Gene Tormohlen,1967-1968,STL
131,John Tresvant,1967-1968,DET
131,John Tresvant,1967-1968,CIN
132,Al Tucker,1967-1968,SEA
133,Bill Turner,1967-1968,SFW
134,Dick Van Arsdale,1967-1968,NYK
135,Tom Van Arsdale,1967-1968,DET
135,Tom Van Arsdale,1967-1968,CIN
136,Chet Walker*,1967-1968,PHI
137,Jimmy Walker,1967-1968,DET
138,Jim Ware,1967-1968,SDR
139,Bob Warlick,1967-1968,SFW
140,Jim Washington,1967-1968,CHI
141,Bob Weiss,1967-1968,SEA
142,Rick Weitzman,1967-1968,BOS
143,Walt Wesley,1967-1968,CIN
144,Jerry West*,1967-1968,LAL
145,Roland West,1967-1968,BAL
146,John Wetzel,1967-1968,LAL
147,Ken Wilburn,1967-1968,CHI
148,Lenny Wilkens*,1967-1968,STL
149,Art Williams,1967-1968,SDR
150,George Wilson,1967-1968,SEA
151,Tom Workman,1967-1968,STL
151,Tom Workman,1967-1968,BAL
