1,Paul Arizin*,1957-1958,PHW
2,Dick Atha,1957-1958,DET
3,Ernie Beck,1957-1958,PHW
4,Al Bianchi,1957-1958,SYR
5,Doug Bolstorff,1957-1958,DET
6,Carl Braun,1957-1958,NYK
7,George Brown,1957-1958,MNL
8,Bob Burrow,1957-1958,MNL
9,Nathaniel Clifton*,1957-1958,DET
10,Jack Coleman,1957-1958,STL
11,Ed Conlin,1957-1958,SYR
12,Larry Costello,1957-1958,SYR
13,Bob Cousy*,1957-1958,BOS
14,Walt Davis,1957-1958,STL
14,Walt Davis,1957-1958,PHW
15,George Dempsey,1957-1958,PHW
16,Corky Devlin,1957-1958,MNL
17,Dick Duckett,1957-1958,CIN
18,Walter Dukes,1957-1958,DET
19,Pat Dunn,1957-1958,PHW
20,Bill Ebben,1957-1958,DET
21,Bo Erias,1957-1958,MNL
22,Ray Felix,1957-1958,NYK
23,Ed Fleming,1957-1958,MNL
24,Larry Foust,1957-1958,MNL
25,Larry Friend,1957-1958,NYK
26,Harry Gallatin*,1957-1958,DET
27,Dick Garmaker,1957-1958,MNL
28,Jack George,1957-1958,PHW
29,Tom Gola*,1957-1958,PHW
30,Joe Graboski,1957-1958,PHW
31,Richie Guerin*,1957-1958,NYK
32,Cliff Hagan*,1957-1958,STL
33,Bob Harrison,1957-1958,SYR
34,Tom Heinsohn*,1957-1958,BOS
35,Joe Holup,1957-1958,SYR
35,Joe Holup,1957-1958,DET
36,Bob Hopkins,1957-1958,SYR
37,Bob Houbregs*,1957-1958,DET
38,Hot Rod Hundley,1957-1958,MNL
39,Mel Hutchins,1957-1958,NYK
40,McCoy Ingram,1957-1958,MNL
41,Neil Johnston*,1957-1958,PHW
42,Sam Jones*,1957-1958,BOS
43,Phil Jordon,1957-1958,NYK
43,Phil Jordon,1957-1958,DET
44,Billy Kenville,1957-1958,DET
45,Red Kerr,1957-1958,SYR
46,George King,1957-1958,CIN
47,Jim Krebs,1957-1958,MNL
48,Slick Leonard*,1957-1958,MNL
49,Earl Lloyd*,1957-1958,SYR
50,Jim Loscutoff,1957-1958,BOS
51,Clyde Lovellette*,1957-1958,CIN
52,Ed Macauley*,1957-1958,STL
53,Tom Marshall,1957-1958,DET
53,Tom Marshall,1957-1958,CIN
54,Slater Martin*,1957-1958,STL
55,Brendan McCann,1957-1958,NYK
56,Dick McGuire*,1957-1958,DET
57,Jack McMahon,1957-1958,STL
58,Monk Meineke,1957-1958,CIN
59,Vern Mikkelsen*,1957-1958,MNL
60,Red Morrison,1957-1958,STL
61,Willie Naulls,1957-1958,NYK
62,Jack Nichols,1957-1958,BOS
63,Chuck Noble,1957-1958,DET
64,Togo Palazzi,1957-1958,SYR
65,Med Park,1957-1958,STL
66,Worthy Patterson,1957-1958,STL
67,Jerry Paulson,1957-1958,CIN
68,Jim Paxson,1957-1958,CIN
69,Bob Pettit*,1957-1958,STL
70,Andy Phillip*,1957-1958,BOS
71,Dave Piontek,1957-1958,CIN
72,Ray Radziszewski,1957-1958,PHW
73,Frank Ramsey*,1957-1958,BOS
74,Richie Regan,1957-1958,CIN
75,Dick Ricketts,1957-1958,CIN
76,Arnie Risen*,1957-1958,BOS
77,Lennie Rosenbluth,1957-1958,PHW
78,Bill Russell*,1957-1958,BOS
79,Woody Sauldsberry,1957-1958,PHW
80,Dolph Schayes*,1957-1958,SYR
81,Dick Schnittker,1957-1958,MNL
82,Kenny Sears,1957-1958,NYK
83,Frank Selvy,1957-1958,STL
83,Frank Selvy,1957-1958,MNL
84,Paul Seymour,1957-1958,SYR
85,Chuck Share,1957-1958,STL
86,Bill Sharman*,1957-1958,BOS
87,Ron Shavlik,1957-1958,NYK
88,Gene Shue,1957-1958,DET
89,Ron Sobie,1957-1958,NYK
90,Guy Sparrow,1957-1958,NYK
91,Art Spoelstra,1957-1958,NYK
91,Art Spoelstra,1957-1958,MNL
92,Maurice Stokes*,1957-1958,CIN
93,Bill Thieben,1957-1958,DET
94,Lou Tsioropoulos,1957-1958,BOS
95,Jack Twyman*,1957-1958,CIN
96,Charlie Tyra,1957-1958,NYK
97,Jim Walsh,1957-1958,PHW
98,Win Wilfong,1957-1958,STL
99,George Yardley*,1957-1958,DET
