Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
28,John Chaney,F-C,29,TOT,16,,,.354,,.337,,,,,,,,,,-0.2,0.1,-0.1,,,,,,
28,John Chaney,F-C,29,TRI,6,,,.331,,.324,,,,,,,,,,-0.1,0.1,0.0,,,,,,
28,John Chaney,F-C,29,SHE,10,,,.372,,.347,,,,,,,,,,0.0,0.0,-0.1,,,,,,
29,Leroy Chollet,F,24,SYR,49,,,.385,,.313,,,,,,,,,,0.1,0.8,0.9,,,,,,
30,Bill Closs,SF,28,AND,64,,,.372,,.288,,,,,,,,,,-0.5,4.9,4.4,,,,,,
31,Paul Cloyd,G-F,29,TOT,7,,,.322,,.308,,,,,,,,,,-0.1,0.0,-0.1,,,,,,
31,Paul Cloyd,G-F,29,BLB,3,,,.268,,.375,,,,,,,,,,-0.1,0.0,-0.1,,,,,,
31,Paul Cloyd,G-F,29,WAT,4,,,.347,,.278,,,,,,,,,,-0.1,0.0,-0.1,,,,,,
32,Jack Coleman,PF,25,ROC,68,,,.412,,.183,,,,,,,,,,1.9,2.5,4.3,,,,,,
33,Bobby Cook,G-F,26,SHE,51,,,.420,,.292,,,,,,,,,,2.1,-0.3,1.9,,,,,,
34,Ray Corley,G,22,SYR,60,,,.365,,.330,,,,,,,,,,-0.3,1.6,1.2,,,,,,
35,Jack Cotton,F-C,25,DNN,54,,,.343,,.485,,,,,,,,,,-1.0,-0.5,-1.5,,,,,,
36,Dillard Crocker,PF,25,DNN,53,,,.369,,.377,,,,,,,,,,-0.9,-0.8,-1.7,,,,,,
37,Chink Crossin,G,25,PHW,64,,,.363,,.176,,,,,,,,,,-0.6,2.7,2.1,,,,,,
38,Fran Curran,G,24,ROC,66,,,.579,,1.026,,,,,,,,,,5.5,1.1,6.6,,,,,,
39,Jimmy Darden,G,27,DNN,26,,,.379,,.329,,,,,,,,,,0.1,-0.3,-0.2,,,,,,
40,Bob Davies*,PG,30,ROC,64,,,.430,,.391,,,,,,,,,,4.7,2.9,7.7,,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Hook Dillon,F,26,WSC,22,,,.278,,.400,,,,,,,,,,-0.5,0.2,-0.4,,,,,,
42,Earl Dodd,F,25,DNN,9,,,.257,,.185,,,,,,,,,,-0.3,0.0,-0.3,,,,,,
43,Joe Dolhon,G,22,BLB,64,,,.401,,.467,,,,,,,,,,1.4,1.6,3.0,,,,,,
44,Bob Doll,F-C,30,BOS,47,,,.397,,.329,,,,,,,,,,0.7,0.9,1.6,,,,,,
45,Harry Donovan,G,23,NYK,45,,,.393,,.385,,,,,,,,,,0.3,0.7,1.0,,,,,,
46,Andy Duncan,F-C,27,ROC,67,,,.461,,.374,,,,,,,,,,2.0,1.4,3.4,,,,,,
47,Dike Eddleman,SF,27,TRI,64,,,.405,,.287,,,,,,,,,,1.6,2.1,3.7,,,,,,
48,Gene Englund,F-C,32,TOT,46,,,.502,,.701,,,,,,,,,,3.2,1.0,4.2,,,,,,
48,Gene Englund,F-C,32,BOS,24,,,.503,,.716,,,,,,,,,,1.8,0.5,2.3,,,,,,
48,Gene Englund,F-C,32,TRI,22,,,.500,,.683,,,,,,,,,,1.5,0.4,1.9,,,,,,
49,Bob Evans,G,24,INO,47,,,.324,,.220,,,,,,,,,,-0.8,0.5,-0.3,,,,,,
50,Johnny Ezersky,F-G,,TOT,54,,,.364,,.376,,,,,,,,,,-0.7,1.1,0.5,,,,,,
50,Johnny Ezersky,F-G,,BLB,38,,,.374,,.376,,,,,,,,,,-0.2,0.8,0.7,,,,,,
50,Johnny Ezersky,F-G,,BOS,16,,,.338,,.375,,,,,,,,,,-0.5,0.3,-0.2,,,,,,
51,Bob Feerick,F-G,30,WSC,60,,,.419,,.348,,,,,,,,,,2.1,1.6,3.6,,,,,,
52,George Feigenbaum,G,20,BLB,12,,,.277,,.316,,,,,,,,,,-0.5,0.1,-0.4,,,,,,
53,Arnie Ferrin,F-G,24,MNL,63,,,.383,,.275,,,,,,,,,,0.2,2.3,2.6,,,,,,
54,Jerry Fleishman,SG,27,PHW,65,,,.354,,.428,,,,,,,,,,-0.5,2.1,1.6,,,,,,
55,Joe Fulks*,PF,28,PHW,68,,,.346,,.348,,,,,,,,,,-4.4,3.7,-0.8,,,,,,
56,Bill Gabor,SG,27,SYR,56,,,.395,,.340,,,,,,,,,,0.7,2.8,3.5,,,,,,
57,Elmer Gainer,F-C,,WAT,15,,,.312,,.229,,,,,,,,,,-0.2,-0.1,-0.3,,,,,,
58,Harry Gallatin*,F-C,22,NYK,68,,,.487,,.551,,,,,,,,,,6.5,1.4,7.8,,,,,,
59,Vern Gardner,SG,24,PHW,63,,,.408,,.323,,,,,,,,,,2.2,3.6,5.9,,,,,,
60,Frank Gates,G,29,AND,64,,,.322,,.244,,,,,,,,,,-1.7,3.0,1.3,,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,Dee Gibson,F-G,26,TRI,44,,,.435,,.722,,,,,,,,,,1.7,1.0,2.7,,,,,,
62,Hoot Gibson,F-C,28,TOT,32,,,.394,,.328,,,,,,,,,,0.2,-0.2,0.0,,,,,,
62,Hoot Gibson,F-C,28,BOS,2,,,.608,,1.000,,,,,,,,,,0.1,0.0,0.1,,,,,,
62,Hoot Gibson,F-C,28,WAT,30,,,.389,,.314,,,,,,,,,,0.1,-0.2,-0.1,,,,,,
63,Chuck Gilmur,F-C,27,WSC,68,,,.431,,.636,,,,,,,,,,2.3,2.0,4.3,,,,,,
64,Normie Glick,F,22,MNL,1,,,1.000,,.000,,,,,,,,,,0.0,0.0,0.1,,,,,,
65,Paul Gordon,F,22,BLB,4,,,.183,,.833,,,,,,,,,,-0.1,0.0,-0.1,,,,,,
66,Joe Graboski,F-C,20,CHS,57,,,.355,,.360,,,,,,,,,,-0.6,1.2,0.6,,,,,,
67,Bud Grant,F,22,MNL,35,,,.371,,.148,,,,,,,,,,-0.1,0.6,0.5,,,,,,
68,Don Grate,F-G,26,SHE,2,,,.291,,.333,,,,,,,,,,0.0,0.0,0.0,,,,,,
69,Alex Groza,C,23,INO,64,,,.548,,.572,,,,,,,,,,16.5,1.4,17.9,,,,,,
70,Al Guokas,F-G,24,TOT,57,,,.333,,.167,,,,,,,,,,-0.9,-0.1,-1.0,,,,,,
70,Al Guokas,F-G,24,DNN,41,,,.338,,.173,,,,,,,,,,-0.7,-0.4,-1.1,,,,,,
70,Al Guokas,F-G,24,PHW,16,,,.290,,.107,,,,,,,,,,-0.2,0.3,0.1,,,,,,
71,Robert Hahn,C,24,CHS,10,,,.311,,.538,,,,,,,,,,-0.1,0.1,0.1,,,,,,
72,Chick Halbert,C,30,WSC,68,,,.454,,.616,,,,,,,,,,2.4,1.2,3.6,,,,,,
73,Bruce Hale,G-F,31,INO,64,,,.444,,.464,,,,,,,,,,4.1,1.1,5.1,,,,,,
74,Dale Hamilton,G-F,30,WAT,14,,,.302,,.576,,,,,,,,,,-0.2,-0.1,-0.3,,,,,,
75,Alex Hannum*,PF,26,SYR,64,,,.423,,.381,,,,,,,,,,2.0,3.2,5.1,,,,,,
76,John Hargis,G-F,29,AND,60,,,.479,,.504,,,,,,,,,,4.8,3.6,8.4,,,,,,
77,Bob Harris,F-C,22,FTW,62,,,.423,,.480,,,,,,,,,,2.1,3.0,5.0,,,,,,
78,Bob Harrison,G,22,MNL,66,,,.394,,.213,,,,,,,,,,0.7,2.7,3.5,,,,,,
79,Billy Hassett,G,28,TOT,60,,,.365,,.533,,,,,,,,,,0.0,1.8,1.8,,,,,,
79,Billy Hassett,G,28,TRI,18,,,.406,,.599,,,,,,,,,,0.6,0.5,1.1,,,,,,
79,Billy Hassett,G,28,MNL,42,,,.318,,.462,,,,,,,,,,-0.6,1.3,0.7,,,,,,
80,Marshall Hawkins,F,25,INO,39,,,.343,,.313,,,,,,,,,,-0.5,0.4,-0.1,,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Bill Henry,C,25,TOT,63,,,.416,,.633,,,,,,,,,,1.0,1.5,2.5,,,,,,
81,Bill Henry,C,25,FTW,44,,,.405,,.598,,,,,,,,,,0.6,1.3,1.9,,,,,,
81,Bill Henry,C,25,TRI,19,,,.448,,.739,,,,,,,,,,0.4,0.2,0.6,,,,,,
82,Bill Herman,G,25,DNN,13,,,.401,,.169,,,,,,,,,,0.1,-0.1,0.1,,,,,,
83,Kleggie Hermsen,C-F,26,CHS,67,,,.377,,.402,,,,,,,,,,-0.2,3.3,3.0,,,,,,
84,Sonny Hertzberg,G,27,BOS,68,,,.365,,.221,,,,,,,,,,-0.9,1.6,0.7,,,,,,
85,Paul Hoffman,G-F,24,BLB,60,,,.403,,.398,,,,,,,,,,2.0,2.1,4.1,,,,,,
86,Joe Holland,SF,24,INO,64,,,.376,,.313,,,,,,,,,,0.1,1.1,1.2,,,,,,
87,Red Holzman*,PG,29,ROC,68,,,.388,,.336,,,,,,,,,,0.9,1.7,2.5,,,,,,
88,Gene James,F,24,NYK,29,,,.335,,.484,,,,,,,,,,-0.2,0.3,0.1,,,,,,
89,Howie Janotta,F,25,BLB,9,,,.418,,.533,,,,,,,,,,0.1,0.1,0.2,,,,,,
90,Tony Jaros,F-G,29,MNL,61,,,.362,,.332,,,,,,,,,,-0.4,1.7,1.3,,,,,,
91,Buddy Jeannette*,G,32,BLB,37,,,.467,,.899,,,,,,,,,,1.9,0.7,2.6,,,,,,
92,Arnie Johnson,SF,29,ROC,68,,,.493,,.782,,,,,,,,,,4.8,2.4,7.2,,,,,,
93,Ralph Johnson,PG,28,TOT,67,,,.353,,.166,,,,,,,,,,-1.5,4.5,2.9,,,,,,
93,Ralph Johnson,PG,28,AND,35,,,.364,,.195,,,,,,,,,,-0.4,2.8,2.4,,,,,,
93,Ralph Johnson,PG,28,FTW,32,,,.339,,.130,,,,,,,,,,-1.2,1.7,0.5,,,,,,
94,Wah Wah Jones,PF,23,INO,60,,,.449,,.421,,,,,,,,,,4.5,1.4,5.9,,,,,,
95,Noble Jorgensen,C,24,SHE,54,,,.456,,.566,,,,,,,,,,4.1,-0.3,3.8,,,,,,
96,George Kaftan,SF,21,BOS,55,,,.426,,.389,,,,,,,,,,2.3,1.0,3.4,,,,,,
97,Leo Katkaveck,G,26,WSC,54,,,.333,,.170,,,,,,,,,,-1.2,1.0,-0.2,,,,,,
98,Jack Kerris,PF,25,TOT,68,,,.406,,.541,,,,,,,,,,1.4,2.7,4.1,,,,,,
98,Jack Kerris,PF,25,TRI,4,,,.416,,.462,,,,,,,,,,0.1,0.1,0.2,,,,,,
98,Jack Kerris,PF,25,FTW,64,,,.405,,.545,,,,,,,,,,1.3,2.6,3.9,,,,,,
99,Bob Kinney,C-F,29,BOS,60,,,.438,,.515,,,,,,,,,,3.2,1.6,4.8,,,,,,
100,Walt Kirk,PG,25,TOT,58,,,.383,,.598,,,,,,,,,,0.3,2.0,2.3,,,,,,
100,Walt Kirk,PG,25,AND,26,,,.368,,.664,,,,,,,,,,0.0,1.3,1.3,,,,,,
100,Walt Kirk,PG,25,TRI,32,,,.390,,.564,,,,,,,,,,0.3,0.7,1.1,,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
101,Leo Klier,F-G,26,FTW,66,,,.379,,.368,,,,,,,,,,0.1,2.9,3.0,,,,,,
102,Duane Klueh,G,24,TOT,52,,,.464,,.536,,,,,,,,,,3.4,0.3,3.7,,,,,,
102,Duane Klueh,G,24,DNN,33,,,.448,,.507,,,,,,,,,,1.9,-0.3,1.6,,,,,,
102,Duane Klueh,G,24,FTW,19,,,.506,,.616,,,,,,,,,,1.4,0.6,2.1,,,,,,
103,Lee Knorek,C,28,BLB,1,,,.000,,.000,,,,,,,,,,-0.1,0.0,0.0,,,,,,
104,Milo Komenich,F-C,29,AND,64,,,.326,,.290,,,,,,,,,,-3.7,5.2,1.4,,,,,,
105,Leo Kubiak,G,22,WAT,62,,,.395,,.297,,,,,,,,,,1.3,-0.8,0.5,,,,,,
106,Frank Kudelka,G-F,24,CHS,65,,,.367,,.265,,,,,,,,,,-0.4,2.8,2.4,,,,,,
107,Walt Lautenbach,G-F,27,SHE,55,,,.334,,.166,,,,,,,,,,-1.1,-0.2,-1.3,,,,,,
108,Tony Lavelli,F,23,BOS,56,,,.471,,.452,,,,,,,,,,3.4,0.8,4.2,,,,,,
109,Ed Leede,F-G,22,BOS,64,,,.442,,.623,,,,,,,,,,3.2,1.3,4.5,,,,,,
110,Andrew Levane,F-G,29,SYR,60,,,.365,,.203,,,,,,,,,,-0.2,2.0,1.8,,,,,,
111,Freddie Lewis,F-G,29,TOT,34,,,.295,,.174,,,,,,,,,,-1.4,0.5,-0.9,,,,,,
111,Freddie Lewis,F-G,29,BLB,18,,,.266,,.173,,,,,,,,,,-1.1,0.2,-0.9,,,,,,
111,Freddie Lewis,F-G,29,PHW,16,,,.339,,.176,,,,,,,,,,-0.3,0.3,0.0,,,,,,
112,Ron Livingstone,C,24,TOT,54,,,.341,,.306,,,,,,,,,,-1.8,3.2,1.4,,,,,,
112,Ron Livingstone,C,24,BLB,16,,,.348,,.451,,,,,,,,,,-0.3,0.4,0.1,,,,,,
112,Ron Livingstone,C,24,PHW,38,,,.339,,.275,,,,,,,,,,-1.5,2.9,1.3,,,,,,
113,John Logan,G,29,STB,62,,,.419,,.426,,,,,,,,,,3.4,0.9,4.3,,,,,,
114,Ray Lumpp,G,26,NYK,58,,,.405,,.382,,,,,,,,,,0.9,0.8,1.7,,,,,,
115,Ed Macauley*,C-F,21,STB,67,,,.485,,.599,,,,,,,,,,9.7,0.9,10.6,,,,,,
116,Johnny Macknowski,G-F,27,SYR,59,,,.405,,.384,,,,,,,,,,0.9,1.8,2.8,,,,,,
117,John Mahnken,C,27,TOT,62,,,.313,,.232,,,,,,,,,,-2.6,1.6,-1.0,,,,,,
117,John Mahnken,C,27,FTW,2,,,.376,,.375,,,,,,,,,,0.0,0.1,0.1,,,,,,
117,John Mahnken,C,27,TRI,36,,,.316,,.238,,,,,,,,,,-1.6,1.0,-0.6,,,,,,
117,John Mahnken,C,27,BOS,24,,,.302,,.214,,,,,,,,,,-1.0,0.5,-0.5,,,,,,
118,John Mandic,F-C,30,TOT,25,,,.370,,.427,,,,,,,,,,-0.1,0.3,0.3,,,,,,
118,John Mandic,F-C,30,WSC,22,,,.396,,.462,,,,,,,,,,0.1,0.3,0.4,,,,,,
118,John Mandic,F-C,30,BLB,3,,,.184,,.200,,,,,,,,,,-0.2,0.0,-0.1,,,,,,
119,Slater Martin*,PG,24,MNL,67,,,.395,,.308,,,,,,,,,,0.9,2.6,3.5,,,,,,
120,Ariel Maughan,F,26,STB,68,,,.359,,.357,,,,,,,,,,-1.1,0.6,-0.5,,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
121,Matt Mazza,F,26,SHE,26,,,.378,,.409,,,,,,,,,,0.0,-0.1,0.0,,,,,,
122,Mike McCarron,G,27,TOT,8,,,.262,,.333,,,,,,,,,,-0.2,0.0,-0.1,,,,,,
122,Mike McCarron,G,27,BLB,3,,,.316,,.600,,,,,,,,,,0.0,0.0,0.0,,,,,,
122,Mike McCarron,G,27,STB,5,,,.230,,.200,,,,,,,,,,-0.1,0.0,-0.1,,,,,,
123,Dick McGuire*,PG,24,NYK,68,,,.417,,.556,,,,,,,,,,3.4,1.9,5.3,,,,,,
124,Bones McKinney,SF,31,WSC,53,,,.352,,.241,,,,,,,,,,-1.5,1.7,0.2,,,,,,
125,Mal McMullen,F-C,22,INO,58,,,.365,,.371,,,,,,,,,,-0.4,0.9,0.6,,,,,,
126,Dick Mehen,PF,27,WAT,62,,,.470,,.340,,,,,,,,,,6.3,-0.7,5.6,,,,,,
127,Ken Menke,G,27,WAT,6,,,.365,,.471,,,,,,,,,,0.0,0.0,0.0,,,,,,
128,Stan Miasek,C-F,25,CHS,68,,,.445,,.478,,,,,,,,,,2.8,2.9,5.8,,,,,,
129,Ed Mikan,C,24,TOT,65,,,.361,,.374,,,,,,,,,,-0.6,1.4,0.8,,,,,,
129,Ed Mikan,C,24,CHS,21,,,.351,,.457,,,,,,,,,,-0.4,0.6,0.2,,,,,,
129,Ed Mikan,C,24,ROC,44,,,.368,,.320,,,,,,,,,,-0.2,0.8,0.6,,,,,,
130,George Mikan*,C,25,MNL,68,,,.487,,.456,,,,,,,,,,15.3,5.8,21.1,,,,,,
131,Vern Mikkelsen*,PF,21,MNL,68,,,.466,,.396,,,,,,,,,,5.6,3.6,9.2,,,,,,
132,Al Miksis,C,21,WAT,8,,,.446,,1.000,,,,,,,,,,0.2,0.0,0.1,,,,,,
133,Murray Mitchell,C,26,AND,2,,,.333,,.000,,,,,,,,,,0.0,0.0,0.0,,,,,,
134,Leo Mogus,F-C,28,PHW,64,,,.496,,.691,,,,,,,,,,5.6,2.4,8.0,,,,,,
135,Max Morris,F-C,24,SHE,62,,,.445,,.598,,,,,,,,,,4.4,-0.4,4.1,,,,,,
136,Joe Mullaney,G,24,BOS,37,,,.196,,.214,,,,,,,,,,-0.9,0.3,-0.6,,,,,,
137,Jerry Nagel,G,21,FTW,14,,,.218,,.143,,,,,,,,,,-0.3,0.2,-0.1,,,,,,
138,Jack Nichols,PF,23,TOT,67,,,.440,,.406,,,,,,,,,,4.7,2.0,6.7,,,,,,
138,Jack Nichols,PF,23,WSC,49,,,.434,,.404,,,,,,,,,,3.2,1.4,4.5,,,,,,
138,Jack Nichols,PF,23,TRI,18,,,.456,,.411,,,,,,,,,,1.5,0.6,2.1,,,,,,
139,Richie Niemiera,G-F,28,TOT,60,,,.394,,.397,,,,,,,,,,0.7,2.1,2.7,,,,,,
139,Richie Niemiera,G-F,28,FTW,31,,,.364,,.353,,,,,,,,,,-0.2,1.0,0.8,,,,,,
139,Richie Niemiera,G-F,28,AND,29,,,.436,,.462,,,,,,,,,,0.8,1.1,1.9,,,,,,
140,Paul Noel,F,25,NYK,65,,,.378,,.299,,,,,,,,,,0.0,0.8,0.9,,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
141,Jim Nolan,C,22,PHW,5,,,.190,,.000,,,,,,,,,,-0.3,0.2,-0.2,,,,,,
142,Johnny Norlander,F,28,WSC,40,,,.380,,.290,,,,,,,,,,-0.1,0.7,0.6,,,,,,
143,George Nostrand,C-F,26,TOT,55,,,.355,,.388,,,,,,,,,,-0.7,1.1,0.4,,,,,,
143,George Nostrand,C-F,26,BOS,18,,,.370,,.492,,,,,,,,,,-0.1,0.3,0.2,,,,,,
143,George Nostrand,C-F,26,TRI,1,,,.492,,.500,,,,,,,,,,0.1,0.0,0.1,,,,,,
143,George Nostrand,C-F,26,CHS,36,,,.328,,.280,,,,,,,,,,-0.6,0.7,0.1,,,,,,
144,Mike Novak,C-F,34,TOT,60,,,.292,,.315,,,,,,,,,,-1.0,1.6,0.6,,,,,,
144,Mike Novak,C-F,34,ROC,5,,,.131,,.091,,,,,,,,,,-0.2,0.1,-0.1,,,,,,
144,Mike Novak,C-F,34,PHW,55,,,.303,,.333,,,,,,,,,,-0.8,1.5,0.7,,,,,,
145,Dermie O'Connell,G,21,TOT,61,,,.290,,.209,,,,,,,,,,-3.2,0.7,-2.5,,,,,,
145,Dermie O'Connell,G,21,BOS,37,,,.294,,.211,,,,,,,,,,-1.9,0.6,-1.3,,,,,,
145,Dermie O'Connell,G,21,STB,24,,,.281,,.207,,,,,,,,,,-1.3,0.1,-1.2,,,,,,
146,Andy O'Donnell,G,24,BLB,25,,,.388,,.167,,,,,,,,,,0.1,0.3,0.3,,,,,,
147,Dick O'Keefe,G-F,26,WSC,68,,,.383,,.384,,,,,,,,,,0.2,1.9,2.1,,,,,,
148,John Oldham,G,26,FTW,59,,,.364,,.340,,,,,,,,,,-0.5,2.8,2.3,,,,,,
149,Gene Ollrich,G,27,WAT,14,,,.281,,.194,,,,,,,,,,-0.5,-0.1,-0.6,,,,,,
150,Johnny Orr,F,22,TOT,34,,,.370,,.119,,,,,,,,,,-0.1,0.0,-0.1,,,,,,
150,Johnny Orr,F,22,STB,21,,,.399,,.149,,,,,,,,,,0.1,0.1,0.1,,,,,,
150,Johnny Orr,F,22,WAT,13,,,.351,,.099,,,,,,,,,,-0.2,-0.1,-0.2,,,,,,
151,Don Otten,C,28,TOT,64,,,.484,,.715,,,,,,,,,,6.7,1.8,8.5,,,,,,
151,Don Otten,C,28,TRI,46,,,.472,,.698,,,,,,,,,,4.0,1.3,5.2,,,,,,
151,Don Otten,C,28,WSC,18,,,.513,,.751,,,,,,,,,,2.8,0.5,3.3,,,,,,
152,Mac Otten,F-C,24,TOT,59,,,.372,,.523,,,,,,,,,,-0.1,0.4,0.3,,,,,,
152,Mac Otten,F-C,24,TRI,12,,,.446,,.647,,,,,,,,,,0.2,0.2,0.4,,,,,,
152,Mac Otten,F-C,24,STB,47,,,.350,,.488,,,,,,,,,,-0.3,0.2,-0.1,,,,,,
153,Red Owens,SG,24,TOT,61,,,.361,,.351,,,,,,,,,,-0.3,2.0,1.7,,,,,,
153,Red Owens,SG,24,TRI,26,,,.380,,.431,,,,,,,,,,0.0,0.5,0.5,,,,,,
153,Red Owens,SG,24,AND,35,,,.342,,.278,,,,,,,,,,-0.4,1.6,1.2,,,,,,
154,Easy Parham,F-G,28,STB,66,,,.362,,.423,,,,,,,,,,-0.5,0.6,0.1,,,,,,
155,Jack Parkinson,G,25,INO,4,,,.121,,.083,,,,,,,,,,-0.2,0.0,-0.2,,,,,,
156,Charlie Parsley,G,24,PHW,9,,,.323,,.226,,,,,,,,,,-0.1,0.1,0.0,,,,,,
157,Stan Patrick,F-G,27,TOT,53,,,.447,,.500,,,,,,,,,,1.9,-0.2,1.6,,,,,,
157,Stan Patrick,F-G,27,WAT,34,,,.486,,.578,,,,,,,,,,1.9,-0.2,1.7,,,,,,
157,Stan Patrick,F-G,27,SHE,19,,,.375,,.364,,,,,,,,,,0.0,-0.1,-0.1,,,,,,
158,Johnny Payak,SG,23,TOT,52,,,.389,,.523,,,,,,,,,,0.5,-0.1,0.4,,,,,,
158,Johnny Payak,SG,23,PHW,17,,,.449,,.656,,,,,,,,,,0.2,0.2,0.5,,,,,,
158,Johnny Payak,SG,23,WAT,35,,,.383,,.508,,,,,,,,,,0.2,-0.3,-0.1,,,,,,
159,Warren Perkins,G-F,25,TRI,60,,,.365,,.462,,,,,,,,,,-0.4,1.7,1.3,,,,,,
