Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
124,Carl Shaeffer,F-G,26,INO,10,,,.322,,.136,,,,,,,,,,-0.1,0.1,-0.1,,,,,,
125,Bill Sharman*,SG,24,WSC,31,,,.441,,.283,,,,,,,,,,1.3,0.5,1.8,,,,,,
126,Connie Simmons,C-F,25,NYK,66,,,.429,,.339,,,,,,,,,,1.6,1.0,2.6,,,,,,
127,Belus Smawley,SG,32,TOT,60,,,.468,,.403,,,,,,,,,,4.3,1.3,5.6,,,,,,
127,Belus Smawley,SG,32,SYR,16,,,.437,,.458,,,,,,,,,,0.5,0.3,0.7,,,,,,
127,Belus Smawley,SG,32,BLB,44,,,.475,,.391,,,,,,,,,,3.8,1.0,4.9,,,,,,
128,Ed Stanczak,F,29,BOS,19,,,.430,,.900,,,,,,,,,,0.2,0.1,0.3,,,,,,
129,Mike Todorovich,F-C,27,TRI,66,,,.385,,.421,,,,,,,,,,-0.5,2.7,2.3,,,,,,
130,Gene Vance,G-F,27,TRI,29,,,.484,,.588,,,,,,,,,,1.0,0.6,1.6,,,,,,
131,Ernie Vandeweghe,F-G,22,NYK,44,,,.446,,.289,,,,,,,,,,1.5,0.6,2.1,,,,,,
132,Brady Walker,PF,29,TOT,66,,,.434,,.248,,,,,,,,,,1.4,1.5,2.8,,,,,,
132,Brady Walker,PF,29,BOS,17,,,.419,,.273,,,,,,,,,,0.1,0.1,0.1,,,,,,
132,Brady Walker,PF,29,BLB,49,,,.435,,.245,,,,,,,,,,1.3,1.4,2.7,,,,,,
133,Paul Walther,SG,23,INO,63,,,.393,,.330,,,,,,,,,,0.3,1.7,2.0,,,,,,
134,Bobby Wanzer*,G,29,ROC,68,,,.492,,.435,,,,,,,,,,5.6,1.3,6.9,,,,,,
135,Max Zaslofsky,SG,25,NYK,66,,,.424,,.349,,,,,,,,,,1.8,0.9,2.7,,,,,,
