Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
28,Jake Fendley,PG,23,FTW,45,380,10.9,.489,,.750,,,,,,,,,,0.7,0.4,1.1,.133,,,,,
29,Danny Finn,SG,24,PHW,31,1015,13.7,.377,,.445,,,,,,,,,,-1.0,0.7,-0.4,-0.017,,,,,
30,Jerry Fleishman,SG,30,PHW,33,882,13.7,.406,,.462,,,,,,,,,,0.0,0.6,0.6,.031,,,,,
31,Larry Foust,C,24,FTW,67,2303,20.5,.448,,.538,,,,,,,,,,2.9,3.4,6.3,.131,,,,,
32,Joe Fulks*,PF,31,PHW,70,2085,11.6,.392,,.241,,,,,,,,,,-1.8,1.2,-0.6,-0.015,,,,,
33,Bill Gabor,SG,30,SYR,69,1337,13.8,.438,,.463,,,,,,,,,,1.5,1.3,2.8,.101,,,,,
34,Harry Gallatin*,PF,25,NYK,70,2333,23.3,.525,,.677,,,,,,,,,,6.9,4.4,11.3,.232,,,,,
35,Joe Graboski,C,23,INO,69,2769,16.2,.436,,.642,,,,,,,,,,2.1,3.7,5.8,.101,,,,,
36,Dick Groat,PG,22,FTW,26,663,18.2,.464,,.507,,,,,,,,,,1.4,0.7,2.0,.148,,,,,
37,Alex Hannum*,PF,29,ROC,68,1288,9.6,.413,,.369,,,,,,,,,,0.1,1.5,1.6,.059,,,,,
38,Don Hanrahan,F,23,INO,18,121,14.1,.427,,.469,,,,,,,,,,0.1,0.2,0.2,.098,,,,,
39,Bob Harris,SF,25,BOS,70,1971,12.6,.463,,.492,,,,,,,,,,2.0,1.5,3.4,.084,,,,,
40,Bob Harrison,SG,25,MNL,70,1643,10.5,.421,,.319,,,,,,,,,,0.6,2.2,2.9,.084,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Don Henriksen,C,23,BLB,68,2263,12.9,.479,,.592,,,,,,,,,,2.9,0.5,3.5,.074,,,,,
42,Kleggie Hermsen,C-F,29,TOT,10,62,-6.2,.166,,.161,,,,,,,,,,-0.6,0.1,-0.5,-0.418,,,,,
42,Kleggie Hermsen,C-F,29,BOS,4,22,-14.2,.051,,.222,,,,,,,,,,-0.3,0.0,-0.2,-0.518,,,,,
42,Kleggie Hermsen,C-F,29,INO,6,40,-1.9,.214,,.136,,,,,,,,,,-0.4,0.1,-0.3,-0.364,,,,,
43,Lew Hitch,PF,23,MNL,70,1027,13.5,.414,,.533,,,,,,,,,,0.2,2.1,2.2,.104,,,,,
44,Paul Hoffman,SG,27,BLB,69,1955,14.5,.436,,.521,,,,,,,,,,1.8,0.5,2.2,.055,,,,,
45,Jim Holstein,SF,22,MNL,66,989,11.6,.415,,.383,,,,,,,,,,0.2,1.6,1.8,.087,,,,,
46,Red Holzman*,PG,32,ROC,46,392,4.1,.311,,.255,,,,,,,,,,-1.2,0.4,-0.8,-0.102,,,,,
47,Mel Hutchins,C,24,MLH,71,2891,17.3,.428,,.350,,,,,,,,,,1.4,5.5,6.9,.115,,,,,
48,Arnie Johnson,SF,32,ROC,70,1984,15.6,.533,,1.098,,,,,,,,,,5.1,2.4,7.5,.182,,,,,
49,Ralph Johnson,PG,31,FTW,3,30,8.4,.388,,.333,,,,,,,,,,0.0,0.0,0.0,.031,,,,,
50,Neil Johnston*,C,23,PHW,70,3166,25.9,.534,,.713,,,,,,,,,,13.0,2.3,15.3,.232,,,,,
51,Noble Jorgensen,C,27,SYR,70,1355,10.0,.416,,.456,,,,,,,,,,0.2,1.6,1.8,.062,,,,,
52,George Kaftan,SF,24,BLB,23,380,11.3,.391,,.472,,,,,,,,,,-0.2,0.1,-0.1,-0.018,,,,,
53,Jack Kerris,PF,28,TOT,69,1424,12.4,.431,,.547,,,,,,,,,,0.8,1.4,2.1,.072,,,,,
53,Jack Kerris,F-C,28,FTW,52,982,11.8,.402,,.553,,,,,,,,,,0.1,1.2,1.3,.065,,,,,
53,Jack Kerris,PF,28,BLB,17,442,13.8,.500,,.532,,,,,,,,,,0.7,0.1,0.8,.087,,,,,
54,Jack Kiley,SG,24,FTW,6,27,-0.5,.276,,.200,,,,,,,,,,-0.1,0.0,-0.1,-0.149,,,,,
55,George King,PG,24,SYR,71,2519,16.2,.479,,.696,,,,,,,,,,4.9,3.2,8.1,.155,,,,,
56,Frank Kudelka,SG,27,TOT,36,567,8.9,.363,,.352,,,,,,,,,,-0.7,0.3,-0.4,-0.036,,,,,
56,Frank Kudelka,G-F,27,BLB,16,227,11.8,.396,,.429,,,,,,,,,,-0.1,0.1,0.0,-0.002,,,,,
56,Frank Kudelka,SG,27,PHW,20,340,6.9,.337,,.294,,,,,,,,,,-0.6,0.2,-0.4,-0.059,,,,,
57,Bob Lavoy,PF,26,INO,70,2327,14.8,.464,,.432,,,,,,,,,,2.9,2.9,5.8,.119,,,,,
58,Andrew Levane,SG,32,MLH,7,68,-4.1,.158,,.125,,,,,,,,,,-0.5,0.1,-0.4,-0.275,,,,,
59,Earl Lloyd*,SF,24,SYR,64,1806,11.2,.426,,.510,,,,,,,,,,0.5,2.5,2.9,.078,,,,,
60,Bob Lochmueller,SF,25,SYR,62,802,9.0,.388,,.498,,,,,,,,,,-0.5,1.0,0.5,.031,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,Don Lofgran,SF,24,PHW,64,1788,10.3,.393,,.330,,,,,,,,,,-0.8,1.0,0.1,.004,,,,,
62,Ray Lumpp,PG,29,TOT,55,1422,13.8,.443,,.407,,,,,,,,,,1.5,0.4,2.0,.066,,,,,
62,Ray Lumpp,G,29,NYK,6,99,14.4,.397,,.400,,,,,,,,,,0.0,0.2,0.2,.080,,,,,
62,Ray Lumpp,PG,29,BLB,49,1323,13.7,.446,,.408,,,,,,,,,,1.5,0.3,1.8,.065,,,,,
63,Ed Macauley*,C,24,BOS,69,2902,24.3,.543,,.669,,,,,,,,,,12.2,2.3,14.5,.239,,,,,
64,John Mahnken,C,30,BOS,69,771,9.6,.345,,.222,,,,,,,,,,-1.2,0.6,-0.6,-0.037,,,,,
65,Mo Mahoney,F,25,BOS,6,34,12.3,.492,,.500,,,,,,,,,,0.1,0.0,0.1,.123,,,,,
66,Slater Martin*,PG,27,MNL,70,2556,13.5,.489,,.453,,,,,,,,,,4.9,3.2,8.2,.153,,,,,
67,Al Masino,PG,24,MLH,72,1773,8.5,.404,,.510,,,,,,,,,,0.0,2.2,2.2,.058,,,,,
68,Jack McCloskey,SG,27,PHW,1,16,7.8,.333,,.000,,,,,,,,,,-0.1,0.0,0.0,-0.140,,,,,
69,Bucky McConnell,PG,24,MLH,14,297,11.6,.406,,.408,,,,,,,,,,0.1,0.4,0.5,.080,,,,,
70,Alfred McGuire*,PG,24,NYK,58,1231,13.0,.469,,.700,,,,,,,,,,1.9,1.6,3.4,.134,,,,,
71,Dick McGuire*,PG,27,NYK,61,1783,15.5,.445,,.721,,,,,,,,,,1.9,2.7,4.7,.125,,,,,
72,George McLeod,F,22,BLB,10,85,2.9,.265,,.938,,,,,,,,,,-0.2,0.0,-0.2,-0.115,,,,,
73,Jack McMahon,PG,24,ROC,70,1665,10.0,.397,,.442,,,,,,,,,,-0.4,1.7,1.3,.037,,,,,
74,Monk Meineke,PF,22,FTW,68,2250,14.6,.472,,.497,,,,,,,,,,3.6,2.5,6.1,.130,,,,,
75,Stan Miasek,SF,28,TOT,65,1584,13.8,.429,,.508,,,,,,,,,,0.7,1.4,2.1,.064,,,,,
75,Stan Miasek,C-F,28,BLB,25,835,16.4,.476,,.521,,,,,,,,,,1.4,0.2,1.6,.094,,,,,
75,Stan Miasek,SF,28,MLH,40,749,10.8,.382,,.496,,,,,,,,,,-0.7,1.2,0.5,.032,,,,,
76,Ed Mikan,C,27,TOT,62,927,9.2,.351,,.336,,,,,,,,,,-1.6,0.9,-0.7,-0.038,,,,,
76,Ed Mikan,C,27,PHW,19,358,12.6,.352,,.254,,,,,,,,,,-0.7,0.3,-0.4,-0.051,,,,,
76,Ed Mikan,C,27,INO,43,569,7.0,.349,,.405,,,,,,,,,,-1.0,0.6,-0.3,-0.029,,,,,
77,George Mikan*,C,28,MNL,70,2651,28.5,.480,,.453,,,,,,,,,,7.7,6.9,14.6,.264,,,,,
78,Vern Mikkelsen*,PF,24,MNL,70,2465,21.7,.504,,.446,,,,,,,,,,7.2,4.9,12.0,.235,,,,,
79,Eddie Miller,C,21,TOT,70,2018,15.4,.404,,.367,,,,,,,,,,-0.7,0.9,0.2,.005,,,,,
79,Eddie Miller,C,21,MLH,10,160,9.4,.307,,.304,,,,,,,,,,-0.5,0.3,-0.2,-0.061,,,,,
79,Eddie Miller,C,21,BLB,60,1858,15.9,.411,,.372,,,,,,,,,,-0.2,0.6,0.4,.011,,,,,
80,Dave Minor,PG,30,TOT,59,1610,11.2,.425,,.314,,,,,,,,,,0.6,1.9,2.6,.077,,,,,
80,Dave Minor,G-F,30,BLB,19,301,10.2,.413,,.274,,,,,,,,,,0.0,0.1,0.1,.013,,,,,
80,Dave Minor,PG,30,MLH,40,1309,11.4,.428,,.326,,,,,,,,,,0.6,1.9,2.5,.091,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Bill Mlkvy,SF,22,PHW,31,608,9.5,.339,,.195,,,,,,,,,,-1.4,0.4,-1.0,-0.082,,,,,
82,Jim Mooney,SF,22,PHW,18,529,9.5,.408,,.270,,,,,,,,,,0.0,0.2,0.2,.019,,,,,
83,Bob Naber,F,23,INO,4,11,-10.4,.102,,.500,,,,,,,,,,-0.1,0.0,-0.1,-0.418,,,,,
84,Jack Nichols,PF,26,MLH,69,2626,16.8,.413,,.290,,,,,,,,,,-0.1,4.2,4.1,.075,,,,,
85,John O'Boyle,SG,24,MLH,5,97,3.4,.361,,.269,,,,,,,,,,-0.1,0.1,0.0,-0.008,,,,,
86,Ralph O'Brien,PG,24,TOT,55,758,11.9,.414,,.322,,,,,,,,,,0.0,0.5,0.5,.034,,,,,
86,Ralph O'Brien,G,24,INO,34,526,11.7,.400,,.342,,,,,,,,,,-0.2,0.5,0.3,.024,,,,,
86,Ralph O'Brien,G,24,FTW,7,50,11.6,.439,,.208,,,,,,,,,,0.0,0.0,0.1,.071,,,,,
86,Ralph O'Brien,PG,24,BLB,14,182,12.6,.441,,.306,,,,,,,,,,0.2,0.0,0.2,.055,,,,,
87,Mike O'Neill,SF,,MLH,4,50,4.6,.320,,.235,,,,,,,,,,-0.1,0.1,-0.1,-0.064,,,,,
88,Kevin O'Shea,SG,27,BLB,46,643,12.3,.423,,.429,,,,,,,,,,0.3,0.1,0.5,.035,,,,,
89,Wally Osterkorn,SF,24,SYR,49,1016,11.2,.411,,.641,,,,,,,,,,0.0,1.4,1.4,.065,,,,,
90,Don Otten,C,31,MLH,24,384,17.3,.520,,1.046,,,,,,,,,,1.1,0.6,1.7,.218,,,,,
91,Claude Overton,SG,25,PHW,15,182,6.3,.329,,.400,,,,,,,,,,-0.5,0.1,-0.4,-0.115,,,,,
92,Johnny Payak,SG,26,MLH,68,1470,11.9,.452,,.665,,,,,,,,,,1.8,1.7,3.5,.115,,,,,
93,Mel Payton,SF,26,INO,66,1424,15.5,.419,,.332,,,,,,,,,,0.3,1.8,2.1,.069,,,,,
94,Andy Phillip*,G-F,30,TOT,70,2690,,.474,,.479,,,,,,,,,,,,,,,,,,
95,Jim Pollard*,SF,30,MNL,66,2403,16.0,.412,,.269,,,,,,,,,,0.2,4.3,4.6,.091,,,,,
96,Ralph Polson,PF,23,TOT,49,810,11.0,.432,,.536,,,,,,,,,,0.3,0.5,0.8,.047,,,,,
96,Ralph Polson,PF,23,NYK,3,37,9.6,.430,,.667,,,,,,,,,,0.0,0.0,0.1,.084,,,,,
96,Ralph Polson,PF,23,PHW,46,773,11.1,.432,,.529,,,,,,,,,,0.3,0.5,0.7,.045,,,,,
97,Bob Priddy,F,22,BLB,16,149,7.8,.408,,.368,,,,,,,,,,0.0,0.0,0.0,.006,,,,,
98,Moe Radovich,PG,23,PHW,4,33,20.0,.474,,.308,,,,,,,,,,0.1,0.0,0.1,.153,,,,,
99,Sherwin Raiken,G,24,NYK,6,63,-3.2,.184,,.381,,,,,,,,,,-0.4,0.1,-0.3,-0.253,,,,,
100,George Ratkovicz,PF,30,TOT,71,2235,16.1,.433,,.603,,,,,,,,,,1.7,3.8,5.4,.117,,,,,
100,George Ratkovicz,PF,30,BLB,10,197,12.8,.430,,.860,,,,,,,,,,0.1,0.1,0.2,.040,,,,,
100,George Ratkovicz,PF,30,MLH,61,2038,16.4,.433,,.583,,,,,,,,,,1.6,3.7,5.3,.124,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
101,Gene Rhodes,SG,25,INO,65,1162,11.2,.405,,.494,,,,,,,,,,-0.1,1.0,0.9,.037,,,,,
102,Arnie Risen*,C,28,ROC,68,2288,18.2,.446,,.535,,,,,,,,,,2.4,3.4,5.8,.122,,,,,
103,Red Rocha,C,29,SYR,69,2454,14.4,.466,,.449,,,,,,,,,,3.3,3.2,6.5,.126,,,,,
104,Kenny Rollins,PG,29,BOS,43,426,7.9,.386,,.235,,,,,,,,,,-0.2,0.3,0.1,.011,,,,,
105,Pep Saul,SG,28,MNL,70,1796,11.1,.462,,.425,,,,,,,,,,2.2,2.0,4.2,.111,,,,,
106,Fred Schaus,SF,27,FTW,69,2541,13.2,.426,,.412,,,,,,,,,,1.3,2.7,4.0,.076,,,,,
107,Dolph Schayes*,PF,24,SYR,71,2668,25.4,.495,,.618,,,,,,,,,,8.0,5.1,13.1,.236,,,,,
108,Howie Schultz,PF,30,MNL,40,474,7.6,.388,,.689,,,,,,,,,,-0.1,0.7,0.6,.059,,,,,
109,Fred Scolari,PG,30,TOT,62,2123,14.3,.436,,.404,,,,,,,,,,1.9,0.7,2.7,.060,,,,,
109,Fred Scolari,PG,30,BLB,46,1618,14.6,.428,,.400,,,,,,,,,,1.1,0.3,1.5,.044,,,,,
109,Fred Scolari,PG,30,FTW,16,505,13.3,.464,,.420,,,,,,,,,,0.8,0.4,1.2,.111,,,,,
110,George Senesky,PG,30,PHW,69,2336,9.0,.376,,.301,,,,,,,,,,-0.9,1.2,0.3,.006,,,,,
111,Paul Seymour,SG,25,SYR,67,2684,16.0,.485,,.521,,,,,,,,,,5.8,2.9,8.7,.155,,,,,
112,Chuck Share,C,25,FTW,67,1044,19.1,.496,,.921,,,,,,,,,,2.4,1.7,4.0,.186,,,,,
113,Bill Sharman*,SG,26,BOS,71,2333,19.8,.521,,.434,,,,,,,,,,8.4,1.4,9.8,.201,,,,,
114,Connie Simmons,C,27,NYK,65,1707,18.9,.463,,.534,,,,,,,,,,3.0,2.7,5.7,.159,,,,,
115,Whitey Skoog,SG,26,MNL,68,996,10.3,.430,,.231,,,,,,,,,,0.5,1.4,1.9,.093,,,,,
116,Odie Spears,SF,27,ROC,62,1414,17.2,.495,,.492,,,,,,,,,,3.7,1.6,5.2,.177,,,,,
117,Dick Surhoff,SF,23,NYK,26,187,1.5,.303,,.492,,,,,,,,,,-0.6,0.2,-0.4,-0.106,,,,,
118,Bill Tosheff,PG,26,INO,67,2459,12.5,.412,,.401,,,,,,,,,,0.4,2.4,2.8,.055,,,,,
119,Ernie Vandeweghe,SG,24,NYK,61,1745,18.8,.499,,.390,,,,,,,,,,4.7,2.3,7.1,.194,,,,,
120,Paul Walther,SG,25,INO,67,2468,13.2,.448,,.549,,,,,,,,,,2.7,2.4,5.2,.100,,,,,
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
121,Bobby Wanzer*,SG,31,ROC,70,2577,17.2,.475,,.546,,,,,,,,,,5.2,2.7,7.9,.147,,,,,
122,Mark Workman,PF,22,TOT,65,1030,7.0,.360,,.277,,,,,,,,,,-1.9,0.5,-1.4,-0.063,,,,,
122,Mark Workman,PF,22,MLH,5,29,2.4,.308,,.118,,,,,,,,,,-0.2,0.0,-0.1,-0.195,,,,,
122,Mark Workman,F-C,22,PHW,60,1001,7.2,.363,,.284,,,,,,,,,,-1.7,0.5,-1.2,-0.059,,,,,
123,Max Zaslofsky,SG,27,NYK,29,722,15.8,.450,,.444,,,,,,,,,,1.0,0.7,1.7,.116,,,,,
124,Zeke Zawoluk,PF,22,INO,41,622,15.4,.465,,.773,,,,,,,,,,0.9,0.8,1.7,.129,,,,,
