Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
83,Frank Selvy,G-F,25,STL,26,195,4.9,.283,,.578,,,,,,,,,,-0.8,0.2,-0.6,-0.143,,,,,
83,Frank Selvy,SG,25,MNL,12,231,8.8,.393,,.345,,,,,,,,,,-0.1,0.1,0.0,-0.006,,,,,
84,Paul Seymour,PG,30,SYR,64,763,9.9,.390,,.200,,,,,,,,,,-0.4,0.8,0.5,.028,,,,,
85,Chuck Share,C,30,STL,72,1824,14.7,.461,,.538,,,,,,,,,,1.9,2.2,4.2,.110,,,,,
86,Bill Sharman*,SG,31,BOS,63,2214,18.8,.485,,.261,,,,,,,,,,5.8,2.9,8.7,.189,,,,,
87,Ron Shavlik,F,24,NYK,1,2,-6.6,.000,,.000,,,,,,,,,,0.0,0.0,0.0,-0.519,,,,,
88,Gene Shue,SG,26,DET,63,2333,13.6,.462,,.356,,,,,,,,,,3.1,1.6,4.6,.095,,,,,
89,Ron Sobie,PG,23,NYK,55,1399,14.9,.489,,.443,,,,,,,,,,2.8,0.8,3.6,.124,,,,,
90,Guy Sparrow,SF,25,NYK,72,1661,12.5,.421,,.307,,,,,,,,,,0.2,1.0,1.2,.035,,,,,
91,Art Spoelstra,C,25,TOT,67,1305,9.9,.448,,.446,,,,,,,,,,0.9,0.5,1.4,.053,,,,,
91,Art Spoelstra,C,25,MNL,50,1098,10.4,.456,,.425,,,,,,,,,,1.0,0.4,1.4,.060,,,,,
91,Art Spoelstra,C,25,NYK,17,207,6.8,.407,,.561,,,,,,,,,,0.0,0.1,0.1,.017,,,,,
92,Maurice Stokes*,PF,24,CIN,63,2460,20.6,.402,,.282,,,,,,,,,,-0.5,5.0,4.5,.088,,,,,
93,Bill Thieben,PF,22,DET,27,243,5.0,.323,,.189,,,,,,,,,,-0.9,0.2,-0.7,-0.133,,,,,
94,Lou Tsioropoulos,SF,27,BOS,70,1819,7.9,.376,,.332,,,,,,,,,,-1.5,2.9,1.4,.038,,,,,
95,Jack Twyman*,SF,23,CIN,72,2178,18.9,.514,,.385,,,,,,,,,,7.0,2.2,9.3,.204,,,,,
96,Charlie Tyra,C,22,NYK,68,1182,13.5,.425,,.457,,,,,,,,,,0.3,0.9,1.1,.046,,,,,
97,Jim Walsh,F,27,PHW,10,72,5.0,.290,,.630,,,,,,,,,,-0.2,0.1,-0.2,-0.106,,,,,
98,Win Wilfong,PG,24,STL,71,1360,12.6,.428,,.438,,,,,,,,,,0.7,1.4,2.1,.073,,,,,
99,George Yardley*,SF,29,DET,72,2843,23.3,.505,,.498,,,,,,,,,,10.2,2.2,12.3,.208,,,,,
